NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		43	-0.36611447	-0.8450142	0.74017465	1.0	1.0	661	tags=12%, list=13%, signal=13%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION		29	-0.39425945	-0.8448064	0.7185501	1.0	1.0	605	tags=17%, list=12%, signal=20%	
GOBP_REGULATION_OF_D_GLUCOSE_IMPORT	GOBP_REGULATION_OF_D_GLUCOSE_IMPORT		18	-0.43324885	-0.84432125	0.6694915	1.0	1.0	133	tags=6%, list=3%, signal=6%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		55	-0.35407308	-0.8441491	0.7505241	1.0	1.0	238	tags=9%, list=5%, signal=9%	
GOBP_SPERMATID_DIFFERENTIATION	GOBP_SPERMATID_DIFFERENTIATION		36	-0.38061118	-0.84341925	0.73051226	1.0	1.0	673	tags=17%, list=13%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		39	-0.37529266	-0.8433511	0.73045266	1.0	1.0	469	tags=18%, list=9%, signal=20%	
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS		33	-0.384671	-0.8422441	0.70756644	1.0	1.0	246	tags=9%, list=5%, signal=9%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM		39	-0.36967593	-0.84205157	0.7526205	1.0	1.0	378	tags=15%, list=8%, signal=17%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION		169	-0.30428383	-0.84203184	0.89285713	1.0	1.0	1163	tags=41%, list=23%, signal=51%	
GOBP_CELLULAR_RESPONSE_TO_STARVATION	GOBP_CELLULAR_RESPONSE_TO_STARVATION		48	-0.36285284	-0.8419646	0.72103006	1.0	1.0	219	tags=8%, list=4%, signal=9%	
GOBP_NERVOUS_SYSTEM_PROCESS	GOBP_NERVOUS_SYSTEM_PROCESS		362	-0.28277153	-0.8408442	0.98956156	1.0	1.0	442	tags=8%, list=9%, signal=8%	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		32	-0.3866916	-0.84062725	0.7164179	1.0	1.0	352	tags=9%, list=7%, signal=10%	
GOBP_STEM_CELL_DEVELOPMENT	GOBP_STEM_CELL_DEVELOPMENT		51	-0.35961345	-0.84045774	0.75306123	1.0	1.0	603	tags=10%, list=12%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		73	-0.33631596	-0.84029645	0.79357797	1.0	1.0	567	tags=12%, list=11%, signal=14%	
GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS		25	-0.4078799	-0.8402224	0.7222222	1.0	1.0	917	tags=56%, list=18%, signal=68%	
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS		17	-0.43582252	-0.8401844	0.6823028	1.0	1.0	312	tags=18%, list=6%, signal=19%	
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_MEIOTIC_CELL_CYCLE_PROCESS		57	-0.34823698	-0.8391411	0.76724136	1.0	1.0	879	tags=33%, list=18%, signal=40%	
GOBP_NEUTRAL_AMINO_ACID_TRANSPORT	GOBP_NEUTRAL_AMINO_ACID_TRANSPORT		19	-0.4234581	-0.83889836	0.70509976	1.0	1.0	307	tags=11%, list=6%, signal=11%	
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION		27	-0.40018368	-0.83887506	0.7239819	1.0	1.0	591	tags=26%, list=12%, signal=29%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME		16	-0.44313204	-0.8380967	0.679089	1.0	1.0	692	tags=38%, list=14%, signal=43%	
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS		95	-0.32488537	-0.83804333	0.82881004	1.0	1.0	214	tags=6%, list=4%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION		87	-0.33280352	-0.83803487	0.81762296	1.0	1.0	384	tags=13%, list=8%, signal=13%	
GOBP_DIGESTIVE_SYSTEM_PROCESS	GOBP_DIGESTIVE_SYSTEM_PROCESS		46	-0.36121687	-0.8376654	0.76367617	1.0	1.0	476	tags=15%, list=10%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE		38	-0.37141952	-0.8367693	0.7172996	1.0	1.0	179	tags=11%, list=4%, signal=11%	
GOBP_RESPONSE_TO_STARVATION	GOBP_RESPONSE_TO_STARVATION		54	-0.34844863	-0.83653164	0.77682406	1.0	1.0	219	tags=7%, list=4%, signal=8%	
GOBP_MEMBRANE_BIOGENESIS	GOBP_MEMBRANE_BIOGENESIS		20	-0.4255526	-0.8365023	0.6989247	1.0	1.0	766	tags=25%, list=15%, signal=29%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		38	-0.3703294	-0.8363702	0.74840087	1.0	1.0	232	tags=11%, list=5%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		33	-0.38348	-0.83614075	0.7452229	1.0	1.0	144	tags=9%, list=3%, signal=9%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		30	-0.3869737	-0.8356147	0.72672063	1.0	1.0	219	tags=10%, list=4%, signal=10%	
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY		15	-0.44758976	-0.8349246	0.691974	1.0	1.0	18	tags=7%, list=0%, signal=7%	
GOBP_FATTY_ACID_METABOLIC_PROCESS	GOBP_FATTY_ACID_METABOLIC_PROCESS		136	-0.30845377	-0.83484745	0.87931037	1.0	1.0	604	tags=8%, list=12%, signal=9%	
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER		20	-0.42129347	-0.83462024	0.69863015	1.0	1.0	605	tags=20%, list=12%, signal=23%	
GOBP_SEX_DIFFERENTIATION	GOBP_SEX_DIFFERENTIATION		98	-0.32677567	-0.8343097	0.829932	1.0	1.0	525	tags=10%, list=11%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY		19	-0.42828763	-0.8342401	0.6914153	1.0	1.0	135	tags=16%, list=3%, signal=16%	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION		26	-0.3953881	-0.8337912	0.71910113	1.0	1.0	526	tags=15%, list=11%, signal=17%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS		45	-0.35640663	-0.8334457	0.76119405	1.0	1.0	184	tags=9%, list=4%, signal=9%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		22	-0.41183555	-0.8333594	0.72017354	1.0	1.0	455	tags=36%, list=9%, signal=40%	
GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION		67	-0.33919233	-0.8331492	0.8004338	1.0	1.0	595	tags=10%, list=12%, signal=12%	
GOBP_MEIOTIC_CELL_CYCLE	GOBP_MEIOTIC_CELL_CYCLE		63	-0.3428528	-0.8321416	0.7826087	1.0	1.0	879	tags=33%, list=18%, signal=40%	
GOBP_REGULATION_OF_WOUND_HEALING	GOBP_REGULATION_OF_WOUND_HEALING		71	-0.33123243	-0.8318125	0.813449	1.0	1.0	315	tags=4%, list=6%, signal=4%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		17	-0.42464557	-0.8314296	0.7054632	1.0	1.0	894	tags=35%, list=18%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY		18	-0.42315185	-0.83111787	0.70434785	1.0	1.0	669	tags=17%, list=13%, signal=19%	
GOBP_REGULATION_OF_EXOCYTOSIS	GOBP_REGULATION_OF_EXOCYTOSIS		70	-0.33491623	-0.83059436	0.8043011	1.0	1.0	143	tags=7%, list=3%, signal=7%	
GOBP_HYPERSENSITIVITY	GOBP_HYPERSENSITIVITY		15	-0.44362375	-0.8299757	0.70758927	1.0	1.0	207	tags=20%, list=4%, signal=21%	
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		19	-0.41655552	-0.8299495	0.68454933	1.0	1.0	69	tags=5%, list=1%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		17	-0.42604765	-0.82989997	0.71834064	1.0	1.0	159	tags=6%, list=3%, signal=6%	
GOBP_TUBE_CLOSURE	GOBP_TUBE_CLOSURE		31	-0.37983492	-0.8294198	0.72141373	1.0	1.0	509	tags=19%, list=10%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		21	-0.4055888	-0.82863414	0.70869565	1.0	1.0	32	tags=5%, list=1%, signal=5%	
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		65	-0.3414147	-0.8282428	0.7995781	1.0	1.0	599	tags=9%, list=12%, signal=10%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		51	-0.3467637	-0.8279491	0.75652176	1.0	1.0	523	tags=18%, list=10%, signal=20%	
GOBP_NERVE_DEVELOPMENT	GOBP_NERVE_DEVELOPMENT		45	-0.36390564	-0.82779443	0.7789934	1.0	1.0	807	tags=20%, list=16%, signal=24%	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		48	-0.3557255	-0.8263711	0.76059324	1.0	1.0	1089	tags=54%, list=22%, signal=69%	
GOBP_CHROMATIN_REMODELING	GOBP_CHROMATIN_REMODELING		85	-0.32374948	-0.82581997	0.85294116	1.0	1.0	605	tags=20%, list=12%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION		235	-0.28702474	-0.82450944	0.97095436	1.0	1.0	447	tags=9%, list=9%, signal=10%	
GOBP_ANIMAL_ORGAN_FORMATION	GOBP_ANIMAL_ORGAN_FORMATION		31	-0.3796567	-0.8240574	0.75536484	1.0	1.0	71	tags=3%, list=1%, signal=3%	
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT		81	-0.32755145	-0.823818	0.82563025	1.0	1.0	605	tags=12%, list=12%, signal=14%	
GOBP_RESPONSE_TO_NUTRIENT_LEVELS	GOBP_RESPONSE_TO_NUTRIENT_LEVELS		164	-0.2990002	-0.8229342	0.94172496	1.0	1.0	525	tags=10%, list=11%, signal=11%	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT		62	-0.3434619	-0.8228927	0.80472106	1.0	1.0	206	tags=5%, list=4%, signal=5%	
GOBP_NUCLEUS_ORGANIZATION	GOBP_NUCLEUS_ORGANIZATION		20	-0.41685525	-0.8226189	0.7107062	1.0	1.0	367	tags=15%, list=7%, signal=16%	
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		27	-0.38130277	-0.82246894	0.7407407	1.0	1.0	174	tags=7%, list=3%, signal=8%	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		69	-0.32088873	-0.8215478	0.87826085	1.0	1.0	703	tags=16%, list=14%, signal=18%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		35	-0.36151052	-0.8208522	0.767033	1.0	1.0	917	tags=63%, list=18%, signal=76%	
GOBP_PEPTIDYL_SERINE_MODIFICATION	GOBP_PEPTIDYL_SERINE_MODIFICATION		35	-0.36493033	-0.8207568	0.7606491	1.0	1.0	315	tags=14%, list=6%, signal=15%	
GOBP_ORGANELLE_LOCALIZATION	GOBP_ORGANELLE_LOCALIZATION		157	-0.29404122	-0.82034695	0.95555556	1.0	1.0	885	tags=27%, list=18%, signal=32%	
GOBP_APPENDAGE_DEVELOPMENT	GOBP_APPENDAGE_DEVELOPMENT		75	-0.3271637	-0.8201147	0.85921323	1.0	1.0	740	tags=12%, list=15%, signal=14%	
GOBP_HEART_GROWTH	GOBP_HEART_GROWTH		45	-0.35608736	-0.81911415	0.8048246	1.0	1.0	125	tags=4%, list=3%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		30	-0.3744506	-0.81881475	0.74946004	1.0	1.0	258	tags=10%, list=5%, signal=10%	
GOBP_RENAL_ABSORPTION	GOBP_RENAL_ABSORPTION		22	-0.4044476	-0.81851107	0.7357294	1.0	1.0	193	tags=9%, list=4%, signal=9%	
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION		344	-0.2746012	-0.81731087	0.99774265	1.0	1.0	748	tags=19%, list=15%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT		15	-0.41663736	-0.81722444	0.6837416	1.0	1.0	133	tags=7%, list=3%, signal=7%	
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION		25	-0.39208907	-0.8160024	0.72746783	1.0	1.0	670	tags=28%, list=13%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		26	-0.38693267	-0.8159465	0.7348643	1.0	1.0	523	tags=23%, list=10%, signal=26%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		131	-0.3008395	-0.81594265	0.9413043	1.0	1.0	884	tags=30%, list=18%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		108	-0.30447373	-0.8156457	0.8948498	1.0	1.0	415	tags=7%, list=8%, signal=8%	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY		33	-0.37095422	-0.8151465	0.7894737	1.0	1.0	660	tags=15%, list=13%, signal=17%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		38	-0.3629484	-0.8136818	0.7894737	1.0	1.0	174	tags=11%, list=3%, signal=11%	
GOBP_MYOFIBRIL_ASSEMBLY	GOBP_MYOFIBRIL_ASSEMBLY		32	-0.37531498	-0.81337476	0.7483731	1.0	1.0	848	tags=19%, list=17%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS		17	-0.42464557	-0.813351	0.768559	1.0	1.0	894	tags=35%, list=18%, signal=43%	
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION		18	-0.41589898	-0.8132459	0.726477	1.0	1.0	265	tags=11%, list=5%, signal=12%	
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		86	-0.3187023	-0.81193453	0.87229437	1.0	1.0	525	tags=13%, list=11%, signal=14%	
GOBP_WNT_SIGNALING_PATHWAY	GOBP_WNT_SIGNALING_PATHWAY		153	-0.29784578	-0.8109632	0.9252525	1.0	1.0	437	tags=8%, list=9%, signal=8%	
GOBP_INTESTINAL_ABSORPTION	GOBP_INTESTINAL_ABSORPTION		15	-0.42893323	-0.81020993	0.7473002	1.0	1.0	374	tags=20%, list=7%, signal=22%	
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	GOBP_UROGENITAL_SYSTEM_DEVELOPMENT		33	-0.36966828	-0.80988854	0.77253217	1.0	1.0	134	tags=3%, list=3%, signal=3%	
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS		15	-0.43376803	-0.80874026	0.71157897	1.0	1.0	382	tags=20%, list=8%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		177	-0.2926608	-0.80873084	0.96230596	1.0	1.0	335	tags=7%, list=7%, signal=8%	
GOBP_NOTCH_SIGNALING_PATHWAY	GOBP_NOTCH_SIGNALING_PATHWAY		74	-0.32274017	-0.8083772	0.8794926	1.0	1.0	638	tags=11%, list=13%, signal=12%	
GOBP_CYTOSOLIC_TRANSPORT	GOBP_CYTOSOLIC_TRANSPORT		16	-0.42374814	-0.806004	0.75114155	1.0	1.0	252	tags=19%, list=5%, signal=20%	
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_MORPHOGENESIS		47	-0.33748692	-0.8049402	0.8440171	1.0	1.0	71	tags=2%, list=1%, signal=2%	
GOBP_MACROAUTOPHAGY	GOBP_MACROAUTOPHAGY		62	-0.32457358	-0.8041277	0.84288746	1.0	1.0	320	tags=11%, list=6%, signal=12%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		37	-0.36545518	-0.8040414	0.80040735	1.0	1.0	71	tags=3%, list=1%, signal=3%	
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION		349	-0.270127	-0.8039357	0.9933775	1.0	1.0	525	tags=11%, list=11%, signal=11%	
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION		68	-0.32244638	-0.80324817	0.8961625	1.0	1.0	523	tags=13%, list=10%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION		25	-0.39053985	-0.8026422	0.76674366	1.0	1.0	258	tags=12%, list=5%, signal=13%	
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_ANIMAL_ORGAN_MORPHOGENESIS		426	-0.26454183	-0.8021155	1.0	1.0	1.0	605	tags=8%, list=12%, signal=8%	
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION		24	-0.388959	-0.80194634	0.74429226	1.0	1.0	1136	tags=25%, list=23%, signal=32%	
GOBP_FACE_DEVELOPMENT	GOBP_FACE_DEVELOPMENT		28	-0.38145146	-0.801822	0.78085107	1.0	1.0	562	tags=14%, list=11%, signal=16%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		32	-0.37172675	-0.8018164	0.76939654	1.0	1.0	63	tags=6%, list=1%, signal=6%	
GOBP_JNK_CASCADE	GOBP_JNK_CASCADE		68	-0.32700476	-0.7988726	0.8639456	1.0	1.0	246	tags=9%, list=5%, signal=9%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		65	-0.3201096	-0.79880947	0.8924051	1.0	1.0	238	tags=8%, list=5%, signal=8%	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		74	-0.31982765	-0.7978837	0.8744493	1.0	1.0	274	tags=8%, list=5%, signal=8%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		177	-0.28525332	-0.79751843	0.96617335	1.0	1.0	289	tags=6%, list=6%, signal=6%	
GOBP_POTASSIUM_ION_TRANSPORT	GOBP_POTASSIUM_ION_TRANSPORT		79	-0.31743208	-0.7973426	0.8833333	1.0	1.0	682	tags=15%, list=14%, signal=17%	
GOBP_TRANSEPITHELIAL_TRANSPORT	GOBP_TRANSEPITHELIAL_TRANSPORT		15	-0.42687643	-0.7972171	0.7281106	1.0	1.0	154	tags=7%, list=3%, signal=7%	
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT		15	-0.42161822	-0.7966619	0.75342464	1.0	1.0	636	tags=27%, list=13%, signal=30%	
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS	GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS		26	-0.37334177	-0.7960953	0.77227724	1.0	1.0	123	tags=4%, list=2%, signal=4%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		36	-0.35367706	-0.7952203	0.8340517	1.0	1.0	523	tags=17%, list=10%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		33	-0.3571316	-0.7948534	0.80508476	1.0	1.0	71	tags=3%, list=1%, signal=3%	
GOBP_ORGANELLE_MEMBRANE_FUSION	GOBP_ORGANELLE_MEMBRANE_FUSION		37	-0.35542434	-0.79437244	0.81609195	1.0	1.0	203	tags=8%, list=4%, signal=8%	
GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION		30	-0.3671096	-0.792135	0.80085653	1.0	1.0	548	tags=23%, list=11%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		154	-0.2853325	-0.7916827	0.96444446	1.0	1.0	741	tags=21%, list=15%, signal=24%	
GOBP_TOOTH_MINERALIZATION	GOBP_TOOTH_MINERALIZATION		17	-0.41231182	-0.79120946	0.75614756	1.0	1.0	420	tags=12%, list=8%, signal=13%	
GOBP_EMBRYONIC_MORPHOGENESIS	GOBP_EMBRYONIC_MORPHOGENESIS		238	-0.27323484	-0.7912039	0.9978118	1.0	1.0	740	tags=12%, list=15%, signal=14%	
GOBP_SODIUM_ION_HOMEOSTASIS	GOBP_SODIUM_ION_HOMEOSTASIS		22	-0.38628107	-0.79119915	0.7940552	1.0	1.0	937	tags=27%, list=19%, signal=33%	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION		40	-0.35246253	-0.7902461	0.80088496	1.0	1.0	289	tags=8%, list=6%, signal=8%	
GOBP_SARCOMERE_ORGANIZATION	GOBP_SARCOMERE_ORGANIZATION		22	-0.3875692	-0.7897786	0.77281946	1.0	1.0	848	tags=23%, list=17%, signal=27%	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY		19	-0.399937	-0.78846246	0.7789934	1.0	1.0	482	tags=16%, list=10%, signal=17%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		36	-0.34825602	-0.7838339	0.8348214	1.0	1.0	1097	tags=47%, list=22%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		33	-0.35418847	-0.78350663	0.80730224	1.0	1.0	780	tags=30%, list=16%, signal=36%	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	GOBP_RESPONSE_TO_AUDITORY_STIMULUS		16	-0.41512972	-0.78337425	0.7722096	1.0	1.0	807	tags=19%, list=16%, signal=22%	
GOBP_MEMBRANE_REPOLARIZATION	GOBP_MEMBRANE_REPOLARIZATION		23	-0.38393065	-0.7823768	0.7763158	1.0	1.0	636	tags=22%, list=13%, signal=25%	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL		15	-0.4148844	-0.7816759	0.77951	1.0	1.0	1132	tags=27%, list=23%, signal=34%	
