membership_label,baseline_group_type,K,gep,median_delta,delta_q25,delta_q75,n_samples,median_ROGUE,median_n_cells,fraction_samples_positive,members_str,delta_IQR
Macrophage_family,family,12,8,-0.03151743214740415,-0.07633669497427133,0.0280267081869853,6,0.8703027024617533,38.5,0.3333333333333333,Mac_SPP1,0.10436340316125663
Macrophage_family,family,13,4,-0.013156089220258349,-0.09222566291459472,-0.0033287120011527248,6,0.9073909313602907,35.0,0.16666666666666666,Mac_CXCL9,0.08889695091344199
Macrophage_family,family,13,8,-0.03104022144538745,-0.08114191852424173,0.027855753976533476,6,0.8699048190033907,39.0,0.3333333333333333,Mac_SPP1,0.1089976725007752
Macrophage_family,family,14,4,-0.01214481599406015,-0.0582734480832137,0.01106903586834145,8,0.9095411865317686,31.0,0.375,Mac_CXCL9,0.06934248395155515
Macrophage_family,family,14,8,-0.0287648692170852,-0.08100547846042817,0.0318749429423899,6,0.8651613373129895,40.5,0.3333333333333333,Mac_SPP1,0.11288042140281807
Macrophage_family,family,15,7,-0.0257450519308015,-0.1688127849147187,0.0298867236983875,5,0.8540038301113753,40.0,0.4,Mac_CXCL9,0.1986995086131062
Macrophage_family,family,20,4,-0.0240481240799177,-0.10194513613945311,-0.0063590371544303,11,0.8976404713768388,20.0,0.18181818181818182,Mac_CXCL9,0.09558609898502281
Macrophage_family,family,20,9,-0.0054599403421627,-0.011890987556379925,0.004035057155941175,6,0.9030787661039138,37.5,0.5,Mac_SPP1,0.015926044712321098
Macrophage_family,family,21,3,-0.0108339502907454,-0.0490451424703505,0.012003196152572325,8,0.9147225020527268,25.5,0.5,Mac_CXCL9,0.061048338622922825
Macrophage_family,family,21,8,-0.008825370962084349,-0.019568057060087598,0.05643344347048718,6,0.9021869897349262,30.5,0.3333333333333333,Mac_SPP1,0.07600150053057478
Macrophage_family,family,22,4,-0.01118918959322835,-0.058355561833302004,0.012018683742225674,8,0.9152288121249081,25.5,0.5,Mac_CXCL9,0.07037424557552768
Macrophage_family,family,22,8,-0.0145801633845452,-0.0316279617030095,0.054918327902254746,6,0.8858755084864872,36.0,0.3333333333333333,Mac_SPP1,0.08654628960526425
Macrophage_family,family,23,11,0.00046074176096215,-0.009744713358734,0.048781770301539774,6,0.9075642369973997,28.0,0.5,Mac_SPP1,0.05852648366027377
Macrophage_family,family,23,16,0.00548798721183105,-0.0096394101779535,0.03437618312600527,6,0.908773452238994,38.0,0.5,Mac_IL1B,0.044015593303958774
Macrophage_family,family,23,4,0.00030757224907709997,-0.06523079295074777,0.011740825377315599,8,0.9267255739672138,25.0,0.5,Mac_CXCL9,0.07697161832806337
Mast,specific,5,5,0.0,-0.01000900251337495,0.0,7,0.9658315628046692,21.0,0.0,Mast,0.01000900251337495
Mast,specific,6,6,0.0,-0.01000900251337495,0.0,7,0.966827109414383,21.0,0.14285714285714285,Mast,0.01000900251337495
Mast,specific,7,7,0.0,-0.0004231917365729,0.0,7,0.966827109414383,21.0,0.14285714285714285,Mast,0.0004231917365729
Mast,specific,8,8,0.0,-0.0004231917365729,0.0,7,0.966827109414383,21.0,0.14285714285714285,Mast,0.0004231917365729
Mast,specific,9,9,0.0,-0.0004231917365729,0.0,7,0.966827109414383,21.0,0.14285714285714285,Mast,0.0004231917365729
Mast,specific,10,10,0.0,-0.0004231917365729,0.0,7,0.966827109414383,21.0,0.14285714285714285,Mast,0.0004231917365729
Mast,specific,11,10,0.0,0.0,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0
Mast,specific,12,11,0.0,0.0,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0
Mast,specific,13,11,0.0,0.0,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0
Mast,specific,14,12,0.0,-0.0064414234637062,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0064414234637062
Mast,specific,15,10,0.0,0.0,0.0,7,0.9748135904112316,21.0,0.0,Mast,0.0
Mast,specific,16,5,0.00404572219460245,-0.005491105859738925,0.014050556042443176,6,0.9747549786428917,18.0,0.5,Mast,0.0195416619021821
Mast,specific,17,4,0.0081043039579564,0.0,0.010636928574325102,7,0.9777467774819784,18.0,0.5714285714285714,Mast,0.010636928574325102
Mast,specific,18,3,0.00924477488308045,0.001059871559102825,0.026696753899667025,6,0.9787258741179576,18.5,0.6666666666666666,Mast,0.0256368823405642
Mast,specific,19,10,-0.00025060222980285,-0.00113115975902775,0.0007035331897319249,6,0.9705409965046355,24.5,0.3333333333333333,Mast,0.001834692948759675
Mast,specific,20,13,0.0,0.0,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0
Mast,specific,21,16,0.0,-0.0004231917365729,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0004231917365729
Mast,specific,22,16,0.0,-0.0004231917365729,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0004231917365729
Mast,specific,23,17,0.0,0.0,0.0,7,0.9748135904112316,21.0,0.14285714285714285,Mast,0.0
Mast,specific,25,7,0.0,-0.01307773247812825,0.0,7,0.9658315628046692,21.0,0.0,Mast,0.01307773247812825
Mast,specific,26,5,-0.02929764869642765,-0.04482241284982193,-0.011957268012654025,6,0.9315024148016191,27.5,0.0,Mast,0.0328651448371679
Mast,specific,27,4,-0.0243552088504785,-0.034440658159797626,-0.01999523499522035,6,0.936750668212014,27.5,0.0,Mast,0.014445423164577274
Mast,specific,31,7,-0.013348376598617,-0.030067796938136375,-0.00442085426664545,6,0.9497840875898613,26.5,0.0,Mast,0.025646942671490924
Mast,specific,34,6,0.03557623542668585,0.027108614175678676,0.044043856677693026,2,0.9714482681539156,22.0,1.0,Mast,0.01693524250201435
Mast,specific,35,9,0.025027198202529598,0.0157751736992375,0.0342792227058217,2,0.9608992309297595,21.0,1.0,Mast,0.018504049006584197
Mono_CD14+Mono_CD14_ID1,subgroup,3,1,-0.1373457718242402,-0.1373457718242402,-0.1373457718242402,1,0.8369290237563645,356.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,4,1,-0.1163301636606494,-0.1163301636606494,-0.1163301636606494,1,0.8579446319199553,352.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,5,1,-0.1163301636606494,-0.1163301636606494,-0.1163301636606494,1,0.8579446319199553,352.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,6,1,-0.1125955091037426,-0.1125955091037426,-0.1125955091037426,1,0.8616792864768621,350.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,7,1,-0.0946273731696145,-0.0946273731696145,-0.0946273731696145,1,0.8796474224109901,346.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,8,1,-0.0946273731696145,-0.0946273731696145,-0.0946273731696145,1,0.8796474224109901,346.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,9,1,-0.0914634898027249,-0.0914634898027249,-0.0914634898027249,1,0.8828113057778798,345.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,10,1,-0.0693201440068215,-0.0693201440068215,-0.0693201440068215,1,0.9049546515737832,289.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,11,1,-0.106179976638517,-0.106179976638517,-0.106179976638517,1,0.8680948189420876,348.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,12,1,-0.0693201440068215,-0.0693201440068215,-0.0693201440068215,1,0.9049546515737832,289.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,13,1,-0.0693201440068215,-0.0693201440068215,-0.0693201440068215,1,0.9049546515737832,289.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,14,1,-0.0693201440068215,-0.0693201440068215,-0.0693201440068215,1,0.9049546515737832,289.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,15,1,-0.1133698074111064,-0.1133698074111064,-0.1133698074111064,1,0.8609049881694982,310.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,16,1,-0.1455713867594067,-0.1455713867594067,-0.1455713867594067,1,0.828703408821198,358.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,17,1,-0.1455713867594067,-0.1455713867594067,-0.1455713867594067,1,0.828703408821198,358.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,18,1,-0.1455713867594067,-0.1455713867594067,-0.1455713867594067,1,0.828703408821198,358.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,19,1,-0.0828543626255163,-0.0828543626255163,-0.0828543626255163,1,0.8914204329550883,193.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,20,1,0.0001219199472,0.0001219199472,0.0001219199472,1,0.9743967155278048,189.0,1.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,21,2,0.001659882869756,0.001659882869756,0.001659882869756,1,0.9759346784503607,188.0,1.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,22,1,0.0006453851152354,0.0006453851152354,0.0006453851152354,1,0.9749201806958402,190.0,1.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,23,1,-0.0012140066513565,-0.0012140066513565,-0.0012140066513565,1,0.9730607889292482,189.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,24,1,-0.1455713867594067,-0.1455713867594067,-0.1455713867594067,1,0.828703408821198,358.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,25,4,-0.0684624093050109,-0.0684624093050109,-0.0684624093050109,1,0.9058123862755938,203.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,26,2,-0.052094648566147,-0.052094648566147,-0.052094648566147,1,0.9221801470144576,86.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,26,4,-0.0573099966152651,-0.0573099966152651,-0.0573099966152651,1,0.9169647989653396,152.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,27,1,-0.1464412290167644,-0.1464412290167644,-0.1464412290167644,1,0.8278335665638402,313.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,27,3,-0.0043269698929722,-0.0043269698929722,-0.0043269698929722,1,0.9699478256876324,43.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,28,1,-0.1455713867594067,-0.1455713867594067,-0.1455713867594067,1,0.828703408821198,358.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,29,1,-0.1410369029941133,-0.1410369029941133,-0.1410369029941133,1,0.8332378925864914,248.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,30,1,-0.138875970697815,-0.138875970697815,-0.138875970697815,1,0.8353988248827897,356.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,31,2,-0.0483184112182581,-0.0483184112182581,-0.0483184112182581,1,0.9259563843623464,187.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,32,1,-0.1526977286638958,-0.1526977286638958,-0.1526977286638958,1,0.8215770669167088,367.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,33,2,-0.1602806150824415,-0.1602806150824415,-0.1602806150824415,1,0.8139941804981632,288.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,34,1,-0.1565832639218464,-0.1565832639218464,-0.1565832639218464,1,0.8176915316587583,310.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1,subgroup,35,1,-0.1622546815292936,-0.1622546815292936,-0.1622546815292936,1,0.812020114051311,300.0,0.0,Mono_CD14+Mono_CD14_ID1,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,10,1,-0.0412669177638086,-0.0412669177638086,-0.0412669177638086,1,0.9415305772599164,303.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,12,1,-0.042925090401659,-0.042925090401659,-0.042925090401659,1,0.939872404622066,300.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,13,1,-0.0417960180836397,-0.0417960180836397,-0.0417960180836397,1,0.9410014769400854,297.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,14,1,-0.040814307874111,-0.040814307874111,-0.040814307874111,1,0.9419831871496142,294.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,15,1,-0.10862076763326,-0.10862076763326,-0.10862076763326,1,0.8741767273904651,338.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,20,1,-0.002299821782384,-0.002299821782384,-0.002299821782384,1,0.9804976732413412,136.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,21,2,-0.0046560986349061,-0.0046560986349061,-0.0046560986349061,1,0.978141396388819,133.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,22,1,-0.0026429365923202,-0.0026429365923202,-0.0026429365923202,1,0.9801545584314048,138.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,23,1,-0.0027441022413104,-0.0027441022413104,-0.0027441022413104,1,0.9800533927824148,138.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,26,2,-0.038507741641669,-0.038507741641669,-0.038507741641669,1,0.944289753382056,125.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,27,3,-0.0241079665703187,-0.0241079665703187,-0.0241079665703187,1,0.9586895284534064,86.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,31,2,-0.055736549302521,-0.055736549302521,-0.055736549302521,1,0.927060945721204,126.0,0.0,Mono_CD14+Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_IL1B,subgroup,10,1,-0.03808605672749565,-0.049652475215655995,-0.028993577332763025,4,0.9484689248835227,167.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.02065889788289297
Mono_CD14+Mono_CD14_IL1B,subgroup,12,1,-0.040260677625017546,-0.054325047610259726,-0.03136433662871607,4,0.9462943039860008,165.5,0.0,Mono_CD14+Mono_CD14_IL1B,0.022960710981543654
Mono_CD14+Mono_CD14_IL1B,subgroup,13,1,-0.03635093262339135,-0.054982193436002524,-0.026401345041966225,4,0.950204048987627,166.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0285808483940363
Mono_CD14+Mono_CD14_IL1B,subgroup,14,1,-0.035826656906727095,-0.0457985159940808,-0.030975221716595773,4,0.9507283247042912,162.5,0.0,Mono_CD14+Mono_CD14_IL1B,0.014823294277485029
Mono_CD14+Mono_CD14_IL1B,subgroup,15,1,-0.051845138339731894,-0.0527706815673267,-0.050919595112137096,2,0.9273361498705167,334.5,0.0,Mono_CD14+Mono_CD14_IL1B,0.001851086455189603
Mono_CD14+Mono_CD14_IL1B,subgroup,20,1,-0.0102242410502209,-0.0414728535937315,-0.0051820006034384,5,0.9708753005372068,79.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.036290852990293096
Mono_CD14+Mono_CD14_IL1B,subgroup,20,2,-0.07068170986764,-0.07068170986764,-0.07068170986764,1,0.9104178317197876,79.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_IL1B,subgroup,21,2,-0.01932372793643285,-0.029121783211689324,-0.010810692496742377,4,0.9670696500533692,73.5,0.0,Mono_CD14+Mono_CD14_IL1B,0.018311090714946947
Mono_CD14+Mono_CD14_IL1B,subgroup,22,1,-0.0189586106686923,-0.031739994772886054,-0.010145397549306176,4,0.9674347673211097,76.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.021594597223579877
Mono_CD14+Mono_CD14_IL1B,subgroup,22,2,-0.0811616003202807,-0.0811616003202807,-0.0811616003202807,1,0.899937941267147,73.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_IL1B,subgroup,23,1,-0.0105347462143366,-0.0203591761437966,-0.008232673129129,5,0.9713280382483798,80.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.012126503014667599
Mono_CD14+Mono_CD14_IL1B,subgroup,23,2,-0.0605628662207144,-0.0605628662207144,-0.0605628662207144,1,0.9205366753667132,73.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_IL1B,subgroup,25,4,-0.0328066809153134,-0.03462148481391015,-0.028999434812589597,3,0.9520708461232036,91.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.005622050001320551
Mono_CD14+Mono_CD14_IL1B,subgroup,26,2,-0.0369315666872327,-0.0369319815614298,-0.0369311518130356,2,0.9496234149237857,84.5,0.0,Mono_CD14+Mono_CD14_IL1B,8.297483942015793e-07
Mono_CD14+Mono_CD14_IL1B,subgroup,26,4,-0.0255962671965275,-0.0255962671965275,-0.0255962671965275,1,0.9555032743909002,62.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_IL1B,subgroup,27,3,-0.0297930697519647,-0.0297930697519647,-0.0297930697519647,1,0.951306471835463,77.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0
Mono_CD14+Mono_CD14_IL1B,subgroup,31,2,-0.0162971587545014,-0.0213098076795194,-0.0112845098294834,2,0.9702578228565171,63.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.010025297850035999
Mono_CD14+Mono_CD14_IL1B,subgroup,33,3,-0.051154058821464746,-0.05486416211212317,-0.047443955530806325,2,0.9354009227895537,85.0,0.0,Mono_CD14+Mono_CD14_IL1B,0.0074202065813168475
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,3,1,-0.11320696651808394,-0.12821557246210907,-0.09819836057405881,2,0.8733480150929345,184.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.03001721188805026
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,4,1,-0.1091299355575055,-0.1221000260212414,-0.0961598450937696,2,0.8774250460535129,183.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0259401809274718
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,5,1,-0.1091299355575055,-0.1221000260212414,-0.0961598450937696,2,0.8774250460535129,183.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0259401809274718
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,6,1,-0.10230939002315201,-0.11619329431910536,-0.08842548572719865,2,0.8842455915878664,181.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.02776780859190671
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,7,1,-0.0929389918875002,-0.1057471512239145,-0.0801308325510859,2,0.8936159897235181,178.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.025616318672828597
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,8,1,-0.0929389918875002,-0.1057471512239145,-0.0801308325510859,2,0.8936159897235181,178.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.025616318672828597
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,9,1,-0.09136487841220065,-0.10338598101096518,-0.07934377581343613,2,0.8951901031988176,177.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.024042205197529046
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,11,1,-0.09654844599578705,-0.10755187827805793,-0.08554501371351617,2,0.8900065356152314,179.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.02200686456454176
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,16,1,-0.11172203298894864,-0.12731508301797484,-0.09612898295992248,2,0.8748329486220698,182.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.031186100058052363
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,17,1,-0.11328551231440645,-0.1283333911565928,-0.09823763347222007,2,0.873269469296612,183.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.03009575768437274
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,18,1,-0.11327699500474014,-0.12832061519209337,-0.09823337481738692,2,0.8732779866062783,183.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.030087240374706448
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,19,3,-0.0379936110980504,-0.0379936110980504,-0.0379936110980504,1,0.9431059304893772,90.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,21,1,-0.0736010754885733,-0.0736010754885733,-0.0736010754885733,1,0.9074984660988544,118.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,24,1,-0.11315784915173825,-0.12819940239122002,-0.09811629591225648,2,0.8733971324592802,183.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.030083106478963534
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,25,6,-0.0504631157048659,-0.0504631157048659,-0.0504631157048659,1,0.9267999191282036,103.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,27,1,-0.0846430777153021,-0.0846430777153021,-0.0846430777153021,1,0.8964564638721256,111.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,28,1,-0.11320696651808394,-0.12821557246210907,-0.09819836057405881,2,0.8733480150929345,184.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.03001721188805026
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,29,1,-0.0878259971980613,-0.0878259971980613,-0.0878259971980613,1,0.8932735443893663,128.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,30,1,-0.10648691725125489,-0.12316854499956985,-0.08980528950293995,2,0.8800680643597636,175.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0333632554966299
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,32,1,-0.11405268155431304,-0.12861984585953892,-0.09948551724908716,2,0.8725023000567054,192.5,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.02913432861045176
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,33,2,-0.095648134731335,-0.095648134731335,-0.095648134731335,1,0.8854514068560927,101.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,34,1,-0.12146708761531215,-0.13546758533137243,-0.10746658989925187,2,0.8650878939957063,139.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.028000995432120562
Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,35,1,-0.11584025755954146,-0.1291176845196222,-0.10256283059946072,2,0.870714724051477,151.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.026554853920161464
Mono_CD14+Mono_CD14_IL1B+Mono_Int,subgroup,20,2,-0.0579621041746317,-0.0579621041746317,-0.0579621041746317,1,0.9193009306584377,206.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_Int,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_Int,subgroup,22,2,-0.0532788201051189,-0.0532788201051189,-0.0532788201051189,1,0.9239842147279504,204.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_Int,0.0
Mono_CD14+Mono_CD14_IL1B+Mono_Int,subgroup,23,2,-0.0525994107193118,-0.0525994107193118,-0.0525994107193118,1,0.9246636241137576,203.0,0.0,Mono_CD14+Mono_CD14_IL1B+Mono_Int,0.0
Mono_CD14+Mono_CD14_THBS1,subgroup,3,1,-0.0700933235370704,-0.07715901187959359,-0.0669624602049419,3,0.9119283262748428,485.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.010196551674651694
Mono_CD14+Mono_CD14_THBS1,subgroup,4,1,-0.0700933235370704,-0.07715901187959359,-0.0669624602049419,3,0.9119283262748428,485.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.010196551674651694
Mono_CD14+Mono_CD14_THBS1,subgroup,5,1,-0.0700109570236523,-0.07711782862288455,-0.06692127694823286,3,0.9119283262748428,485.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.010196551674651694
Mono_CD14+Mono_CD14_THBS1,subgroup,6,1,-0.0647058271339137,-0.07209330449448534,-0.06333098067880075,3,0.9110540960137424,485.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.008762323815684592
Mono_CD14+Mono_CD14_THBS1,subgroup,7,1,-0.0619561342236878,-0.06203707209265235,-0.06052673123193545,3,0.9194571607494754,481.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.0015103408607168994
Mono_CD14+Mono_CD14_THBS1,subgroup,8,1,-0.0619561342236878,-0.06203707209265235,-0.06052673123193545,3,0.9194571607494754,481.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.0015103408607168994
Mono_CD14+Mono_CD14_THBS1,subgroup,9,1,-0.06261651708708,-0.06279580691475711,-0.06088993302910015,3,0.9189586536240124,480.0,0.0,Mono_CD14+Mono_CD14_THBS1,0.0019058738856569599
Mono_CD14+Mono_CD14_THBS1,subgroup,10,1,-0.02364921919434165,-0.03761684658531332,-0.00872277657028835,4,0.9539047499030195,321.5,0.0,Mono_CD14+Mono_CD14_THBS1,0.02889407001502497
