NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS		25	0.58281237	1.1747384	0.26629424	0.93722844	1.0	499	tags=20%, list=10%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		35	0.5296755	1.1739281	0.23465703	0.9372254	1.0	246	tags=17%, list=5%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		19	0.61136985	1.1720834	0.26901668	0.94270456	1.0	661	tags=26%, list=13%, signal=30%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE		25	0.5610724	1.1698753	0.24242425	0.9496147	1.0	413	tags=16%, list=8%, signal=17%	
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION		17	0.6091903	1.1695496	0.26978418	0.94729066	1.0	1365	tags=41%, list=27%, signal=56%	
GOBP_NEURON_FATE_COMMITMENT	GOBP_NEURON_FATE_COMMITMENT		25	0.5757579	1.1686143	0.23475046	0.94829506	1.0	667	tags=16%, list=13%, signal=18%	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		50	0.49633986	1.1683128	0.19639279	0.94591784	1.0	325	tags=14%, list=7%, signal=15%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		187	0.41682398	1.1678122	0.10810811	0.9446171	1.0	672	tags=22%, list=13%, signal=25%	
GOBP_RESPONSE_TO_ALCOHOL	GOBP_RESPONSE_TO_ALCOHOL		123	0.438385	1.1677135	0.16270566	0.94123936	1.0	639	tags=20%, list=13%, signal=23%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		20	0.6009496	1.1672707	0.25660378	0.9396673	1.0	454	tags=10%, list=9%, signal=11%	
GOBP_CELLULAR_RESPONSE_TO_KETONE	GOBP_CELLULAR_RESPONSE_TO_KETONE		53	0.5005946	1.1653496	0.21851853	0.94542444	1.0	996	tags=32%, list=20%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		19	0.602752	1.1650459	0.27726433	0.94306344	1.0	349	tags=11%, list=7%, signal=11%	
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY		24	0.5673223	1.1640323	0.2518116	0.94425756	1.0	240	tags=13%, list=5%, signal=13%	
GOBP_PROTEIN_HOMOTETRAMERIZATION	GOBP_PROTEIN_HOMOTETRAMERIZATION		27	0.5602172	1.1636288	0.26136363	0.9424415	1.0	82	tags=11%, list=2%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE		354	0.3939357	1.1630809	0.07254902	0.9415445	1.0	455	tags=26%, list=9%, signal=27%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		75	0.46447623	1.1621742	0.20222634	0.94210935	1.0	378	tags=13%, list=8%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		15	0.6135213	1.1612052	0.29259259	0.94322246	1.0	329	tags=33%, list=7%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		28	0.5545184	1.1597708	0.2792793	0.9465029	1.0	657	tags=18%, list=13%, signal=20%	
GOBP_FOAM_CELL_DIFFERENTIATION	GOBP_FOAM_CELL_DIFFERENTIATION		23	0.5759162	1.1586887	0.28985506	0.94799125	1.0	626	tags=13%, list=13%, signal=15%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		76	0.4715482	1.1574808	0.18808194	0.95016164	1.0	455	tags=34%, list=9%, signal=37%	
GOBP_DNA_RECOMBINATION	GOBP_DNA_RECOMBINATION		58	0.48680013	1.1559782	0.21572211	0.9536479	1.0	391	tags=22%, list=8%, signal=24%	
GOBP_KERATINOCYTE_DIFFERENTIATION	GOBP_KERATINOCYTE_DIFFERENTIATION		95	0.44856676	1.1556236	0.21188119	0.951569	1.0	667	tags=11%, list=13%, signal=12%	
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE		29	0.542241	1.154984	0.25504586	0.95097697	1.0	378	tags=10%, list=8%, signal=11%	
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	GOBP_REGULATION_OF_MUSCLE_ADAPTATION		32	0.53247935	1.1543132	0.25	0.95061076	1.0	1320	tags=38%, list=26%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		22	0.5756248	1.1541003	0.26617375	0.94810677	1.0	434	tags=41%, list=9%, signal=45%	
GOBP_RESPONSE_TO_DIETARY_EXCESS	GOBP_RESPONSE_TO_DIETARY_EXCESS		16	0.6058262	1.1532412	0.29642856	0.9485477	1.0	1086	tags=31%, list=22%, signal=40%	
GOBP_VASCULOGENESIS	GOBP_VASCULOGENESIS		40	0.5073737	1.1529515	0.21518987	0.946355	1.0	1083	tags=23%, list=22%, signal=28%	
GOBP_CELL_RECOGNITION	GOBP_CELL_RECOGNITION		64	0.47674298	1.1504397	0.19246031	0.95490515	1.0	635	tags=17%, list=13%, signal=19%	
GOBP_RESPONSE_TO_TUMOR_CELL	GOBP_RESPONSE_TO_TUMOR_CELL		21	0.5740507	1.1477758	0.29128015	0.9642821	1.0	780	tags=43%, list=16%, signal=51%	
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION		23	0.56565136	1.1466386	0.30490017	0.9660108	1.0	833	tags=39%, list=17%, signal=47%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE	GOBP_REGULATION_OF_DEFENSE_RESPONSE		362	0.38738325	1.1453702	0.090405904	0.9684204	1.0	470	tags=20%, list=9%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		24	0.55453855	1.1453626	0.26287743	0.96482784	1.0	1247	tags=38%, list=25%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		431	0.38070822	1.1435679	0.083809525	0.9698177	1.0	557	tags=13%, list=11%, signal=14%	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		90	0.44830066	1.1429439	0.20604914	0.96921843	1.0	625	tags=26%, list=13%, signal=29%	
GOBP_VESICLE_LOCALIZATION	GOBP_VESICLE_LOCALIZATION		43	0.50075215	1.1427547	0.23731884	0.9665404	1.0	657	tags=21%, list=13%, signal=24%	
GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS		25	0.5478961	1.1401145	0.28544423	0.97571146	1.0	1009	tags=44%, list=20%, signal=55%	
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION		15	0.6119339	1.1388854	0.32541132	0.978051	1.0	525	tags=13%, list=11%, signal=15%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		22	0.5703034	1.1381552	0.28961748	0.9780018	1.0	1088	tags=36%, list=22%, signal=46%	
GOBP_ENSHEATHMENT_OF_NEURONS	GOBP_ENSHEATHMENT_OF_NEURONS		64	0.46396697	1.137452	0.23277467	0.9780223	1.0	355	tags=9%, list=7%, signal=10%	
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS		17	0.5910248	1.1372824	0.31937173	0.9752426	1.0	557	tags=35%, list=11%, signal=40%	
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		34	0.52191603	1.1363251	0.2565543	0.97641414	1.0	246	tags=18%, list=5%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		37	0.516816	1.1362481	0.27256638	0.9732145	1.0	642	tags=38%, list=13%, signal=43%	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		172	0.41330022	1.135363	0.18130842	0.973977	1.0	557	tags=24%, list=11%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		268	0.39228988	1.1345048	0.12021858	0.9744157	1.0	680	tags=28%, list=14%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		20	0.5759685	1.1342207	0.32706767	0.9722675	1.0	299	tags=25%, list=6%, signal=26%	
GOBP_CAMP_MEDIATED_SIGNALING	GOBP_CAMP_MEDIATED_SIGNALING		16	0.60681653	1.1341159	0.31768954	0.9692797	1.0	98	tags=6%, list=2%, signal=6%	
GOBP_GLYCOSAMINOGLYCAN_METABOLIC_PROCESS	GOBP_GLYCOSAMINOGLYCAN_METABOLIC_PROCESS		42	0.49565426	1.1339478	0.25140712	0.96664476	1.0	988	tags=24%, list=20%, signal=29%	
GOBP_RESPONSE_TO_BMP	GOBP_RESPONSE_TO_BMP		76	0.46179715	1.1319793	0.23134328	0.9725487	1.0	838	tags=17%, list=17%, signal=20%	
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		72	0.45784476	1.1311275	0.23962264	0.9732825	1.0	413	tags=21%, list=8%, signal=22%	
GOBP_IMMUNE_EFFECTOR_PROCESS	GOBP_IMMUNE_EFFECTOR_PROCESS		354	0.38223514	1.1293371	0.08932039	0.97875804	1.0	663	tags=30%, list=13%, signal=32%	
GOBP_EPITHELIAL_CELL_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DEVELOPMENT		94	0.4348807	1.1293163	0.21361059	0.9754213	1.0	1109	tags=23%, list=22%, signal=30%	
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION		38	0.514096	1.1291893	0.28277153	0.9726708	1.0	1084	tags=21%, list=22%, signal=27%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		204	0.4033357	1.1291175	0.16153847	0.9695898	1.0	681	tags=25%, list=14%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC		24	0.5427547	1.1269222	0.29080674	0.9764957	1.0	379	tags=21%, list=8%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		16	0.5803545	1.1263285	0.33093524	0.97585773	1.0	132	tags=19%, list=3%, signal=19%	
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE		274	0.39361292	1.1261078	0.15671642	0.9734708	1.0	518	tags=29%, list=10%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		66	0.46183828	1.1255084	0.2737864	0.97286654	1.0	457	tags=20%, list=9%, signal=21%	
GOBP_RECEPTOR_CLUSTERING	GOBP_RECEPTOR_CLUSTERING		25	0.5395009	1.1245445	0.31365314	0.97417414	1.0	490	tags=16%, list=10%, signal=18%	
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		30	0.5239201	1.1244384	0.3114754	0.97140026	1.0	650	tags=37%, list=13%, signal=42%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		41	0.5029021	1.1244268	0.29601517	0.96816736	1.0	956	tags=32%, list=19%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH		338	0.37728137	1.1231456	0.12615955	0.9710939	1.0	678	tags=16%, list=14%, signal=18%	
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_PROGRAMMED_NECROTIC_CELL_DEATH		16	0.58826953	1.1228017	0.32894737	0.9694774	1.0	591	tags=38%, list=12%, signal=42%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE		116	0.424334	1.122721	0.2038835	0.9665715	1.0	852	tags=19%, list=17%, signal=22%	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		32	0.51725334	1.1223007	0.29704797	0.96529526	1.0	629	tags=19%, list=13%, signal=21%	
GOBP_POST_EMBRYONIC_DEVELOPMENT	GOBP_POST_EMBRYONIC_DEVELOPMENT		33	0.50906205	1.1217704	0.30255404	0.9644406	1.0	770	tags=27%, list=15%, signal=32%	
GOBP_CYTOKINE_PRODUCTION	GOBP_CYTOKINE_PRODUCTION		395	0.37660524	1.1214503	0.10760668	0.96268755	1.0	661	tags=26%, list=13%, signal=27%	
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS		49	0.48398718	1.120749	0.26542056	0.96267426	1.0	656	tags=16%, list=13%, signal=19%	
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS		16	0.5992758	1.1206435	0.3283582	0.9599864	1.0	145	tags=6%, list=3%, signal=6%	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		53	0.47104537	1.1178157	0.27290076	0.9699654	1.0	678	tags=17%, list=14%, signal=19%	
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS		46	0.4828034	1.1165766	0.27592593	0.97249144	1.0	547	tags=30%, list=11%, signal=34%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		104	0.43056756	1.1163199	0.20411985	0.9704822	1.0	754	tags=21%, list=15%, signal=24%	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION		276	0.38513133	1.1154652	0.16428572	0.9713102	1.0	456	tags=24%, list=9%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		33	0.51802105	1.1152425	0.29643527	0.9691625	1.0	948	tags=33%, list=19%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		51	0.47691467	1.1152171	0.28148147	0.96613026	1.0	828	tags=22%, list=17%, signal=26%	
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT		36	0.49970144	1.1149216	0.27579737	0.9644181	1.0	912	tags=28%, list=18%, signal=34%	
GOBP_LYMPHOCYTE_DIFFERENTIATION	GOBP_LYMPHOCYTE_DIFFERENTIATION		224	0.3946785	1.1130828	0.20729366	0.96984005	1.0	470	tags=28%, list=9%, signal=29%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		144	0.40784556	1.1121943	0.2248062	0.9708341	1.0	455	tags=28%, list=9%, signal=30%	
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION		53	0.46498695	1.1116754	0.26802218	0.9700136	1.0	321	tags=21%, list=6%, signal=22%	
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS		34	0.50719756	1.1112158	0.30244756	0.9690811	1.0	170	tags=6%, list=3%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION		488	0.36584938	1.1105212	0.115384616	0.96907353	1.0	680	tags=22%, list=14%, signal=22%	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS		99	0.42348063	1.1093802	0.24767226	0.97117364	1.0	725	tags=35%, list=15%, signal=41%	
GOBP_REGULATION_OF_KINASE_ACTIVITY	GOBP_REGULATION_OF_KINASE_ACTIVITY		101	0.421541	1.1093638	0.24813433	0.968161	1.0	329	tags=16%, list=7%, signal=17%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		142	0.40842348	1.1092403	0.22522523	0.9657034	1.0	625	tags=23%, list=13%, signal=26%	
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS		22	0.5576155	1.1089098	0.3314917	0.96407616	1.0	520	tags=9%, list=10%, signal=10%	
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION		25	0.5435242	1.1076636	0.31215972	0.96671945	1.0	1084	tags=24%, list=22%, signal=30%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		49	0.48282346	1.10748	0.296	0.9645738	1.0	1084	tags=22%, list=22%, signal=28%	
GOBP_VIRAL_PROCESS	GOBP_VIRAL_PROCESS		132	0.41013217	1.1044043	0.204	0.97561395	1.0	497	tags=20%, list=10%, signal=21%	
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS		47	0.47826943	1.1040406	0.32384342	0.97423834	1.0	822	tags=11%, list=16%, signal=13%	
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY		113	0.41710073	1.0998569	0.27111983	0.99004906	1.0	351	tags=16%, list=7%, signal=17%	
GOBP_ENDOSOMAL_TRANSPORT	GOBP_ENDOSOMAL_TRANSPORT		51	0.46723303	1.097902	0.26556778	0.99562603	1.0	482	tags=18%, list=10%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS		15	0.5974106	1.097773	0.38721806	0.9931561	1.0	1001	tags=33%, list=20%, signal=42%	
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS		26	0.5286392	1.0973537	0.33639705	0.9921167	1.0	287	tags=15%, list=6%, signal=16%	
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	GOBP_CHRONIC_INFLAMMATORY_RESPONSE		17	0.5723157	1.0958458	0.36448598	0.9961537	1.0	349	tags=18%, list=7%, signal=19%	
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY		304	0.37609318	1.0939342	0.20503597	1.0	1.0	329	tags=9%, list=7%, signal=9%	
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING		19	0.56498855	1.0931686	0.34946236	1.0	1.0	590	tags=26%, list=12%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		45	0.47977638	1.0931604	0.32149202	0.99939626	1.0	1083	tags=22%, list=22%, signal=28%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		26	0.53102785	1.0931011	0.34450653	0.9966765	1.0	470	tags=23%, list=9%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION		113	0.41117758	1.0926259	0.25311944	0.99593323	1.0	455	tags=19%, list=9%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		17	0.585472	1.0924647	0.37570092	0.9936481	1.0	1091	tags=35%, list=22%, signal=45%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		74	0.43451354	1.0917901	0.27490774	0.9936664	1.0	717	tags=14%, list=14%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		32	0.50060105	1.0911156	0.335206	0.99365145	1.0	1110	tags=25%, list=22%, signal=32%	
GOBP_ENDOCYTIC_RECYCLING	GOBP_ENDOCYTIC_RECYCLING		18	0.56216407	1.0903736	0.3709091	0.9940737	1.0	348	tags=17%, list=7%, signal=18%	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		223	0.3862864	1.0902867	0.22970296	0.99153185	1.0	510	tags=26%, list=10%, signal=27%	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_REGULATORY_T_CELL_DIFFERENTIATION		25	0.5224318	1.0900501	0.3652174	0.9896795	1.0	190	tags=24%, list=4%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION		19	0.5604263	1.0897719	0.34416825	0.98798877	1.0	723	tags=16%, list=14%, signal=18%	
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		500	0.35741037	1.0884503	0.13864818	0.99093693	1.0	659	tags=22%, list=13%, signal=22%	
GOBP_MACROPHAGE_MIGRATION	GOBP_MACROPHAGE_MIGRATION		35	0.49362728	1.087773	0.3383743	0.99108225	1.0	600	tags=29%, list=12%, signal=32%	
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS		85	0.42619067	1.0864133	0.2859922	0.99417555	1.0	727	tags=22%, list=15%, signal=26%	
GOBP_PHOSPHORYLATION	GOBP_PHOSPHORYLATION		288	0.370912	1.0863962	0.20149253	0.9913521	1.0	525	tags=16%, list=11%, signal=17%	
GOBP_ACUTE_PHASE_RESPONSE	GOBP_ACUTE_PHASE_RESPONSE		24	0.5325034	1.0863932	0.35873607	0.98849106	1.0	646	tags=17%, list=13%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		17	0.55842996	1.0860474	0.37023592	0.9872468	1.0	1040	tags=24%, list=21%, signal=30%	
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS		15	0.57672477	1.0859737	0.37818182	0.9847864	1.0	557	tags=47%, list=11%, signal=52%	
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE		16	0.5752133	1.0857643	0.38297874	0.98287684	1.0	1365	tags=31%, list=27%, signal=43%	
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY		26	0.52128553	1.0856807	0.3365019	0.9804123	1.0	218	tags=12%, list=4%, signal=12%	
GOBP_INTEGRIN_ACTIVATION	GOBP_INTEGRIN_ACTIVATION		16	0.57871765	1.0840739	0.37657657	0.98476154	1.0	417	tags=19%, list=8%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		54	0.45460215	1.0819372	0.2967864	0.99136895	1.0	489	tags=26%, list=10%, signal=28%	
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING		17	0.56590575	1.0815487	0.38817006	0.99024796	1.0	470	tags=29%, list=9%, signal=32%	
