k_parent,k_child,parent_gep,child_gep,similarity,raw_value,parent_celltype,child_celltype,celltype_match
10,11,5,9,0.782253289662556,0.49115338211361886,Plasma_XBP1,Ambiguous/Mixed,False
10,11,5,10,0.9792509621541821,0.04193464778950405,Plasma_XBP1,Ambiguous/Mixed,False
10,11,5,11,0.9766169888430346,0.047321463197239205,Plasma_XBP1,Ambiguous/Mixed,False
10,11,6,1,0.32145222378429483,2.2698127008790814,Fibroblasts/Stromal,Tumor/Epithelials,False
10,11,6,2,0.9421745322989079,0.11912948623751843,Fibroblasts/Stromal,Ambiguous/Mixed,False
10,11,6,3,0.5055481332334338,1.364224051994839,Fibroblasts/Stromal,Tumor/Epithelials,False
10,11,6,4,0.7749430826831092,0.5099313880499554,Fibroblasts/Stromal,Ambiguous/Mixed,False
10,11,6,5,0.9626839917390315,0.07606014168129091,Fibroblasts/Stromal,Plasma_XBP1,False
10,11,6,6,0.999989493580187,2.1012950011656874e-05,Fibroblasts/Stromal,Fibroblasts/Stromal,True
10,11,6,7,0.9867302528979047,0.026717153808059762,Fibroblasts/Stromal,Tumor/Epithelials,False
10,11,6,8,0.9717033988835302,0.05740933253903084,Fibroblasts/Stromal,Ambiguous/Mixed,False
10,11,6,9,0.8025802086780798,0.43984696092794984,Fibroblasts/Stromal,Ambiguous/Mixed,False
10,11,6,10,0.9828476138993755,0.03460238463515701,Fibroblasts/Stromal,Ambiguous/Mixed,False
10,11,6,11,0.9850300581214191,0.030166244832677745,Fibroblasts/Stromal,Ambiguous/Mixed,False
10,11,7,1,0.3020167572353258,2.3945455512249048,Tumor/Epithelials,Tumor/Epithelials,True
10,11,7,2,0.9424541461900545,0.11853602420143726,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,7,3,0.4958957545150402,1.402779093390444,Tumor/Epithelials,Tumor/Epithelials,True
10,11,7,4,0.7399560938454088,0.6023288543710237,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,7,5,0.9623330525908294,0.07678935943678808,Tumor/Epithelials,Plasma_XBP1,False
10,11,7,6,0.9862307908688053,0.02772976790167708,Tumor/Epithelials,Fibroblasts/Stromal,False
10,11,7,7,0.9999482121186393,0.00010357844479870677,Tumor/Epithelials,Tumor/Epithelials,True
10,11,7,8,0.967253354296473,0.06658963507667778,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,7,9,0.7664350005454382,0.5320107691962579,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,7,10,0.9909960433017977,0.018089474584017797,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,7,11,0.9939727421470855,0.012090990177602795,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,8,1,0.2673512336934588,2.63838400614459,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,8,2,0.9435040380196527,0.11630926870528027,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,8,3,0.4923926776089777,1.4169575112017918,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,8,4,0.710997418246708,0.6821729606868482,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,8,5,0.9594411429625904,0.08280861355687097,Ambiguous/Mixed,Plasma_XBP1,False
10,11,8,6,0.9712903438331584,0.05825968022160583,Ambiguous/Mixed,Fibroblasts/Stromal,False
10,11,8,7,0.9676098921781207,0.06585255376339573,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,8,8,0.9999954905562083,9.018907918546565e-06,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,8,9,0.7072151237587929,0.6928407649636698,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,8,10,0.9790504414068255,0.042344228761447805,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,8,11,0.9805004711670015,0.03938430561673838,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,9,1,0.36211430824071156,2.0315906967600683,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,9,2,0.8278012961999741,0.37796426766320695,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,9,3,0.35872456012266724,2.0504008539455527,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,9,4,0.9613033909833315,0.07893043283820814,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,9,5,0.7807242680385251,0.49506648273177256,Ambiguous/Mixed,Plasma_XBP1,False
10,11,9,6,0.8041102248942005,0.43603784712073246,Ambiguous/Mixed,Fibroblasts/Stromal,False
10,11,9,7,0.7681218145417871,0.5276138914550164,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,9,8,0.7071780769237053,0.6929455359285707,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,9,9,0.9999855601948839,2.887981874203418e-05,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,9,10,0.7765382687288409,0.5058187079809666,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,9,11,0.7718358650932479,0.5179667230898137,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,10,1,0.27091829307521803,2.6118760102612657,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,10,2,0.9662866885859526,0.06858941945066457,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,10,3,0.43975452164828677,1.6430772262034568,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,10,4,0.775879436187865,0.5075162732134242,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,10,5,0.9757027965020799,0.04919450144565406,Ambiguous/Mixed,Plasma_XBP1,False
10,11,10,6,0.9852225180829717,0.02977551327980127,Ambiguous/Mixed,Fibroblasts/Stromal,False
10,11,10,7,0.994745827841422,0.010536047723814414,Ambiguous/Mixed,Tumor/Epithelials,False
