sample,cluster,ROGUE,n_cells,K
GSM4138117,11,0.876036486070393,20,27
GSM4138131,4,0.9248409247287176,19,27
GSM4138115,3,0.8849888308615557,19,27
GSM4138141,16,0.7476472604387348,18,27
GSM4138121,8,0.738019234933345,18,27
GSM4138139,3,0.9243972599446251,18,27
GSM4138143,13,0.7889958643286052,18,27
GSM4138156,19,0.9154108537415556,18,27
GSM4138161,18,0.8970859739173562,18,27
GSM4138133,3,0.9252961393115333,17,27
GSM4138131,11,0.9791439793522533,17,27
GSM4138157,13,0.7974458644290087,17,27
GSM4138171,1,0.8302822205278391,16,27
GSM4138138,19,0.9753282581761277,16,27
GSM4138138,11,0.9581530659502031,16,27
GSM4138133,13,0.8763577935989523,16,27
GSM4138165,11,0.911982090734603,15,27
GSM4138115,13,0.8175194805397514,15,27
GSM4138159,13,0.7777847065233908,15,27
GSM4138141,13,0.8338929470173664,15,27
GSM4138142,11,0.9783163307685847,15,27
GSM4138117,13,0.9094087973256472,15,27
