sample,cluster,ROGUE,n_cells,K
GSM4138132,5,0.7915529317193175,145,31
GSM4138127,3,0.5965588307985159,143,31
GSM4138155,5,0.47179452864453386,143,31
GSM4138110,5,0.7706072825987811,142,31
GSM4138114,3,0.7234659706565845,141,31
GSM4138154,3,0.6884422412902442,140,31
GSM4138112,2,0.8246335024796851,139,31
GSM4138125,3,0.5446322076880994,139,31
GSM4138139,2,0.5769454270408874,139,31
GSM4138135,5,0.5959322507543704,139,31
GSM4138131,5,0.5786153503115156,137,31
GSM4138125,2,0.5451457022377535,137,31
GSM4138167,2,0.8281690307373661,135,31
GSM4138155,2,0.4498951905876776,135,31
GSM4138142,5,0.8224050945380967,134,31
GSM4138162,2,0.8880936538321116,131,31
GSM4138122,5,0.7267934988903262,129,31
GSM4138128,5,0.7267934988903262,129,31
GSM4138122,2,0.8375447944205409,128,31
GSM4138128,2,0.8375447944205409,128,31
GSM4138117,3,0.5471096430061331,128,31
GSM4138140,5,0.8497300782223526,127,31
GSM4138152,2,0.8213747835880626,126,31
GSM4138137,5,0.6182545580061056,124,31
GSM4138124,2,0.895636048765003,121,31
GSM4138146,5,0.7589955854049955,121,31
GSM4138116,5,0.8874041138979812,120,31
GSM4138127,2,0.6521019861202225,115,31
GSM4138145,2,0.5561062977146103,111,31
GSM4138112,5,0.70851463186592,111,31
GSM4138158,2,0.8469522004218261,110,31
GSM4138112,3,0.7505032604971227,108,31
GSM4138132,3,0.7666769536080054,107,31
GSM4138166,5,0.7996870600246492,106,31
GSM4138124,3,0.8181076611966295,106,31
GSM4138162,5,0.7552049640534152,104,31
GSM4138136,5,0.8784238965730569,102,31
GSM4138117,2,0.5807686913012318,102,31
GSM4138163,2,0.8864352933810099,101,31
GSM4138158,3,0.7177232281165529,101,31
GSM4138143,2,0.5411404222483711,100,31
GSM4138134,1,0.8969379237429325,98,31
GSM4138135,1,0.5993553864568744,98,31
GSM4138160,5,0.7546153795572741,98,31
GSM4138114,5,0.7647081597467879,98,31
GSM4138163,5,0.811834567676752,97,31
GSM4138138,5,0.8102652608424242,97,31
GSM4138139,1,0.5929058166656059,97,31
GSM4138114,2,0.8055320573526402,96,31
GSM4138167,5,0.792541541890878,96,31
GSM4138118,2,0.8648869879864755,95,31
GSM4138165,3,0.8037138860238247,95,31
GSM4138141,5,0.6785683248349945,92,31
GSM4138144,2,0.8377779766586321,91,31
GSM4138115,2,0.5645883044553215,90,31
GSM4138161,2,0.4904645808909791,88,31
GSM4138167,3,0.7395316464411701,88,31
GSM4138129,2,0.6270028751266041,83,31
GSM4138129,3,0.5830760458769455,83,31
GSM4138124,5,0.8207096004356463,83,31
GSM4138121,3,0.4447399933162215,81,31
GSM4138137,1,0.6368204054860405,80,31
GSM4138143,5,0.6162951722698042,80,31
GSM4138119,3,0.46305140598264294,78,31
GSM4138127,1,0.6044977731700973,76,31
GSM4138127,5,0.6140524959600352,75,31
GSM4138131,1,0.5591247693221018,75,31
GSM4138155,4,0.5122259903128776,72,31
GSM4138161,5,0.551026485629439,71,31
GSM4138150,3,0.8070337225956618,70,31
GSM4138139,4,0.6125498689322437,69,31
GSM4138150,2,0.8753910875191312,68,31
GSM4138133,3,0.626380723855873,67,31
GSM4138123,1,0.5462557446910807,67,31
GSM4138116,1,0.8364598583498706,66,31
GSM4138110,1,0.8467827958437515,65,31
GSM4138148,3,0.733157373345771,65,31
GSM4138159,2,0.5721717725421609,64,31
GSM4138111,5,0.5953487656760655,63,31
GSM4138136,1,0.9211177799965715,63,31
GSM4138113,3,0.5865830365457602,62,31
GSM4138157,2,0.5646127810690434,61,31
GSM4138117,5,0.5918417532291324,61,31
GSM4138139,7,0.8840148210437169,61,31
GSM4138139,5,0.6528609576368307,60,31
GSM4138157,3,0.5949403385803618,60,31
GSM4138148,2,0.8631472978438737,58,31
GSM4138142,1,0.8651151528138197,57,31
GSM4138126,1,0.867460090791827,57,31
GSM4138152,5,0.7940409260417902,57,31
GSM4138121,2,0.508801157788145,53,31
GSM4138140,1,0.9081025661756756,53,31
GSM4138111,2,0.560308520818424,53,31
GSM4138156,1,0.8844567544289704,52,31
GSM4138164,2,0.8162183887877409,52,31
GSM4138148,5,0.7887396873332678,51,31
GSM4138164,3,0.4931594438025154,50,31
GSM4138129,5,0.6653316054854693,50,31
GSM4138141,1,0.6042651117248974,50,31
GSM4138145,1,0.6885179447772076,49,31
GSM4138115,3,0.5857528137756407,49,31
GSM4138135,4,0.643405969732271,49,31
GSM4138133,1,0.5998843187849826,49,31
GSM4138113,5,0.6771604593013505,47,31
GSM4138132,1,0.9261888444117291,47,31
GSM4138158,5,0.8749463079012939,47,31
GSM4138159,3,0.5775437265336021,46,31
GSM4138150,5,0.826698787206761,46,31
GSM4138164,5,0.8540787586648144,45,31
GSM4138113,2,0.6155572318063608,45,31
GSM4138111,1,0.5592596406857255,44,31
GSM4138155,1,0.5396931099649371,44,31
GSM4138137,4,0.7030568230677238,44,31
GSM4138138,1,0.8895038076710627,44,31
GSM4138130,1,0.8854056983855186,43,31
GSM4138153,3,0.5405662562741699,43,31
GSM4138123,5,0.5318318183296258,43,31
GSM4138125,5,0.6881807354678957,42,31
GSM4138145,5,0.7231371591912181,41,31
GSM4138162,1,0.8980612250609804,39,31
GSM4138120,5,0.7575968059877902,39,31
GSM4138146,1,0.8734250720662329,37,31
GSM4138128,1,0.9075171017795977,36,31
GSM4138118,5,0.9059171745633805,36,31
GSM4138122,1,0.9075171017795977,36,31
GSM4138160,1,0.9278556451600211,36,31
GSM4138163,1,0.9289975310087301,36,31
GSM4138161,1,0.5842006934770714,35,31
GSM4138125,1,0.6418097205175447,33,31
GSM4138161,15,0.7737527978628316,32,31
GSM4138117,1,0.6094352148824973,32,31
GSM4138133,5,0.6655144227568803,32,31
GSM4138144,5,0.8795386579376495,32,31
GSM4138143,7,0.8950298348571784,31,31
GSM4138157,5,0.7456727971028656,30,31
GSM4138120,1,0.8764448033242506,28,31
GSM4138124,1,0.9748274057430559,28,31
GSM4138111,7,0.7874405236860769,27,31
GSM4138165,1,0.8601187948035687,27,31
GSM4138121,5,0.6140191384178906,26,31
GSM4138147,5,0.8078000498537368,26,31
GSM4138135,7,0.8420079984127634,26,31
GSM4138152,1,0.9346681231707458,25,31
GSM4138114,1,0.9084133410717231,25,31
GSM4138144,1,0.9346727342209707,23,31
GSM4138154,5,0.8151098246933233,23,31
GSM4138167,1,0.9360730780560831,23,31
GSM4138166,1,0.9457146344048522,23,31
GSM4138127,6,0.7350406440759553,22,31
GSM4138112,1,0.9195506246014765,21,31
GSM4138158,1,0.974689807312258,21,31
GSM4138155,7,0.8538522176815708,20,31
GSM4138147,2,0.6840365404667584,20,31
GSM4138131,7,0.9248409247287176,19,31
GSM4138135,6,0.7827342944868919,19,31
GSM4138121,4,0.8004988789424805,18,31
GSM4138129,4,0.8293098040948819,17,31
GSM4138172,3,0.7690914730939936,17,31
GSM4138121,1,0.744379886050428,16,31
GSM4138129,1,0.8326364254358514,16,31
GSM4138154,1,0.9482167419110001,16,31
GSM4138119,4,0.7150765311219983,15,31
GSM4138151,5,0.8538332619334634,15,31
GSM4138159,1,0.8987157919611435,15,31
GSM4138150,1,0.9533028673639099,15,31
