sample,cluster,ROGUE,n_cells,K
GSM4138161,2,0.594268789502872,126,19
GSM4138152,1,0.8175214166324656,126,19
GSM4138158,3,0.750733039489224,126,19
GSM4138133,4,0.5645264143386602,126,19
GSM4138118,1,0.8266047798742946,125,19
GSM4138145,4,0.5806089220821634,125,19
GSM4138117,3,0.5667084906228241,123,19
GSM4138141,3,0.6681027829081794,123,19
GSM4138155,4,0.4813165796855723,122,19
GSM4138131,2,0.6932188061960274,122,19
GSM4138110,1,0.8232563043082131,122,19
GSM4138124,3,0.8664265394788023,113,19
GSM4138130,1,0.8130114924816805,111,19
GSM4138163,1,0.8270335540662545,111,19
GSM4138160,4,0.8688606890968799,108,19
GSM4138141,2,0.6370525367144824,107,19
GSM4138124,4,0.8471095098172322,107,19
GSM4138137,1,0.6369627240848003,107,19
GSM4138162,1,0.817971188966049,101,19
GSM4138117,4,0.5841107795676476,101,19
GSM4138143,4,0.5802679683700102,100,19
GSM4138111,2,0.5721683234381354,99,19
GSM4138137,3,0.6489377044683624,97,19
GSM4138111,3,0.5354064810560185,97,19
GSM4138121,7,0.5576025091695174,97,19
GSM4138145,7,0.7319397051234975,97,19
GSM4138138,4,0.8334273484929617,96,19
GSM4138131,4,0.6937016817321648,96,19
GSM4138145,1,0.6585820194571745,95,19
GSM4138112,1,0.8096864916902873,94,19
GSM4138124,1,0.877299067573083,93,19
GSM4138145,2,0.5970094883704495,92,19
GSM4138166,4,0.8129113578648519,92,19
GSM4138131,3,0.6380186398574916,91,19
GSM4138150,3,0.8234283762170758,90,19
GSM4138143,3,0.5889163107699553,89,19
GSM4138130,4,0.8059386981635597,89,19
GSM4138154,3,0.7373807951582148,89,19
GSM4138165,1,0.8848220278083719,87,19
GSM4138114,1,0.8075432905659172,87,19
GSM4138118,4,0.8165807515199921,82,19
GSM4138133,3,0.6200080527854095,80,19
GSM4138165,4,0.840628139023626,79,19
GSM4138111,4,0.5606462415163238,79,19
GSM4138122,4,0.7911299775802857,77,19
GSM4138128,4,0.7911299775802857,77,19
GSM4138158,1,0.8831625681650643,77,19
GSM4138164,3,0.7059840809372417,76,19
GSM4138167,1,0.7966356897326574,75,19
GSM4138144,3,0.7894189963059135,75,19
GSM4138155,2,0.49344343908578614,74,19
GSM4138118,3,0.8509048068220726,74,19
GSM4138141,1,0.7741155835083362,74,19
GSM4138135,3,0.6912733687765824,73,19
GSM4138155,3,0.5464549936503267,72,19
GSM4138143,2,0.6206446563729279,72,19
GSM4138131,7,0.7045470803705257,71,19
GSM4138127,3,0.6241054621676361,71,19
GSM4138161,7,0.6369807393085182,66,19
GSM4138161,4,0.5345185887394288,66,19
GSM4138125,4,0.599604841542647,66,19
GSM4138154,4,0.7333089195958933,66,19
GSM4138112,4,0.81251744589774,65,19
GSM4138137,9,0.7742060718585901,64,19
GSM4138161,3,0.5585269848425433,64,19
GSM4138129,7,0.7135599822277672,63,19
GSM4138129,1,0.6969839261470303,63,19
GSM4138146,4,0.8395326769760831,63,19
GSM4138145,3,0.6275513326530675,62,19
GSM4138127,6,0.7382469787938822,61,19
GSM4138148,3,0.7998510165881128,59,19
GSM4138139,10,0.8942475016772357,58,19
GSM4138156,2,0.7603060182958759,57,19
GSM4138167,4,0.8061997324198249,57,19
GSM4138127,1,0.6542051533107311,55,19
GSM4138129,4,0.6934536547784547,55,19
GSM4138150,1,0.8452406422880848,54,19
GSM4138158,4,0.8923842386861558,53,19
GSM4138123,2,0.6881313572299894,53,19
GSM4138148,1,0.8305609277344925,52,19
GSM4138114,4,0.8237798786164058,52,19
GSM4138122,2,0.8080848578943848,51,19
GSM4138130,2,0.7693247985292646,51,19
GSM4138119,1,0.49426253585712465,51,19
GSM4138148,4,0.7755679696202936,51,19
GSM4138128,2,0.8080848578943848,51,19
GSM4138131,5,0.6185977811190803,50,19
GSM4138113,4,0.6371237071698912,49,19
GSM4138141,6,0.6761047832302406,49,19
GSM4138164,1,0.8786370605841611,48,19
GSM4138144,4,0.8116256292843844,48,19
GSM4138123,7,0.7022530733935721,47,19
GSM4138113,2,0.6728589840925383,47,19
GSM4138135,1,0.6769655512657571,47,19
GSM4138162,2,0.746322033511721,46,19
GSM4138113,3,0.6248530228193848,46,19
GSM4138143,8,0.692757572704125,45,19
GSM4138139,3,0.6869850497743413,45,19
GSM4138161,1,0.7332015616709145,43,19
GSM4138139,6,0.7970117072978805,43,19
GSM4138117,1,0.6500889649819253,42,19
GSM4138110,2,0.7820970740586738,42,19
GSM4138127,2,0.73249811960927,41,19
GSM4138115,4,0.6416166046975555,39,19
GSM4138166,2,0.7647404562526943,39,19
GSM4138112,2,0.7258394580502523,39,19
GSM4138152,2,0.6712882253935533,39,19
GSM4138150,4,0.891603177157861,37,19
GSM4138143,1,0.6954992110618152,37,19
GSM4138159,3,0.5868390621454309,37,19
GSM4138157,4,0.6611565026703559,36,19
GSM4138139,2,0.7616902025175045,35,19
GSM4138141,8,0.7228356169308207,35,19
GSM4138126,2,0.8852429687408019,35,19
GSM4138129,3,0.7407096443604442,34,19
GSM4138160,2,0.8095656286076548,34,19
GSM4138135,9,0.8239677409630961,33,19
GSM4138157,2,0.7307808718024053,33,19
GSM4138133,2,0.7414051833690676,33,19
GSM4138147,2,0.7083701953398781,33,19
GSM4138146,2,0.7673861272216155,33,19
GSM4138115,3,0.7408394821641251,32,19
GSM4138131,8,0.8161479622250424,32,19
GSM4138159,7,0.8094342204697114,32,19
GSM4138121,4,0.5978857781186493,32,19
GSM4138125,3,0.7451297020995573,32,19
GSM4138134,2,0.8509026057648961,32,19
GSM4138127,4,0.7092623357329945,32,19
GSM4138159,4,0.673795298008972,32,19
GSM4138163,2,0.8004524416973693,31,19
GSM4138141,5,0.6681975400629734,31,19
GSM4138111,5,0.5855091911472159,31,19
GSM4138138,2,0.8518953437384316,30,19
GSM4138129,2,0.8470881563651518,30,19
GSM4138143,10,0.9008388573099995,30,19
GSM4138111,10,0.7859659719084775,29,19
GSM4138161,6,0.6617610954899815,29,19
GSM4138136,2,0.8242683284156599,29,19
GSM4138115,2,0.629136425232127,29,19
GSM4138145,8,0.683734206023845,29,19
GSM4138132,2,0.8980224279829234,28,19
GSM4138114,2,0.7416528595944887,28,19
GSM4138145,5,0.7395737956019587,28,19
GSM4138140,2,0.8640860458299485,27,19
GSM4138155,5,0.6493763175102144,27,19
GSM4138157,7,0.8076133777912137,26,19
GSM4138133,1,0.7471686437759517,26,19
GSM4138165,2,0.8127078172249911,25,19
GSM4138119,7,0.7911566799161504,25,19
GSM4138167,2,0.8440376253826907,24,19
GSM4138156,6,0.8542537816970593,24,19
GSM4138130,6,0.9378952048942812,24,19
GSM4138155,8,0.6849450544283203,24,19
GSM4138133,5,0.6765395852891327,23,19
GSM4138120,2,0.6818867422408272,23,19
GSM4138168,2,0.7941170037130396,23,19
GSM4138142,2,0.9147588225382652,23,19
GSM4138158,2,0.8731920373116533,23,19
GSM4138153,4,0.6487702585862882,23,19
GSM4138157,3,0.7991198209493604,23,19
GSM4138144,2,0.7949990680185772,22,19
GSM4138148,2,0.8118645099853815,22,19
GSM4138135,8,0.8127308118795503,22,19
GSM4138135,10,0.9176639891008712,20,19
GSM4138115,8,0.8122126852950003,20,19
GSM4138124,2,0.8681724363729185,20,19
GSM4138137,6,0.8515407739026375,20,19
GSM4138135,2,0.8751163220818853,20,19
GSM4138151,2,0.8362269493437129,19,19
GSM4138141,7,0.9093838404830427,19,19
GSM4138154,2,0.7245302839746494,19,19
GSM4138125,2,0.7671814645677512,18,19
GSM4138155,10,0.8789361352141035,18,19
GSM4138119,4,0.6933583759348454,18,19
GSM4138117,2,0.8055220400812971,18,19
GSM4138123,5,0.8197953868446259,18,19
GSM4138164,4,0.8716950554457804,18,19
GSM4138132,6,0.9536726307875573,18,19
GSM4138153,2,0.6191406882648063,18,19
GSM4138111,1,0.7595214642359865,18,19
GSM4138161,5,0.7177363994237241,17,19
GSM4138131,10,0.9350654578288401,17,19
GSM4138150,2,0.8436468768536343,17,19
GSM4138135,6,0.8764788569798607,17,19
GSM4138111,7,0.7806862372026698,17,19
GSM4138146,6,0.9439733374618919,17,19
GSM4138139,5,0.9211332385853223,17,19
GSM4138172,4,0.7873986814729004,16,19
GSM4138127,5,0.8170684172237344,16,19
GSM4138121,2,0.7235871036160778,16,19
GSM4138137,2,0.9132909134503013,15,19
