sample,cluster,ROGUE,n_cells,K
GSM4138111,1,0.6625962921011566,120,6
GSM4138127,4,0.6962987398909993,111,6
GSM4138155,3,0.5253632541365341,108,6
GSM4138161,5,0.7277571057779859,105,6
GSM4138131,5,0.8240451589674127,104,6
GSM4138137,2,0.5111475272972237,103,6
GSM4138139,2,0.5340758420456495,102,6
GSM4138115,2,0.5114730654674058,98,6
GSM4138129,1,0.721098674913024,93,6
GSM4138131,4,0.6715684499291172,92,6
GSM4138121,4,0.5820610977666618,89,6
GSM4138133,3,0.5859040149047885,89,6
GSM4138113,1,0.7015377634436706,89,6
GSM4138135,2,0.5266213386084966,82,6
GSM4138129,3,0.7033042585960741,80,6
GSM4138117,3,0.6222880793589166,78,6
GSM4138117,2,0.5421808829639633,74,6
GSM4138141,5,0.8043344382298538,70,6
GSM4138133,1,0.830021945815029,66,6
GSM4138111,5,0.7959267203244644,63,6
GSM4138157,2,0.5439454337058766,60,6
GSM4138139,6,0.896706147065347,59,6
GSM4138141,3,0.691102035067618,58,6
GSM4138159,1,0.7723710369416876,53,6
GSM4138157,1,0.7692391126769889,51,6
GSM4138159,2,0.5310194314473491,50,6
GSM4138155,5,0.66020893544026,50,6
GSM4138119,1,0.7141196831623682,49,6
GSM4138123,5,0.7877474391376307,48,6
GSM4138121,1,0.7034985857454024,47,6
GSM4138161,4,0.6818124307839346,47,6
GSM4138127,3,0.6601938726997186,45,6
GSM4138143,5,0.8082773868966475,45,6
GSM4138145,5,0.8078364970285496,45,6
GSM4138113,2,0.5280353692086104,40,6
GSM4138123,4,0.7735665571493998,37,6
GSM4138129,2,0.6069466873056432,36,6
GSM4138121,2,0.4772142509858407,35,6
GSM4138113,5,0.8113651887605413,34,6
GSM4138145,4,0.8332417013834676,34,6
GSM4138147,5,0.8002504273439319,31,6
GSM4138123,1,0.7880686886056778,31,6
GSM4138143,6,0.8950298348571784,31,6
GSM4138115,1,0.857461024050657,30,6
GSM4138111,6,0.7859659719084775,29,6
GSM4138143,3,0.6731695527676187,29,6
GSM4138129,4,0.7663115729353023,29,6
GSM4138119,2,0.5691697775963074,28,6
GSM4138127,5,0.8711975820876965,27,6
GSM4138153,2,0.5850921894683128,27,6
GSM4138129,5,0.902722853392227,25,6
GSM4138119,3,0.5709158556637698,25,6
GSM4138112,5,0.9237606894906527,25,6
GSM4138125,2,0.6971317603129665,24,6
GSM4138157,3,0.7826169802456134,23,6
GSM4138139,5,0.8907996999607569,22,6
GSM4138160,5,0.9371829101456361,22,6
GSM4138135,6,0.9137892601834748,21,6
GSM4138171,2,0.7566874016383721,21,6
GSM4138122,5,0.9316163617394202,20,6
GSM4138153,1,0.8338511845395887,20,6
GSM4138133,5,0.9445397519340857,20,6
GSM4138159,3,0.7736101593253603,20,6
GSM4138110,5,0.9310337478043234,20,6
GSM4138128,5,0.9316163617394202,20,6
GSM4138111,3,0.7084327372214331,20,6
GSM4138168,5,0.8594731152159931,20,6
GSM4138141,4,0.863234365572386,19,6
GSM4138155,6,0.8713549729660728,19,6
GSM4138131,6,0.9248409247287176,19,6
GSM4138115,5,0.8210522934166251,18,6
GSM4138135,5,0.8944459476565693,18,6
GSM4138145,3,0.8903200865844496,17,6
GSM4138157,4,0.8798068446087677,17,6
GSM4138162,5,0.957084277467433,17,6
GSM4138130,5,0.9596062877736368,17,6
GSM4138149,2,0.7864056694178052,16,6
GSM4138121,3,0.8138026777135018,16,6
GSM4138170,2,0.8089707411276875,16,6
GSM4138163,5,0.966903494800651,16,6
GSM4138157,5,0.9140743901728758,16,6
GSM4138117,6,0.9645159504406875,15,6
GSM4138134,5,0.9734765783553795,15,6
GSM4138151,5,0.9039811549183868,15,6
