sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138145,13,0.8561557224637708,20,21,mregDC_LAMP3,1.3761576910504223
GSM4138110,5,0.9310337478043234,20,21,DC_pDC,1.244959997777214
GSM4138155,16,0.8888297341530946,20,21,Mast,1.2479488663012428
GSM4138143,12,0.6964505646545681,20,21,cDC2_CD1C,1.210714185382881
GSM4138115,12,0.7118892641732434,20,21,cDC2_CD1C,1.210714185382881
GSM4138155,4,0.8195622203254249,20,21,cDC2_CD1C,1.312837786838856
GSM4138157,2,0.9133224278156048,20,21,Mono_CD14_THBS1,1.7075257022306085
GSM4138168,5,0.8594731152159931,20,21,DC_pDC,1.244959997777214
GSM4138137,7,0.6902650603733463,20,21,cDC2_CD1C,1.2792231785732255
GSM4138139,10,0.8854792131299454,20,21,cDC1_CLEC9A,1.4183674663031764
GSM4138111,10,0.8084468938255454,20,21,cDC1_CLEC9A,1.4183674663031764
GSM4138123,12,0.6376746966943219,19,21,cDC2_CD1C,1.210714185382881
GSM4138115,5,0.8284887925128488,19,21,DC_pDC,1.244959997777214
GSM4138133,2,0.9253428133384412,19,21,Mono_CD14_THBS1,1.7075257022306085
GSM4138159,12,0.787011044588211,19,21,cDC2_CD1C,1.210714185382881
GSM4138161,9,0.7579022003728119,19,21,Mac_CXCL9,1.2532950052036502
GSM4138143,10,0.8052159080714432,19,21,cDC1_CLEC9A,1.4183674663031764
GSM4138130,5,0.9147632738846576,19,21,DC_pDC,1.244959997777214
GSM4138135,5,0.8786148019607563,19,21,DC_pDC,1.244959997777214
GSM4138137,12,0.6603615849962172,18,21,cDC2_CD1C,1.210714185382881
GSM4138159,3,0.7920550095018495,18,21,Mac_CXCL9,1.2972262004716226
GSM4138128,5,0.943759678627818,18,21,DC_pDC,1.244959997777214
GSM4138131,16,0.9315781702821556,18,21,Mast,1.2479488663012428
GSM4138133,13,0.865124807058635,18,21,mregDC_LAMP3,1.3761576910504223
GSM4138122,5,0.943759678627818,18,21,DC_pDC,1.244959997777214
GSM4138119,8,0.7081748485447039,17,21,Mac_SPP1,1.3358234318811335
GSM4138157,12,0.7356530929871188,17,21,cDC2_CD1C,1.210714185382881
GSM4138131,9,0.7645347381100246,17,21,Mac_CXCL9,1.2532950052036502
GSM4138143,4,0.8366859630809798,17,21,cDC2_CD1C,1.312837786838856
GSM4138113,4,0.7393416427558468,17,21,cDC2_CD1C,1.312837786838856
GSM4138161,11,0.7323732532373797,17,21,Mono_TIL,1.352389543663955
GSM4138116,1,0.8939016212170658,17,21,cDC2_CD33,2.2215019182967155
GSM4138111,4,0.8333808841572907,17,21,cDC2_CD1C,1.312837786838856
GSM4138137,13,0.9387940677773948,16,21,mregDC_LAMP3,1.3761576910504223
GSM4138133,12,0.8366246880611878,16,21,cDC2_CD1C,1.210714185382881
GSM4138163,5,0.966903494800651,16,21,DC_pDC,1.244959997777214
GSM4138133,10,0.8711534509168282,16,21,cDC1_CLEC9A,1.4183674663031764
GSM4138162,5,0.9711358070118904,16,21,DC_pDC,1.244959997777214
GSM4138143,3,0.8598686527793313,16,21,Mac_CXCL9,1.2972262004716226
GSM4138145,3,0.8401658166260964,16,21,Mac_CXCL9,1.2972262004716226
GSM4138157,5,0.9140743901728758,16,21,DC_pDC,1.244959997777214
GSM4138131,10,0.7930393946078025,16,21,cDC1_CLEC9A,1.4183674663031764
GSM4138141,10,0.8072114610167751,15,21,cDC1_CLEC9A,1.4183674663031764
GSM4138161,4,0.8282676021976398,15,21,cDC2_CD1C,1.312837786838856
GSM4138137,4,0.91841970041718,15,21,cDC2_CD1C,1.312837786838856
GSM4138141,4,0.8787404981566901,15,21,cDC2_CD1C,1.312837786838856
GSM4138117,16,0.9645159504406876,15,21,Mast,1.2479488663012428
GSM4138153,1,0.8543920885064724,15,21,cDC2_CD33,2.2215019182967155
GSM4138151,5,0.9039811549183868,15,21,DC_pDC,1.244959997777214
GSM4138137,14,0.804638819580507,15,21,Mac_SPP1,1.4008915736689795
GSM4138111,3,0.7899665120840409,15,21,Mac_CXCL9,1.2972262004716226
GSM4138156,5,0.9437434078558574,15,21,DC_pDC,1.244959997777214
GSM4138116,1,0.8989754717181027,676,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138156,1,0.8894574655259263,616,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138134,1,0.9397192697069886,613,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138126,1,0.9231278451821154,564,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138123,4,0.5790664597151031,415,22,Mac_CXCL9,1.231920482663954
GSM4138120,2,0.7648606242485256,386,22,cDC2_CD33,2.0263080886821685
GSM4138160,1,0.9118302583403064,352,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138142,1,0.9377801190837104,342,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138134,2,0.714797451394352,333,22,cDC2_CD33,2.0263080886821685
GSM4138110,1,0.9312517325395314,318,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138135,4,0.6568460277557663,309,22,Mac_CXCL9,1.231920482663954
GSM4138140,2,0.7709855447213442,294,22,cDC2_CD33,2.0263080886821685
GSM4138138,1,0.9477140195047148,292,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138136,1,0.9133340575764944,289,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138140,1,0.9476118369309792,283,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138132,2,0.7747866041261914,281,22,cDC2_CD33,2.0263080886821685
GSM4138125,8,0.5526678755907213,274,22,Mac_SPP1,1.255279297113983
GSM4138134,3,0.8882388333024127,263,22,Mono_CD16,1.7338250097174384
GSM4138146,3,0.8800062146066071,253,22,Mono_CD16,1.7338250097174384
GSM4138132,1,0.9712569840445462,240,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138137,4,0.6994921675367642,237,22,Mac_CXCL9,1.231920482663954
GSM4138165,1,0.9299461742063048,231,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138122,2,0.706790455144646,221,22,cDC2_CD33,2.0263080886821685
GSM4138128,2,0.706790455144646,221,22,cDC2_CD33,2.0263080886821685
GSM4138130,1,0.9461769700252533,221,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138156,3,0.8797977483747634,219,22,Mono_CD16,1.7338250097174384
GSM4138152,2,0.7698133887717775,215,22,cDC2_CD33,2.0263080886821685
GSM4138130,3,0.895313786562757,215,22,Mono_CD16,1.7338250097174384
GSM4138135,7,0.6668040960509667,211,22,Mac_IL1B,1.2362540260726178
GSM4138162,2,0.7509272954564503,207,22,cDC2_CD33,2.0263080886821685
GSM4138142,2,0.8024635544661485,204,22,cDC2_CD33,2.0263080886821685
GSM4138128,3,0.9279630294625236,201,22,Mono_CD16,1.7338250097174384
GSM4138122,3,0.9279630294625236,201,22,Mono_CD16,1.7338250097174384
GSM4138163,2,0.7897850391086811,192,22,cDC2_CD33,2.0263080886821685
GSM4138110,2,0.742647773286031,192,22,cDC2_CD33,2.0263080886821685
GSM4138120,1,0.8877770469358015,191,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138154,1,0.9002631913756969,190,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138163,1,0.9430058813957688,188,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138162,1,0.9288268652309368,187,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138124,1,0.9420158743044064,186,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138136,3,0.911449170131039,186,22,Mono_CD16,1.7338250097174384
GSM4138118,2,0.7929850871581502,181,22,cDC2_CD33,2.0263080886821685
GSM4138158,1,0.9182367964758508,174,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138131,12,0.6744887945897335,170,22,Mono_TIL,1.2719568216343458
GSM4138166,1,0.9415852579283666,168,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138136,2,0.7146206729547652,165,22,cDC2_CD33,2.0263080886821685
GSM4138114,1,0.9355602534630716,164,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138112,1,0.912153625846612,157,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138138,3,0.9288357223507716,156,22,Mono_CD16,1.7338250097174384
GSM4138166,2,0.7350571031725737,152,22,cDC2_CD33,2.0263080886821685
GSM4138167,2,0.7283052285355032,150,22,cDC2_CD33,2.0263080886821685
GSM4138130,2,0.7330183274827158,143,22,cDC2_CD33,2.0263080886821685
GSM4138166,3,0.90284096844053,141,22,Mono_CD16,1.7338250097174384
GSM4138126,2,0.8068120121378932,140,22,cDC2_CD33,2.0263080886821685
GSM4138142,3,0.8951289642122076,139,22,Mono_CD16,1.7338250097174384
GSM4138152,1,0.9091134071183522,138,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138146,1,0.907318960695525,134,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138155,14,0.4692395524395014,132,22,cDC2_CD1C,1.1864509190959969
GSM4138112,3,0.8631841453932556,131,22,Mono_CD16,1.7338250097174384
GSM4138141,2,0.738391163686946,131,22,cDC2_CD33,2.0263080886821685
GSM4138165,3,0.8764444430463866,131,22,Mono_CD16,1.7338250097174384
GSM4138155,1,0.7234780805361285,129,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138155,7,0.5706412431724075,129,22,Mac_IL1B,1.2362540260726178
GSM4138154,2,0.750280559932009,127,22,cDC2_CD33,2.0263080886821685
GSM4138138,2,0.6805181492306462,124,22,cDC2_CD33,2.0263080886821685
GSM4138128,1,0.9454050615196374,122,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138122,1,0.9454050615196374,122,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138141,1,0.9160819844269396,119,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138139,7,0.7413555039733646,117,22,Mac_IL1B,1.2362540260726178
GSM4138140,3,0.8917042480251424,117,22,Mono_CD16,1.7338250097174384
GSM4138132,3,0.8783827583725178,117,22,Mono_CD16,1.7338250097174384
GSM4138117,1,0.6960506463268843,115,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138145,1,0.7798103420817617,115,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138167,1,0.9610172419177156,114,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138144,2,0.6445839462671934,114,22,cDC2_CD33,2.0263080886821685
GSM4138110,3,0.9078993236543696,112,22,Mono_CD16,1.7338250097174384
GSM4138131,6,0.770009426012463,112,22,DC_pDC,1.2015914635252691
GSM4138145,2,0.6979955575594412,109,22,cDC2_CD33,2.0263080886821685
GSM4138127,1,0.8427583252679495,109,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138161,6,0.6771675360358023,109,22,DC_pDC,1.2015914635252691
GSM4138152,3,0.868951146673285,108,22,Mono_CD16,1.7338250097174384
GSM4138114,2,0.7249847172374666,107,22,cDC2_CD33,2.0263080886821685
GSM4138131,4,0.734052277991051,105,22,Mac_CXCL9,1.231920482663954
GSM4138118,1,0.8806721966829951,101,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138143,2,0.6673430271289311,100,22,cDC2_CD33,2.0263080886821685
GSM4138137,7,0.7057560867786268,100,22,Mac_IL1B,1.2362540260726178
GSM4138144,1,0.8453854647382517,100,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138139,4,0.6871122261819824,92,22,Mac_CXCL9,1.231920482663954
GSM4138162,3,0.8868106064688401,88,22,Mono_CD16,1.7338250097174384
GSM4138121,7,0.5890829687065466,84,22,Mac_IL1B,1.2362540260726178
GSM4138144,3,0.8755450890905232,81,22,Mono_CD16,1.7338250097174384
GSM4138148,1,0.9262286585487602,80,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138156,2,0.8005076467704151,79,22,cDC2_CD33,2.0263080886821685
GSM4138160,2,0.790411435944987,78,22,cDC2_CD33,2.0263080886821685
GSM4138124,3,0.8950506951631065,78,22,Mono_CD16,1.7338250097174384
GSM4138137,17,0.7789485539998304,77,22,mregDC_LAMP3,1.1923081444874584
GSM4138139,1,0.8131088462725234,76,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138114,3,0.883356396300687,76,22,Mono_CD16,1.7338250097174384
GSM4138127,7,0.7875853255247963,76,22,Mac_IL1B,1.2362540260726178
GSM4138164,1,0.9252657504763224,75,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138137,1,0.7909919214297165,75,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138158,2,0.7280267154619116,75,22,cDC2_CD33,2.0263080886821685
GSM4138165,2,0.7251561817717013,74,22,cDC2_CD33,2.0263080886821685
GSM4138141,6,0.7776965935309902,73,22,DC_pDC,1.2015914635252691
GSM4138139,2,0.7301528943040303,73,22,cDC2_CD33,2.0263080886821685
GSM4138150,2,0.8066162915591859,73,22,cDC2_CD33,2.0263080886821685
GSM4138150,1,0.9477982867548485,72,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138146,2,0.7781647576706007,72,22,cDC2_CD33,2.0263080886821685
GSM4138125,1,0.8884487395528942,71,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138133,4,0.5921107916015926,71,22,Mac_CXCL9,1.231920482663954
GSM4138161,2,0.6351378549372747,70,22,cDC2_CD33,2.0263080886821685
GSM4138124,2,0.815386242648843,70,22,cDC2_CD33,2.0263080886821685
GSM4138111,2,0.6418628502386345,68,22,cDC2_CD33,2.0263080886821685
GSM4138111,6,0.7778642847783104,67,22,DC_pDC,1.2015914635252691
GSM4138161,1,0.7993427110263565,67,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138167,3,0.8739471679561036,65,22,Mono_CD16,1.7338250097174384
GSM4138112,2,0.802305254763734,64,22,cDC2_CD33,2.0263080886821685
GSM4138131,15,0.6739370832335909,63,22,mregDC_LAMP3,1.2833465134778694
GSM4138145,10,0.698175222487494,62,22,cDC1_CLEC9A,1.3594656207122782
GSM4138135,2,0.7818729389175867,61,22,cDC2_CD33,2.0263080886821685
GSM4138133,2,0.7773030933077112,61,22,cDC2_CD33,2.0263080886821685
GSM4138117,4,0.6968077269478862,61,22,Mac_CXCL9,1.231920482663954
GSM4138127,9,0.6140636003193211,59,22,Mac_CXCL9,1.1949711543339274
GSM4138139,16,0.896706147065347,59,22,Mast,1.2202053185194814
GSM4138135,1,0.8757398738605525,58,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138129,2,0.7174322187370255,58,22,cDC2_CD33,2.0263080886821685
GSM4138139,8,0.6461878915008601,58,22,Mac_SPP1,1.255279297113983
GSM4138148,2,0.7736649725722501,57,22,cDC2_CD33,2.0263080886821685
GSM4138111,9,0.5200228158361324,56,22,Mac_CXCL9,1.1949711543339274
GSM4138155,8,0.5484288345602784,56,22,Mac_SPP1,1.255279297113983
GSM4138141,4,0.7199556245913936,56,22,Mac_CXCL9,1.231920482663954
GSM4138115,2,0.7610675835321112,55,22,cDC2_CD33,2.0263080886821685
GSM4138131,2,0.7582185459309623,53,22,cDC2_CD33,2.0263080886821685
GSM4138133,9,0.6151502893142552,53,22,Mac_CXCL9,1.1949711543339274
GSM4138117,11,0.5929453377103431,52,22,Mac_CXCL9,1.1935007039551226
GSM4138155,2,0.7063146470412609,52,22,cDC2_CD33,2.0263080886821685
GSM4138155,6,0.6419443112744279,52,22,DC_pDC,1.2015914635252691
GSM4138141,15,0.7104286179662826,51,22,mregDC_LAMP3,1.2833465134778694
GSM4138126,3,0.8817140848851104,51,22,Mono_CD16,1.7338250097174384
GSM4138127,11,0.6969319792295573,51,22,Mac_CXCL9,1.1935007039551226
GSM4138160,3,0.8775954323496287,50,22,Mono_CD16,1.7338250097174384
GSM4138143,1,0.8511516128621965,50,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138129,1,0.8941677252216061,49,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138164,2,0.5002964635982153,49,22,cDC2_CD33,2.0263080886821685
GSM4138123,6,0.7673733206318569,49,22,DC_pDC,1.2015914635252691
GSM4138125,2,0.6614455867484299,48,22,cDC2_CD33,2.0263080886821685
GSM4138119,5,0.5506698833532558,47,22,cDC2_CD1C,1.3175294795078782
GSM4138143,6,0.7688421786486651,46,22,DC_pDC,1.2015914635252691
GSM4138145,14,0.586374971859311,46,22,cDC2_CD1C,1.1864509190959969
GSM4138123,9,0.5434482690066089,46,22,Mac_CXCL9,1.1949711543339274
GSM4138145,5,0.7888755572306272,46,22,cDC2_CD1C,1.3175294795078782
GSM4138141,3,0.8406487107170099,45,22,Mono_CD16,1.7338250097174384
GSM4138145,6,0.8078364970285496,45,22,DC_pDC,1.2015914635252691
GSM4138131,7,0.7331079658765802,45,22,Mac_IL1B,1.2362540260726178
GSM4138150,3,0.9158891044860424,44,22,Mono_CD16,1.7338250097174384
GSM4138143,15,0.727200325123216,42,22,mregDC_LAMP3,1.2833465134778694
GSM4138137,8,0.7300858049827714,41,22,Mac_SPP1,1.255279297113983
GSM4138148,3,0.9118568537709508,41,22,Mono_CD16,1.7338250097174384
GSM4138127,12,0.804965755645604,41,22,Mono_TIL,1.2719568216343458
GSM4138125,4,0.7403002337237179,41,22,Mac_CXCL9,1.231920482663954
GSM4138131,9,0.6050552931386615,40,22,Mac_CXCL9,1.1949711543339274
GSM4138161,14,0.5660388706092183,40,22,cDC2_CD1C,1.1864509190959969
GSM4138137,2,0.8672064511167306,38,22,cDC2_CD33,2.0263080886821685
GSM4138154,3,0.8613895847890793,37,22,Mono_CD16,1.7338250097174384
GSM4138157,2,0.7429640577162395,36,22,cDC2_CD33,2.0263080886821685
GSM4138111,3,0.8988493544666082,35,22,Mono_CD16,1.7338250097174384
GSM4138135,17,0.832185885854514,35,22,mregDC_LAMP3,1.1923081444874584
GSM4138125,13,0.6937922422440315,35,22,Mac_SPP1,1.3890541137737462
GSM4138123,7,0.7977286049992488,34,22,Mac_IL1B,1.2362540260726178
GSM4138121,1,0.7658970074524457,34,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138163,3,0.9278820486051907,34,22,Mono_CD16,1.7338250097174384
GSM4138113,6,0.8199651077661507,34,22,DC_pDC,1.2015914635252691
GSM4138161,7,0.7815549028056257,33,22,Mac_IL1B,1.2362540260726178
GSM4138129,4,0.8011458945467245,33,22,Mac_CXCL9,1.231920482663954
GSM4138155,4,0.6736996376598078,33,22,Mac_CXCL9,1.231920482663954
GSM4138147,6,0.7755449615425429,32,22,DC_pDC,1.2015914635252691
GSM4138137,11,0.6690447146351294,32,22,Mac_CXCL9,1.1935007039551226
GSM4138129,7,0.7620975929045756,32,22,Mac_IL1B,1.2362540260726178
GSM4138131,1,0.887685716196797,32,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138143,16,0.8950298348571784,31,22,Mast,1.2202053185194814
GSM4138113,2,0.7780944160875456,31,22,cDC2_CD33,2.0263080886821685
GSM4138129,8,0.7521580122894985,31,22,Mac_SPP1,1.255279297113983
GSM4138141,14,0.6534231878297343,31,22,cDC2_CD1C,1.1864509190959969
GSM4138141,12,0.7727277580964758,31,22,Mono_TIL,1.2719568216343458
GSM4138164,3,0.8653358920268318,31,22,Mono_CD16,1.7338250097174384
GSM4138117,2,0.7442689630130415,31,22,cDC2_CD33,2.0263080886821685
GSM4138120,3,0.8376791937073179,30,22,Mono_CD16,1.7338250097174384
GSM4138139,9,0.6793595543641169,30,22,Mac_CXCL9,1.1949711543339274
GSM4138111,1,0.7789342297375035,30,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138141,9,0.5812728317055254,30,22,Mac_CXCL9,1.1949711543339274
GSM4138127,6,0.8563697906438413,29,22,DC_pDC,1.2015914635252691
GSM4138135,15,0.8198241461133298,29,22,mregDC_LAMP3,1.2833465134778694
GSM4138131,3,0.8437881669781989,28,22,Mono_CD16,1.7338250097174384
GSM4138111,16,0.8126111333232356,28,22,Mast,1.2202053185194814
GSM4138159,1,0.907826798754222,27,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138145,7,0.879935313601275,27,22,Mac_IL1B,1.2362540260726178
GSM4138145,3,0.8667838834427567,27,22,Mono_CD16,1.7338250097174384
GSM4138129,6,0.902722853392227,25,22,DC_pDC,1.2015914635252691
GSM4138113,1,0.8840274933804573,25,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138158,3,0.9530940547137686,24,22,Mono_CD16,1.7338250097174384
GSM4138123,2,0.8124736123676205,24,22,cDC2_CD33,2.0263080886821685
GSM4138112,6,0.942418990636566,24,22,DC_pDC,1.2015914635252691
GSM4138155,15,0.7219532542058165,24,22,mregDC_LAMP3,1.2833465134778694
GSM4138127,19,0.7784775327466731,24,22,Mac_SPP1,1.285495415730431
GSM4138160,6,0.9330947094262356,23,22,DC_pDC,1.2015914635252691
GSM4138135,9,0.7057150307525245,23,22,Mac_CXCL9,1.1949711543339274
GSM4138139,12,0.881880794274281,23,22,Mono_TIL,1.2719568216343458
GSM4138139,6,0.8907996999607569,22,22,DC_pDC,1.2015914635252691
GSM4138131,5,0.8800294314686513,22,22,cDC2_CD1C,1.3175294795078782
GSM4138139,15,0.890969911376181,22,22,mregDC_LAMP3,1.2833465134778694
GSM4138139,10,0.8920617254537169,22,22,cDC1_CLEC9A,1.3594656207122782
GSM4138135,8,0.8088277420921058,22,22,Mac_SPP1,1.255279297113983
GSM4138133,6,0.9302309656056432,22,22,DC_pDC,1.2015914635252691
GSM4138123,15,0.8138431858433164,22,22,mregDC_LAMP3,1.2833465134778694
GSM4138135,16,0.9137892601834748,21,22,Mast,1.2202053185194814
GSM4138115,15,0.7747591929918982,21,22,mregDC_LAMP3,1.2833465134778694
GSM4138111,10,0.8084468938255454,20,22,cDC1_CLEC9A,1.3594656207122782
GSM4138137,9,0.6902650603733463,20,22,Mac_CXCL9,1.1949711543339274
GSM4138168,6,0.8594731152159931,20,22,DC_pDC,1.2015914635252691
GSM4138159,14,0.7666157366210131,20,22,cDC2_CD1C,1.1864509190959969
GSM4138143,14,0.6907774069856429,20,22,cDC2_CD1C,1.1864509190959969
GSM4138110,6,0.9310337478043234,20,22,DC_pDC,1.2015914635252691
GSM4138143,10,0.7930903411638871,20,22,cDC1_CLEC9A,1.3594656207122782
GSM4138141,5,0.8020442553451775,20,22,cDC2_CD1C,1.3175294795078782
GSM4138155,16,0.8888297341530946,20,22,Mast,1.2202053185194814
GSM4138131,11,0.7451090922106591,19,22,Mac_CXCL9,1.1935007039551226
GSM4138113,3,0.8696088675328474,19,22,Mono_CD16,1.7338250097174384
GSM4138145,15,0.8699284698947102,19,22,mregDC_LAMP3,1.2833465134778694
GSM4138123,14,0.6407769646201416,19,22,cDC2_CD1C,1.1864509190959969
GSM4138135,6,0.8786148019607563,19,22,DC_pDC,1.2015914635252691
GSM4138113,5,0.7651087323325982,19,22,cDC2_CD1C,1.3175294795078782
GSM4138128,6,0.9277803134536876,19,22,DC_pDC,1.2015914635252691
GSM4138130,6,0.9147632738846576,19,22,DC_pDC,1.2015914635252691
GSM4138115,6,0.8284887925128488,19,22,DC_pDC,1.2015914635252691
GSM4138122,6,0.9277803134536876,19,22,DC_pDC,1.2015914635252691
GSM4138115,14,0.7325286946255138,19,22,cDC2_CD1C,1.1864509190959969
GSM4138143,3,0.9381690855100712,18,22,Mono_CD16,1.7338250097174384
GSM4138157,1,0.9283365296820678,18,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138137,14,0.6603615849962172,18,22,cDC2_CD1C,1.1864509190959969
GSM4138159,4,0.7951207963809005,18,22,Mac_CXCL9,1.231920482663954
GSM4138139,3,0.9468200686026258,18,22,Mono_CD16,1.7338250097174384
GSM4138116,3,0.9434220650269032,18,22,Mono_CD16,1.7338250097174384
GSM4138133,15,0.865124807058635,18,22,mregDC_LAMP3,1.2833465134778694
GSM4138133,14,0.7964141465892176,18,22,cDC2_CD1C,1.1864509190959969
GSM4138155,5,0.819197251924359,18,22,cDC2_CD1C,1.3175294795078782
GSM4138119,8,0.668497179723674,18,22,Mac_SPP1,1.255279297113983
GSM4138131,16,0.9315781702821556,18,22,Mast,1.2202053185194814
GSM4138161,11,0.752180062297106,18,22,Mac_CXCL9,1.1935007039551226
GSM4138111,5,0.8148375906269335,17,22,cDC2_CD1C,1.3175294795078782
GSM4138157,14,0.7769492937355721,17,22,cDC2_CD1C,1.1864509190959969
GSM4138143,4,0.8652742762857906,17,22,Mac_CXCL9,1.231920482663954
GSM4138143,5,0.8366859630809798,17,22,cDC2_CD1C,1.3175294795078782
GSM4138133,1,0.9392308134633036,17,22,Mono_CD14_THBS1,1.5151028982305412
GSM4138161,12,0.7323732532373797,17,22,Mono_TIL,1.2719568216343458
GSM4138157,6,0.8849035526924534,17,22,DC_pDC,1.2015914635252691
GSM4138127,2,0.9032681448718232,17,22,cDC2_CD33,2.0263080886821685
GSM4138145,4,0.8399016666410124,17,22,Mac_CXCL9,1.231920482663954
GSM4138162,6,0.9711358070118904,16,22,DC_pDC,1.2015914635252691
GSM4138137,13,0.7928544049142588,16,22,Mac_SPP1,1.3890541137737462
GSM4138131,10,0.7930393946078025,16,22,cDC1_CLEC9A,1.3594656207122782
GSM4138137,15,0.9387940677773948,16,22,mregDC_LAMP3,1.2833465134778694
GSM4138133,10,0.8711534509168282,16,22,cDC1_CLEC9A,1.3594656207122782
GSM4138159,2,0.9385979616829409,16,22,cDC2_CD33,2.0263080886821685
GSM4138111,4,0.7593529578876211,16,22,Mac_CXCL9,1.231920482663954
GSM4138163,6,0.966903494800651,16,22,DC_pDC,1.2015914635252691
GSM4138151,6,0.9039811549183868,15,22,DC_pDC,1.2015914635252691
GSM4138117,16,0.9645159504406876,15,22,Mast,1.2202053185194814
GSM4138156,6,0.9437434078558574,15,22,DC_pDC,1.2015914635252691
GSM4138155,13,0.6734204036230473,15,22,Mac_SPP1,1.3890541137737462
GSM4138116,1,0.8989754717181027,676,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138134,1,0.93955412952242,618,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138156,1,0.890154751977099,616,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138126,1,0.925727371464611,570,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138123,4,0.5783013968375652,416,23,Mac_CXCL9,1.2275048320697748
GSM4138120,2,0.7649776796239687,386,23,cDC2_CD33,2.0166047966107787
GSM4138160,1,0.911049338907869,355,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138142,1,0.9373495859751672,345,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138134,2,0.7122263114508074,332,23,cDC2_CD33,2.0166047966107787
GSM4138110,1,0.935219872115866,318,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138135,4,0.6570083210900142,310,23,Mac_CXCL9,1.2275048320697748
GSM4138138,1,0.9473797216907128,294,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138140,2,0.7694079685117554,292,23,cDC2_CD33,2.0166047966107787
GSM4138136,1,0.9150332775322436,289,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138140,1,0.9505258476758484,287,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138132,2,0.7895556273468352,279,23,cDC2_CD33,2.0166047966107787
GSM4138125,11,0.5515880242433486,263,23,Mac_SPP1,1.2446514209268615
GSM4138134,3,0.8931391601016161,259,23,Mono_CD16,1.7139948616465426
GSM4138146,3,0.8817057534172039,252,23,Mono_CD16,1.7139948616465426
GSM4138132,1,0.9705150364428436,243,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138137,4,0.6981766614231388,237,23,Mac_CXCL9,1.2275048320697748
GSM4138165,1,0.92598632688982,234,23,Mono_CD14_THBS1,1.4939956852883525
GSM4138122,2,0.7074927933075149,221,23,cDC2_CD33,2.0166047966107787
GSM4138128,2,0.7074927933075149,221,23,cDC2_CD33,2.0166047966107787
GSM4138130,1,0.947749377213184,220,23,Mono_CD14_THBS1,1.4939956852883525
