sample,cluster,ROGUE,n_cells,K
GSM4138150,1,0.9551044848266788,17,33
GSM4138147,2,0.7077406869352127,17,33
GSM4138171,2,0.8121966375188381,16,33
GSM4138118,1,0.9594547756790709,16,33
GSM4138127,19,0.8948161962034986,15,33
GSM4138135,6,0.8827709483060479,15,33
GSM4138135,7,0.8883764069363124,15,33
GSM4138127,12,0.9770522252002726,15,33
GSM4138171,3,0.8338333051302679,15,33
GSM4138151,2,0.8542889927738253,15,33
GSM4138169,2,0.835436191158055,15,33
