k_parent,k_child,parent_gep,child_gep,raw_sim,kl_div,penalty,gated_sim,parent_celltype,child_celltype,celltype_match
17,18,8,6,0.24567647774544998,2.538287248627578,0.2810722221586436,0.06905283353202217,Plasma_XBP1,CD8+Tcells_Ki67,False
17,18,8,7,0.09558823529411767,0.02448458733531687,0.9878323383433477,0.09442514998870237,Plasma_XBP1,Endothelials,False
17,18,8,8,0.03921568627450981,0.0625270491617129,0.9692201260917386,0.03800863239575446,Plasma_XBP1,Tumor/Epithelials,False
17,18,8,9,-0.11519607843137256,0.0666366161663578,0.967230633255048,-0.11142117588967465,Plasma_XBP1,Mac_C1Q_SPP1,False
17,18,8,10,0.8357843137254902,0.00037198853223356545,0.9998140230297444,0.8356288770910364,Plasma_XBP1,Plasma_XBP1,True
17,18,8,11,0.05392156862745098,0.012271811626971722,0.9938828804134449,0.053591723943862225,Plasma_XBP1,Endothelials,False
17,18,8,12,0.4534313725490197,0.007008058547669326,0.9965021026724773,0.4518453161627656,Plasma_XBP1,Bcells_CD19,False
17,18,8,13,0.13725490196078433,0.007653587409963823,0.9961805191388261,0.1367306594896428,Plasma_XBP1,Mac_C1Q_ZEB2,False
17,18,8,14,-0.11274509803921569,0.024510154596663468,0.9878197103402833,-0.11137183008738488,Plasma_XBP1,Mast,False
17,18,8,15,-0.14705882352941177,0.006379122761564502,0.9968155198663665,-0.14659051762740685,Plasma_XBP1,Mast,False
17,18,8,16,0.627450980392157,0.43699431290234686,0.8037257648748622,0.5042985191371685,Plasma_XBP1,Plasma_XBP1,True
17,18,8,17,-0.14950980392156862,0.005031223766284675,0.9974875496168397,-0.14913416795741966,Plasma_XBP1,Mon_VCAN,False
17,18,8,18,-0.34068627450980393,0.0029739020901894436,0.9985141539188669,-0.3401800671439277,Plasma_XBP1,Tumor/Epithelials,False
17,18,9,1,0.019607843137254905,0.4593278958035643,0.794800652056328,0.015584326510908394,Bcells_CD19,CD4+Tcells,False
17,18,9,2,0.0375229848485241,3.860616527082315,0.14510346148171413,0.00544471498664676,Bcells_CD19,Tumor/Epithelials,False
17,18,9,3,0.3317342475512927,4.8127605279573356,0.09014099134182202,0.029902853936306917,Bcells_CD19,Tumor/Epithelials,False
17,18,9,4,0.8578431372549021,0.007370521756987162,0.9963215213613786,0.854687579599222,Bcells_CD19,Bcells_CD19,True
17,18,9,5,0.10049019607843139,0.04557582054938842,0.9774697730862019,0.09822612915817226,Bcells_CD19,Plasma_XBP1,False
17,18,9,6,0.4243502797421409,2.3248560127904607,0.3127259577174326,0.13270534764002145,Bcells_CD19,CD8+Tcells_Ki67,False
17,18,9,7,0.3357843137254902,0.03235533597848392,0.9839524876646923,0.3303958108089776,Bcells_CD19,Endothelials,False
17,18,9,8,0.38480392156862747,0.059937027258713,0.9704760898373176,0.37344300515798745,Bcells_CD19,Tumor/Epithelials,False
17,18,9,9,0.14705882352941177,0.05425308884475901,0.9732380758813884,0.14312324645314536,Bcells_CD19,Mac_C1Q_SPP1,False
17,18,9,10,0.13970588235294118,0.012062241851825566,0.9939870297758742,0.13886583504221772,Bcells_CD19,Plasma_XBP1,False
17,18,9,11,0.26470588235294124,0.021217891230012394,0.9894471307695615,0.2619124757919428,Bcells_CD19,Endothelials,False
17,18,9,12,0.7401960784313727,0.00232765166081904,0.9988368511522168,0.7393351202156115,Bcells_CD19,Bcells_CD19,True
17,18,9,13,0.19607843137254904,0.009300566822006587,0.9953605124158634,0.19516872792467913,Bcells_CD19,Mac_C1Q_ZEB2,False
17,18,9,14,0.16421568627450983,0.026353538610920962,0.9869096642643005,0.16206604780810818,Bcells_CD19,Mast,False
17,18,9,15,0.22549019607843138,0.011024466921069157,0.9945029310221432,0.22425066091675777,Bcells_CD19,Mast,False
17,18,9,16,0.24264705882352944,0.393102513525259,0.8215592197500994,0.1993489283217153,Bcells_CD19,Plasma_XBP1,False
17,18,9,17,0.19117647058823534,0.009316497768533357,0.9953525839298916,0.19028799398659696,Bcells_CD19,Mon_VCAN,False
17,18,9,18,0.15441176470588236,0.010123430231616649,0.9949510737771389,0.15363215109794057,Bcells_CD19,Tumor/Epithelials,False
17,18,10,1,-0.3774509803921569,1.192013877166907,0.5510074557668615,-0.2079783043825899,Mac_C1Q_ZEB2,CD4+Tcells,False
17,18,10,2,0.34935192790005204,4.414521248384928,0.11000157180092794,0.03842926118069018,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,10,3,0.12207820309887572,5.698796965576008,0.05787912569626103,0.007065779661933511,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,10,4,0.007352941176470588,0.6909237853384448,0.7078933072142871,0.005205097847163876,Mac_C1Q_ZEB2,Bcells_CD19,False
17,18,10,5,0.28186274509803927,0.5386864980119498,0.7638810092457585,0.2153095981942702,Mac_C1Q_ZEB2,Plasma_XBP1,False
17,18,10,6,0.03226054758273586,3.3882255478796584,0.18376219533162425,0.005928269046403866,Mac_C1Q_ZEB2,CD8+Tcells_Ki67,False
17,18,10,7,0.4534313725490197,0.4609106996014974,0.7941718941439105,0.36010245200152813,Mac_C1Q_ZEB2,Endothelials,False
17,18,10,8,0.1985294117647059,0.5944415968538691,0.7428799675239547,0.14748352296431455,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,10,9,0.7254901960784315,0.6285386359055355,0.7303223127609864,0.5298416778854216,Mac_C1Q_ZEB2,Mac_C1Q_SPP1,False
17,18,10,10,-0.058823529411764705,0.4816841735763362,0.7859657309621777,-0.046233278291892804,Mac_C1Q_ZEB2,Plasma_XBP1,False
17,18,10,11,0.11029411764705883,0.5076868070842936,0.7758132821464907,0.08556764141321589,Mac_C1Q_ZEB2,Endothelials,False
17,18,10,12,0.17156862745098042,0.5760282233648267,0.7497510119162192,0.12863375204444938,Mac_C1Q_ZEB2,Bcells_CD19,False
17,18,10,13,0.627450980392157,0.5275174680649962,0.7681588478891535,0.4819820222049591,Mac_C1Q_ZEB2,Mac_C1Q_ZEB2,True
17,18,10,14,0.6421568627450981,0.47977072120253356,0.7867180447807774,0.5051963915013816,Mac_C1Q_ZEB2,Mast,False
17,18,10,15,0.6519607843137255,0.4553788417872845,0.7963715577974253,0.5192030254267528,Mac_C1Q_ZEB2,Mast,False
17,18,10,16,-0.07598039215686275,1.1647186814136106,0.5585789326665953,-0.042441046354569745,Mac_C1Q_ZEB2,Plasma_XBP1,False
17,18,10,17,0.5661764705882354,0.4793411227205478,0.7868870493700507,0.44551693236392587,Mac_C1Q_ZEB2,Mon_VCAN,False
17,18,10,18,0.47794117647058826,0.486885742999718,0.7839242591702146,0.3746696826916467,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,11,1,-0.30147058823529416,0.4933665237284952,0.7813881497657503,-0.23556554514996889,Endothelials,CD4+Tcells,False
17,18,11,2,0.6663564550686177,3.544838400098567,0.16992141728811788,0.11322823326434557,Endothelials,Tumor/Epithelials,False
17,18,11,3,0.8280086818880266,4.409731791274925,0.11026531137231653,0.09130063512736464,Endothelials,Tumor/Epithelials,False
17,18,11,4,0.26470588235294124,0.047689231023324494,0.9764374211998886,0.25846872914114705,Endothelials,Bcells_CD19,False
17,18,11,5,0.29656862745098045,0.04479070309608596,0.9778535627007173,0.29000068893820297,Endothelials,Plasma_XBP1,False
17,18,11,6,0.5037608584073369,2.218270889240086,0.329844006248914,0.16616249972846792,Endothelials,CD8+Tcells_Ki67,False
17,18,11,7,0.7892156862745099,0.005212981813280105,0.9973969030413778,0.7871612813218718,Endothelials,Endothelials,True
17,18,11,8,0.6446078431372549,0.034472200849793744,0.9829115913929674,0.6335925209224276,Endothelials,Tumor/Epithelials,False
17,18,11,9,0.29656862745098045,0.05776635621635783,0.9715299538046205,0.2881253049273507,Endothelials,Mac_C1Q_SPP1,False
17,18,11,10,0.06617647058823531,0.014031217057749146,0.9930089434035072,0.06571382713699682,Endothelials,Plasma_XBP1,False
17,18,11,11,0.7377450980392158,0.0012481881439677508,0.9993761006342143,0.7372848193404377,Endothelials,Endothelials,True
17,18,11,12,0.43137254901960786,0.01631160126336597,0.9918773676776644,0.4278686684099729,Endothelials,Bcells_CD19,False
17,18,11,13,0.12254901960784316,0.01681509803393426,0.991627695580544,0.12152300190938041,Endothelials,Mac_C1Q_ZEB2,False
17,18,11,14,0.6813725490196079,0.019480442109566894,0.9903070612603905,0.6747680466431092,Endothelials,Mast,False
17,18,11,15,0.49019607843137264,0.011458710787992607,0.9942870260626255,0.48739560101109103,Endothelials,Mast,False
17,18,11,16,0.22549019607843138,0.40580399831302927,0.816358241301752,0.18408077990137547,Endothelials,Plasma_XBP1,False
17,18,11,17,0.732843137254902,0.009600452689011552,0.9952112763294672,0.7293337539767419,Endothelials,Mon_VCAN,False
17,18,11,18,0.6691176470588236,0.010128023461239673,0.99494878876039,0.6657377924793786,Endothelials,Tumor/Epithelials,False
17,18,12,1,-0.22058823529411767,0.08683285609641463,0.9575125719417996,-0.21121600851657346,Endothelials,CD4+Tcells,False
17,18,12,2,0.6146006138982396,4.430992842278451,0.10909934158391077,0.0670525223133653,Endothelials,Tumor/Epithelials,False
17,18,12,3,0.878432287515823,4.37153483676682,0.11239144928609879,0.09872827789360637,Endothelials,Tumor/Epithelials,False
17,18,12,4,0.12009803921568628,0.3718341312001371,0.8303424560797489,0.09972250085271495,Endothelials,Bcells_CD19,False
17,18,12,5,0.27450980392156865,0.5450377568149288,0.7614590539052275,0.20902797558182717,Endothelials,Plasma_XBP1,False
17,18,12,6,0.7072504662369015,2.784827943528372,0.2484747690087729,0.17573389622956104,Endothelials,CD8+Tcells_Ki67,False
17,18,12,7,0.6911764705882353,0.40021686699219755,0.8186419800531337,0.5658260744484894,Endothelials,Endothelials,True
17,18,12,8,0.6666666666666667,0.44483836646733577,0.8005797043987668,0.5337198029325113,Endothelials,Tumor/Epithelials,False
17,18,12,9,0.08823529411764706,0.7413892071696467,0.6902547106872854,0.06090482741358401,Endothelials,Mac_C1Q_SPP1,False
17,18,12,10,0.12009803921568628,0.45521222301440467,0.7964379057869504,0.09565063084206023,Endothelials,Plasma_XBP1,False
17,18,12,11,0.6666666666666667,0.4110561580208086,0.8142172318320497,0.5428114878880332,Endothelials,Endothelials,True
17,18,12,12,0.11764705882352941,0.43022064961685286,0.806452463555706,0.09487676041831836,Endothelials,Bcells_CD19,False
17,18,12,13,0.029411764705882353,0.5313656876444132,0.7666822469565894,0.022549477851664394,Endothelials,Mac_C1Q_ZEB2,False
17,18,12,14,0.5220588235294118,0.4332854719735325,0.8052175931919803,0.4203709493869897,Endothelials,Mast,False
17,18,12,15,0.30147058823529416,0.4430824822871734,0.8012828756443737,0.2415632198633774,Endothelials,Mast,False
17,18,12,16,0.26470588235294124,0.007287188682109822,0.9963630354942185,0.263743156454352,Endothelials,Plasma_XBP1,False
17,18,12,17,0.45833333333333337,0.45262394752918605,0.797469273362383,0.36550675029109225,Endothelials,Mon_VCAN,False
17,18,12,18,0.4068627450980392,0.46692849634861294,0.7917859030258174,0.32214818603501394,Endothelials,Tumor/Epithelials,False
17,18,13,1,-0.22058823529411767,0.6130798019368037,0.735989150913618,-0.16235054799565105,Mac_C1Q_ZEB2,CD4+Tcells,False
17,18,13,2,0.3661725762804249,3.8023553767716263,0.1493925776782823,0.05470346504563012,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,13,3,0.19107892658954462,4.865399586990141,0.0877994718710668,0.016776628840252363,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,13,4,0.27941176470588236,0.027399230259263746,0.986393797538639,0.275610031665208,Mac_C1Q_ZEB2,Bcells_CD19,False
17,18,13,5,0.15686274509803924,0.04420143071811805,0.9781417161959551,0.15343399469740476,Mac_C1Q_ZEB2,Plasma_XBP1,False
17,18,13,6,0.34493970107694494,2.29344524798328,0.31767620951806547,0.10957913675041843,Mac_C1Q_ZEB2,CD8+Tcells_Ki67,False
17,18,13,7,0.42892156862745107,0.02833297290455077,0.9859333860465588,0.42288809450526427,Mac_C1Q_ZEB2,Endothelials,False
17,18,13,8,0.27450980392156865,0.06181330066321132,0.9695660775235033,0.2661553938299813,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,13,9,0.965686274509804,0.02578840685159346,0.9871885706645924,0.9533144530437487,Mac_C1Q_ZEB2,Mac_C1Q_SPP1,False
17,18,13,10,-0.2843137254901961,0.010120841319169585,0.994952361698582,-0.28287861263979297,Mac_C1Q_ZEB2,Plasma_XBP1,False
17,18,13,11,0.2132352941176471,0.017854654362965603,0.9911124030875467,0.21134014477602103,Mac_C1Q_ZEB2,Endothelials,False
17,18,13,12,0.3921568627450981,0.00773329002780704,0.9961408208322362,0.3906434591498966,Mac_C1Q_ZEB2,Bcells_CD19,False
17,18,13,13,0.8602941176470589,0.0008272971407411302,0.9995864369704043,0.8599383318054213,Mac_C1Q_ZEB2,Mac_C1Q_ZEB2,True
17,18,13,14,0.6004901960784315,0.018637976582553777,0.9907242989114401,0.5949202285129972,Mac_C1Q_ZEB2,Mast,False
17,18,13,15,0.4803921568627451,0.008143477601875457,0.9959365394880056,0.47844010230306155,Mac_C1Q_ZEB2,Mast,False
17,18,13,16,-0.06372549019607844,0.555147685055736,0.7576196179896254,-0.04827968153855457,Mac_C1Q_ZEB2,Plasma_XBP1,False
17,18,13,17,0.5171568627450981,0.005826883560383152,0.9970907981726935,0.515652349054996,Mac_C1Q_ZEB2,Mon_VCAN,False
17,18,13,18,0.502450980392157,0.007071333132667951,0.9964705765426821,0.5006776181158085,Mac_C1Q_ZEB2,Tumor/Epithelials,False
17,18,14,1,-0.11519607843137256,0.4879554293988562,0.7835050947148414,-0.09025671434215085,Mast,CD4+Tcells,False
17,18,14,2,0.3804054326022788,3.570106863391188,0.1677880955582225,0.06382750307633812,Mast,Tumor/Epithelials,False
17,18,14,3,0.4670818205522201,4.351452168832657,0.11352569450059745,0.05302578806679421,Mast,Tumor/Epithelials,False
17,18,14,4,0.38480392156862747,0.04406422204357333,0.9782088232620447,0.37641859130426725,Mast,Bcells_CD19,False
17,18,14,5,0.08578431372549021,0.07460803239752756,0.9633832067233251,0.08264316724342251,Mast,Plasma_XBP1,False
17,18,14,6,0.2903449282446227,2.009656175916061,0.3661075676939423,0.10629747547191104,Mast,CD8+Tcells_Ki67,False
17,18,14,7,0.6813725490196079,0.03584488153899337,0.9822372109663396,0.6692694721780452,Mast,Endothelials,False
17,18,14,8,0.482843137254902,0.05439807098018361,0.9731675273712288,0.46988726199051983,Mast,Tumor/Epithelials,False
17,18,14,9,0.7083333333333334,0.03646474408084589,0.9819328321098932,0.6955357560778411,Mast,Mac_C1Q_SPP1,False
17,18,14,10,-0.12500000000000003,0.033429736416439634,0.9834240501239446,-0.1229280062654931,Mast,Plasma_XBP1,False
17,18,14,11,0.3872549019607844,0.03234089935030701,0.9839595901684305,0.38104317462404913,Mast,Endothelials,False
17,18,14,12,0.4803921568627451,0.02757708988920412,0.986306081621074,0.4738137058767905,Mast,Bcells_CD19,False
17,18,14,13,0.607843137254902,0.02386615787230735,0.9881378378846655,0.6006328034200908,Mast,Mac_C1Q_ZEB2,False
17,18,14,14,0.8921568627450982,0.00545994447421371,0.9972737507484478,0.8897246207657722,Mast,Mast,True
17,18,14,15,0.875,0.01630436890255727,0.9918809544916503,0.867895835180194,Mast,Mast,True
17,18,14,16,0.09313725490196079,0.4115859861126247,0.8140015628190538,0.07581387104687266,Mast,Plasma_XBP1,False
17,18,14,17,0.7622549019607844,0.02302742466417869,0.9885523167973191,0.7535288493234468,Mast,Mon_VCAN,False
17,18,14,18,0.607843137254902,0.027475661127356027,0.9863561027917908,0.5995497879714807,Mast,Tumor/Epithelials,False
17,18,15,1,-0.17892156862745098,0.503675087777432,0.7773710164836811,-0.13908844167477627,Tumor/Epithelials,CD4+Tcells,False
17,18,15,2,0.16044310762817202,3.9018240912468216,0.1421443702979353,0.022806084502450374,Tumor/Epithelials,Tumor/Epithelials,True
17,18,15,3,0.5387364180232993,4.864483462161083,0.08783969872164724,0.04732244464954601,Tumor/Epithelials,Tumor/Epithelials,True
17,18,15,4,0.06862745098039216,0.033373802804039385,0.9834515537383592,0.06749177329576976,Tumor/Epithelials,Bcells_CD19,False
17,18,15,5,0.5465686274509804,0.03177473253556126,0.9842381722310519,0.5379537068811877,Tumor/Epithelials,Plasma_XBP1,False
17,18,15,6,0.2729738641616111,2.4455170763445446,0.2944168854886144,0.08036811490625365,Tumor/Epithelials,CD8+Tcells_Ki67,False
17,18,15,7,0.38480392156862747,0.020140898576798502,0.9899800878997022,0.3809482200986599,Tumor/Epithelials,Endothelials,False
17,18,15,8,0.27941176470588236,0.046446394741735536,0.9770443856966152,0.272997696003466,Tumor/Epithelials,Tumor/Epithelials,True
17,18,15,9,-0.08578431372549021,0.058364298084658234,0.9712395380018817,-0.08331711723055359,Tumor/Epithelials,Mac_C1Q_SPP1,False
17,18,15,10,0.37254901960784315,0.0017011988619799684,0.9991497622261569,0.37223226435876433,Tumor/Epithelials,Plasma_XBP1,False
17,18,15,11,0.24264705882352944,0.008152713744876448,0.9959319401924763,0.2416599560761156,Tumor/Epithelials,Endothelials,False
17,18,15,12,0.004901960784313726,0.005879004576908395,0.9970648138182934,0.004887572616756341,Tumor/Epithelials,Bcells_CD19,False
17,18,15,13,0.10539215686274511,0.005035737184694562,0.9974852985800446,0.10512712705623022,Tumor/Epithelials,Mac_C1Q_ZEB2,False
17,18,15,14,0.09803921568627452,0.01894866438512288,0.9905704078870754,0.09711474587128191,Tumor/Epithelials,Mast,False
17,18,15,15,0.2034313725490196,0.0025446376154988513,0.9987284902466634,0.2031727075746889,Tumor/Epithelials,Mast,False
17,18,15,16,0.39460784313725494,0.441082713806406,0.802084466446041,0.3165088213181682,Tumor/Epithelials,Plasma_XBP1,False
17,18,15,17,0.30637254901960786,0.0014026454401635346,0.9992989231492159,0.3061577583177745,Tumor/Epithelials,Mon_VCAN,False
17,18,15,18,0.28186274509803927,0.00036792047411655774,0.9998160566825885,0.2818108983296512,Tumor/Epithelials,Tumor/Epithelials,True
17,18,16,1,-0.46323529411764713,0.6270581944276143,0.7308631126139579,-0.3385615889314658,Tumor/Epithelials,CD4+Tcells,False
17,18,16,2,0.7310512565315903,3.654562043915762,0.16085032223743642,0.11758983018518909,Tumor/Epithelials,Tumor/Epithelials,True
17,18,16,3,0.7032766048087405,4.699237065022694,0.09540554939017575,0.0670964908550354,Tumor/Epithelials,Tumor/Epithelials,True
17,18,16,4,-0.04166666666666667,0.03982566684251035,0.9802841175954867,-0.04084517156647862,Tumor/Epithelials,Bcells_CD19,False
17,18,16,5,0.41666666666666674,0.03674577426683925,0.981794865420101,0.40908119392504216,Tumor/Epithelials,Plasma_XBP1,False
17,18,16,6,0.5558740506563716,2.258509432322325,0.3232740976240513,0.1796996821185647,Tumor/Epithelials,CD8+Tcells_Ki67,False
17,18,16,7,0.6544117647058824,0.020797602919351437,0.9896550791499042,0.6476419267966286,Tumor/Epithelials,Endothelials,False
17,18,16,8,0.7279411764705883,0.034634135871230334,0.9828320107099244,0.7154438901491362,Tumor/Epithelials,Tumor/Epithelials,True
17,18,16,9,0.6544117647058824,0.04604261174415207,0.9772416625656208,0.6395184409436784,Tumor/Epithelials,Mac_C1Q_SPP1,False
17,18,16,10,-0.43137254901960786,0.008358999499901,0.995829222203764,-0.4295733899702512,Tumor/Epithelials,Plasma_XBP1,False
17,18,16,11,0.3921568627450981,0.009617894100589816,0.9952025974225714,0.3902755284010085,Tumor/Epithelials,Endothelials,False
17,18,16,12,0.019607843137254905,0.01098237422455572,0.9945238618974303,0.019500467880341772,Tumor/Epithelials,Bcells_CD19,False
17,18,16,13,0.49019607843137264,0.005887947400829506,0.9970603555407269,0.48875507624545445,Tumor/Epithelials,Mac_C1Q_ZEB2,False
17,18,16,14,0.6519607843137255,0.017403680864176194,0.991335910999693,0.6463121380537215,Tumor/Epithelials,Mast,False
17,18,16,15,0.5588235294117647,0.004921441288908818,0.9975423044467804,0.557450111308495,Tumor/Epithelials,Mast,False
17,18,16,16,-0.17401960784313728,0.5578203421622219,0.75660786542909,-0.13166460403300342,Tumor/Epithelials,Plasma_XBP1,False
17,18,16,17,0.6568627450980393,0.003914878449691909,0.9980444753099147,0.6555782337820029,Tumor/Epithelials,Mon_VCAN,False
17,18,16,18,0.7794117647058825,0.00342415358397062,0.9982893879754349,0.7780784935690891,Tumor/Epithelials,Tumor/Epithelials,True
17,18,17,1,-0.058823529411764705,0.4975498397042726,0.779755461109042,-0.045867968300531886,DC_LAMP3,CD4+Tcells,False
17,18,17,2,0.4968560752356295,3.776881431581233,0.15130755647339056,0.0751780786628622,DC_LAMP3,Tumor/Epithelials,False
17,18,17,3,0.6793917389850475,4.7344830875802355,0.09373894474639949,0.06368546468187963,DC_LAMP3,Tumor/Epithelials,False
17,18,17,4,0.2843137254901961,0.032106792746904124,0.9840747726283126,0.27978596476687323,DC_LAMP3,Bcells_CD19,False
17,18,17,5,0.18627450980392157,0.03791256028486563,0.9812222602025107,0.18277669552791867,DC_LAMP3,Plasma_XBP1,False
17,18,17,6,0.44668450499172724,2.360112322346705,0.3072614819512065,0.1372489429683992,DC_LAMP3,CD8+Tcells_Ki67,False
17,18,17,7,0.8529411764705884,0.017571343204099962,0.9912528096337396,0.8454803376287781,DC_LAMP3,Endothelials,False
17,18,17,8,0.7132352941176472,0.03727047714123876,0.9815373239107924,0.7000670619069623,DC_LAMP3,Tumor/Epithelials,False
17,18,17,9,0.36274509803921573,0.05208712829711017,0.9742926444547134,0.3534198808316118,DC_LAMP3,Mac_C1Q_SPP1,False
17,18,17,10,-0.24019607843137256,0.006208236350147003,0.9969006946186342,-0.23945163743290723,DC_LAMP3,Plasma_XBP1,False
17,18,17,11,0.42892156862745107,0.009339295339325562,0.9953412381840578,0.4269233252014955,DC_LAMP3,Endothelials,False
17,18,17,12,0.15686274509803924,0.008404593313841448,0.995806520636391,0.15620494441355154,DC_LAMP3,Bcells_CD19,False
17,18,17,13,0.3651960784313726,0.006194908642941286,0.9969073378410545,0.3640666503390126,DC_LAMP3,Mac_C1Q_ZEB2,False
17,18,17,14,0.5588235294117647,0.01570041245967248,0.9921805261679547,0.5544538234467983,DC_LAMP3,Mast,False
17,18,17,15,0.7401960784313727,0.0026161405959100642,0.9986927848530907,0.7392284829059643,DC_LAMP3,Mast,False
17,18,17,16,-0.1519607843137255,0.43319753141081513,0.8052529996145174,-0.12236687739240217,DC_LAMP3,Plasma_XBP1,False
17,18,17,17,0.8382352941176472,0.0013593515854091244,0.9993205551345655,0.8376657594510329,DC_LAMP3,Mon_VCAN,False
17,18,17,18,0.6102941176470589,0.002270461206755157,0.9988654135271152,0.6096016861966954,DC_LAMP3,Tumor/Epithelials,False
18,19,1,1,-0.5667264608156399,5.812467248742012,0.05468129280114694,-0.030989335542017736,CD4+Tcells,Tumor/Epithelials,False
18,19,1,2,-0.3642214402446485,6.242525777650666,0.044101438023191754,-0.016062689273667004,CD4+Tcells,Tumor/Epithelials,False
18,19,1,3,0.8480392156862745,0.38191261031032986,0.8261686866751002,0.7006234450725115,CD4+Tcells,Tregs,False
18,19,1,4,0.9411764705882353,0.3148291558237228,0.8543497908346355,0.8040939207855392,CD4+Tcells,CD8+Tcells,False
18,19,1,5,-0.17647058823529413,0.45047940139703424,0.7983248368020739,-0.14088085355330718,CD4+Tcells,Bcells_CD19,False
18,19,1,6,-0.3970528933259798,3.661386994694095,0.16030235995711067,-0.06364851582795349,CD4+Tcells,CD8+Tcells_Ki67,False
18,19,1,7,-0.009809934400574876,0.5378303987472576,0.7642080582225258,-0.0074968309195536835,CD4+Tcells,Plasma_XBP1,False
18,19,1,8,-0.16911764705882354,0.4760811847788047,0.7881706967125741,-0.13329357370874417,CD4+Tcells,Endothelials,False
18,19,1,9,-0.21568627450980393,0.7523579061662262,0.6864794744312219,-0.14806420036751847,CD4+Tcells,Mac_C1Q_ZEB2,False
18,19,1,10,-0.24509803921568632,0.5019647904896977,0.7780360685728767,-0.19069511484629334,CD4+Tcells,Endothelials,False
18,19,1,11,-0.12500000000000003,0.6367275147140403,0.7273381656794725,-0.09091727070993408,CD4+Tcells,Mac_C1Q_ZEB2,False
18,19,1,12,0.3308823529411765,0.4733401292855964,0.7892516470885206,0.26114944205134877,CD4+Tcells,Bcells_CD19,False
18,19,1,13,-0.3504901960784314,0.5036357046891013,0.7773863242701016,-0.27246628522211896,CD4+Tcells,Plasma_XBP1,False
18,19,1,14,-0.22058823529411767,0.517052352600674,0.7721888177382212,-0.1703357686187253,CD4+Tcells,Mast,False
18,19,1,15,-0.25980392156862747,0.5006008991370959,0.7785668278597774,-0.2022747150812167,CD4+Tcells,Plasma_XBP1,False
18,19,1,16,-0.556372549019608,0.6482335400157548,0.7231657933739939,-0.4023495958232761,CD4+Tcells,Mac_C1Q_SPP1,False
18,19,1,17,-0.46813725490196084,0.5459344616462719,0.7611177284217444,-0.35630756404057157,CD4+Tcells,Tumor/Epithelials,False
18,19,1,18,0.05147058823529412,0.4861857352130533,0.7841986837350334,0.04036316754518555,CD4+Tcells,Mast,False
18,19,1,19,-0.09803921568627452,0.5078656954525386,0.7757438932637,-0.0760533228689902,CD4+Tcells,DC_LAMP3,False
18,19,2,1,0.9972677595628415,0.0006513245475620651,0.9996743907484213,0.9969430399540268,Tumor/Epithelials,Tumor/Epithelials,True
18,19,2,2,0.6828068533329524,2.996151811197715,0.22355989693479097,0.1526482297574838,Tumor/Epithelials,Tumor/Epithelials,True
18,19,2,3,-0.3998138730411706,4.587544189939272,0.10088519468259892,-0.040335300418562384,Tumor/Epithelials,Tregs,False
18,19,2,4,-0.5304973719963753,4.4599051709258095,0.10753352866740572,-0.05704625435955561,Tumor/Epithelials,CD8+Tcells,False
18,19,2,5,0.12162622675038846,3.771003157879715,0.15175292426625583,0.01845713557684216,Tumor/Epithelials,Bcells_CD19,False
18,19,2,6,0.5135396640156298,2.787458435044126,0.24814817844340245,0.12743393218391544,Tumor/Epithelials,CD8+Tcells_Ki67,False
18,19,2,7,0.07573934084864661,4.59935780458154,0.10029104177693722,0.007595977397209306,Tumor/Epithelials,Plasma_XBP1,False
18,19,2,8,0.5783715250789749,3.4521311945571327,0.17798329217542666,0.1029404681340783,Tumor/Epithelials,Endothelials,False
18,19,2,9,0.4463941300945109,3.4213270133132814,0.1807458267632345,0.08068387610618723,Tumor/Epithelials,Mac_C1Q_ZEB2,False
18,19,2,10,0.507207243469705,3.6049966913215408,0.16488642990772512,0.08363159159905799,Tumor/Epithelials,Endothelials,False
18,19,2,11,0.2018477805644745,3.75113454624993,0.15326799736371435,0.03093680509942747,Tumor/Epithelials,Mac_C1Q_ZEB2,False
18,19,2,12,-0.21737453291558792,3.9257450353162993,0.14045438320021564,-0.030531205944093875,Tumor/Epithelials,Bcells_CD19,False
18,19,2,13,0.10998116248705342,3.9738811239229292,0.13711427702834836,0.015079987581149637,Tumor/Epithelials,Plasma_XBP1,False
18,19,2,14,0.5395546442011914,3.5539297069648814,0.16915076629741013,0.091266081525958,Tumor/Epithelials,Mast,False
18,19,2,15,0.2523097257055931,3.8966296986255378,0.14251402695971968,0.035957675051406374,Tumor/Epithelials,Plasma_XBP1,False
18,19,2,16,0.21608063688632848,3.8720185056865613,0.14427858174950625,0.03117580783348952,Tumor/Epithelials,Mac_C1Q_SPP1,False
18,19,2,17,0.8591469634282759,3.6182601457622297,0.16379656591691877,0.1407253222275002,Tumor/Epithelials,Tumor/Epithelials,True
18,19,2,18,0.3402946556952358,3.817722157075227,0.14824913460303746,0.0504483882168573,Tumor/Epithelials,Mast,False
18,19,2,19,0.43345516980191634,3.839599088293989,0.14663635329971805,0.06356028541866308,Tumor/Epithelials,DC_LAMP3,False
