k	gep	program_class	top_identity_label	second_identity_label	top_identity_nes	second_identity_nes	top_identity_fdr	second_identity_fdr	nes_gap	runner_up_ratio	n_significant_identity_sets	significant_identity_sets	classification_reason
21	18	non_identity_unresolved	Mac_SPP1	mregDC_LAMP3	1.2556864329707675	1.1206063830557915	0.0	0.0415	0.13508004991497602		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	19	non_identity_unresolved	Mast	cDC2_CD1C	1.19830422423505	1.1856079226150396	0.056	0.041	0.012696301620010342		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	2	identity_ambiguous	Mono_CD14_THBS1	Mono_CD14_ID1	1.7075257022306085	1.642673398809456	0.0	0.0	0.06485230342115256	0.9620197205017568	4	Mono_CD14_THBS1:NES=1.708,q=0; Mono_CD14_ID1:NES=1.643,q=0; Mono_CD14:NES=1.358,q=0; Mono_CD14_IL1B:NES=1.324,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.962 > 0.8)
21	20	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1378202845914593	1.1202973516962953	0.156	0.15350000000000003	0.017522932895164045		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	21	non_identity_unresolved	Mac_SPP1	Mast	1.1709902934189487	1.1360978028311997	0.022000000000000002	0.051000000000000004	0.034892490587749014		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	3	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.2972262004716226	1.1524108233354393	0.0	0.0	0.1448153771361833		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	4	identity_supported	cDC2_CD1C	Mono_CD14_IL1B	1.3128377868388559	1.1936620231002715	0.0	0.0	0.1191757637385844	0.0	1	cDC2_CD1C:NES=1.313,q=0	single significant identity (cDC2_CD1C); no competitor set
21	5	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.2449599977772141	1.0218948020744383	0.0	1.0	0.22306519570277583		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	6	non_identity_unresolved	Mac_IL1B	Mono_TIL	1.2388645845948678	1.1183093074681816	0.0	0.0	0.12055527712668623		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	7	non_identity_unresolved	cDC2_CD1C	Mac_CXCL9	1.2792231785732255	1.2780075488400846	0.0	0.0	0.0012156297331409327		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
21	8	identity_supported	Mac_SPP1	Mac_CXCL9	1.3358234318811335	1.215030854430409	0.0	0.0	0.12079257745072458	0.0	1	Mac_SPP1:NES=1.336,q=0	single significant identity (Mac_SPP1); no competitor set
21	9	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.2532950052036502	1.2504988850507806	0.0	0.0	0.0027961201528696744		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	1	identity_ambiguous	Mono_CD14_THBS1	Mono_CD14_ID1	1.5151028982305412	1.4662759367767009	0.0	0.0	0.048826961453840356	0.9677731713728062	3	Mono_CD14_THBS1:NES=1.515,q=0; Mono_CD14_ID1:NES=1.466,q=0; Mono_CD14:NES=1.316,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.968 > 0.8)
22	10	identity_supported	cDC1_CLEC9A	cDC2_CD1C	1.3594656207122782	1.2338627127754174	0.0	0.0	0.1256029079368608	0.0	1	cDC1_CLEC9A:NES=1.359,q=0	single significant identity (cDC1_CLEC9A); no competitor set
22	11	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.1935007039551226	1.1874591590416834	0.0	0.0	0.006041544913439223		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	12	non_identity_unresolved	Mono_TIL	cDC2_CD1C	1.2719568216343458	1.1823534311005923	0.0	0.0	0.08960339053375344		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	13	identity_supported	Mac_SPP1	cDC1_CLEC9A	1.3890541137737462	1.2938712170525863	0.0	0.0	0.09518289672115987	0.0	1	Mac_SPP1:NES=1.389,q=0	single significant identity (Mac_SPP1); no competitor set
22	14	non_identity_unresolved	cDC2_CD1C	cDC2_CD33	1.1864509190959969	1.0782041417533348	0.0	0.0	0.10824677734266208		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	15	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.2833465134778694	1.1637018002410284	0.0	0.0	0.119644713236841		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	16	non_identity_unresolved	Mast	cDC2_CD1C	1.2202053185194814	0.9543049162780549	0.0	1.0	0.2659004022414265		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	17	non_identity_unresolved	mregDC_LAMP3	Mac_IL1Bint	1.1923081444874584	1.187323829355186	0.0	0.0	0.004984315132272377		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	18	non_identity_unresolved	mregDC_LAMP3	DC_pDC	1.2439108247752522	1.1808769347616985	0.002	0.025500000000000002	0.06303389001355364		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	19	non_identity_unresolved	Mac_SPP1	mregDC_LAMP3	1.285495415730431	1.1424587452291022	0.0	0.0345	0.14303667050132884		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	2	identity_ambiguous	cDC2_CD33	Mono_CD14_ID1	2.0263080886821685	1.6899988473470742	0.0	0.0	0.3363092413350943	0.8340285748186413	4	cDC2_CD33:NES=2.026,q=0; Mono_CD14_ID1:NES=1.690,q=0; cDC2_CD1C:NES=1.362,q=0; Mac_SPP1:NES=1.334,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.834 > 0.8)
22	20	non_identity_unresolved	Mast	cDC2_CD1C	1.1877238292478352	1.1751072447612156	0.073	0.0525	0.012616584486619509		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	21	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1300993587627095	1.107533605836626	0.123	0.161	0.022565752926083427		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	22	non_identity_unresolved	Mac_SPP1	Mast	1.1727515451365753	1.1411992285802433	0.019	0.047	0.03155231655633206		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	3	identity_supported	Mono_CD16	Mono_Int	1.7338250097174384	1.3822338883376784	0.0	0.0	0.35159112137976	0.7972164898941798	2	Mono_CD16:NES=1.734,q=0; Mono_Int:NES=1.382,q=0	Mono_CD16 dominates 2 significant sets (runner_up_ratio=0.797 <= 0.8)
22	4	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.231920482663954	1.1124466162628466	0.0	0.0	0.11947386640110746		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	5	identity_supported	cDC2_CD1C	Mono_CD14_IL1B	1.3175294795078782	1.2081743547930295	0.0	0.0	0.10935512471484876	0.0	1	cDC2_CD1C:NES=1.318,q=0	single significant identity (cDC2_CD1C); no competitor set
22	6	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.2015914635252691	1.010808401972374	0.0	1.0	0.19078306155289515		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	7	non_identity_unresolved	Mac_IL1B	Mono_TIL	1.2362540260726178	1.116158097549412	0.0	0.0	0.12009592852320572		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	8	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.255279297113983	1.1485007694557456	0.0	0.0	0.10677852765823737		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
22	9	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.1949711543339274	1.1941132060851836	0.0	0.0	0.0008579482487438561		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	1	identity_ambiguous	Mono_CD14_THBS1	Mono_CD14_ID1	1.4939956852883525	1.4178358116352905	0.0	0.0	0.07615987365306198	0.9490226950432172	3	Mono_CD14_THBS1:NES=1.494,q=0; Mono_CD14_ID1:NES=1.418,q=0; Mono_CD14:NES=1.334,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.949 > 0.8)
23	10	identity_supported	cDC1_CLEC9A	cDC2_CD1C	1.355054955614244	1.2321659376058491	0.0	0.0	0.1228890180083948	0.0	1	cDC1_CLEC9A:NES=1.355,q=0	single significant identity (cDC1_CLEC9A); no competitor set
23	11	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2446514209268615	1.1504079681547883	0.0	0.0	0.09424345277207324		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	12	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.1879475509233648	1.1824509058218073	0.0	0.0	0.005496645101557451		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	13	non_identity_unresolved	cDC2_CD1C	cDC2_CD33	1.1796228176315855	1.0741346004439267	0.0	0.0	0.10548821718765877		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	14	non_identity_unresolved	Mono_TIL	cDC2_CD1C	1.286952233718362	1.1800547484816002	0.0	0.0	0.1068974852367619		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	15	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.2800528861479445	1.1606155392266173	0.0	0.0005	0.11943734692132724		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	16	non_identity_unresolved	Mac_IL1B	Mac_IL1Bint	1.1593105501029692	1.0702327236748073	0.0	0.002	0.08907782642816198		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	17	non_identity_unresolved	Mast	cDC2_CD1C	1.2181949047948406	0.9532022658014204	0.0	1.0	0.2649926389934202		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	18	non_identity_unresolved	mregDC_LAMP3	Mac_IL1Bint	1.1920330381505149	1.1896642178423464	0.0	0.0	0.002368820308168429		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	19	non_identity_unresolved	Mac_SPP1	mregDC_LAMP3	1.284546101399136	1.1456979347042668	0.0	0.034	0.1388481666948691		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	2	identity_ambiguous	cDC2_CD33	Mono_CD14_ID1	2.0166047966107787	1.6710700457619772	0.0	0.0	0.3455347508488016	0.828655197374554	4	cDC2_CD33:NES=2.017,q=0; Mono_CD14_ID1:NES=1.671,q=0; cDC2_CD1C:NES=1.362,q=0; Mac_SPP1:NES=1.343,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.829 > 0.8)
23	20	non_identity_unresolved	mregDC_LAMP3	DC_pDC	1.2431540229747737	1.1809004172313768	0.003	0.024	0.06225360574339689		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	21	non_identity_unresolved	Mast	cDC2_CD1C	1.187589427985124	1.173507195173922	0.082	0.055	0.014082232811202022		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	22	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.12726290174132	1.1049692416344914	0.125	0.1695	0.02229366010682865		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	23	non_identity_unresolved	Mac_SPP1	Mast	1.1721507487863612	1.14141877031999	0.021	0.0375	0.0307319784663711		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	3	identity_ambiguous	Mono_CD16	Mono_Int	1.7139948616465426	1.3739943812187334	0.0	0.0	0.34000048042780917	0.8016327306248812	2	Mono_CD16:NES=1.714,q=0; Mono_Int:NES=1.374,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.802 > 0.8)
23	4	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.2275048320697748	1.1104605560096636	0.0	0.0	0.11704427606011114		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	5	identity_supported	cDC2_CD1C	Mono_CD14_IL1B	1.3151956490359633	1.2307419406934408	0.0	0.0	0.08445370834252253	0.0	1	cDC2_CD1C:NES=1.315,q=0	single significant identity (cDC2_CD1C); no competitor set
23	6	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.1980803587751643	1.007335754829589	0.0	1.0	0.19074460394557535		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	7	non_identity_unresolved	Mac_IL1B	Mono_TIL	1.2694460201855087	1.2362173101514078	0.0	0.0	0.03322871003410088		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	8	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.1917447757305204	1.190904484731635	0.0	0.0	0.0008402909988853846		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
23	9	identity_supported	Mac_SPP1	cDC1_CLEC9A	1.3914754178957263	1.2892524979594686	0.0	0.0	0.10222291993625765	0.0	1	Mac_SPP1:NES=1.391,q=0	single significant identity (Mac_SPP1); no competitor set
24	1	identity_supported	Mono_CD16	cDC2_CD33	2.846761781728595	2.071120096941557	0.0	0.0	0.775641684787038	0.7275354440384341	7	Mono_CD16:NES=2.847,q=0; cDC2_CD33:NES=2.071,q=0; Mac_SPP1:NES=1.915,q=0; Mono_CD14_ID1:NES=1.745,q=0; Mono_Int:NES=1.633,q=0; cDC1_CLEC9A:NES=1.602,q=0; cDC2_CD1C:NES=1.415,q=0	Mono_CD16 dominates 7 significant sets (runner_up_ratio=0.728 <= 0.8)
24	10	non_identity_unresolved	Mast	cDC1_CLEC9A	1.1099917263886572	1.002225981559136	0.0	1.0	0.10776574482952128		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	11	identity_ambiguous	Mast	Mac_SPP1	1.5678905453039067	1.5117833294178615	0.0	0.0	0.05610721588604517	0.9642148388137836	5	Mast:NES=1.568,q=0; Mac_SPP1:NES=1.512,q=0; cDC2_CD1C:NES=1.480,q=0; cDC1_CLEC9A:NES=1.389,q=0; Mac_CXCL9:NES=1.301,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.964 > 0.8)
24	12	identity_supported	Mac_SPP1	Mac_CXCL9	1.590664523785802	1.2673329535650777	0.0	0.0005	0.32333157022072423	0.0	1	Mac_SPP1:NES=1.591,q=0	single significant identity (Mac_SPP1); no competitor set
24	13	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.1846186261347946	1.1710554820502417	0.001	0.0015	0.013563144084552947		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	14	non_identity_unresolved	cDC2_CD1C	Mac_SPP1	1.078063394530164	1.065430720865688	0.0	0.0	0.01263267366447618		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	15	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.2021162861460357	1.1405354986576504	0.0	0.0	0.06158078748838536		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	16	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.1319603789959864	1.0518202215757466	0.0	0.060000000000000005	0.08014015742023983		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	17	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.073046239751293	1.0442327353712482	0.0	0.0	0.02881350438004482		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	18	identity_ambiguous	Mast	cDC2_CD1C	1.5780205118041304	1.457218373546225	0.026000000000000002	0.048	0.12080213825790542	0.9234470418132944	2	Mast:NES=1.578,q=0.026; cDC2_CD1C:NES=1.457,q=0.048	2 significant sets, top two near-tied (runner_up_ratio=0.923 > 0.8)
24	19	non_identity_unresolved	DC_pDC	cDC2_CD33	1.0183993925665233	1.0170849438494067	0.003	0.0035	0.001314448717116612		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	2	identity_ambiguous	Mac_CXCL9	Mac_SPP1	1.8865248706208044	1.6550432747022454	0.0	0.0	0.231481595918559	0.8772973526490617	5	Mac_CXCL9:NES=1.887,q=0; Mac_SPP1:NES=1.655,q=0; cDC2_CD1C:NES=1.526,q=0; Mac_IL1Bint:NES=1.502,q=0; cDC1_CLEC9A:NES=1.363,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.877 > 0.8)
24	20	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.0562564072841534	1.0401219313295895	0.009999999999999998	0.0235	0.016134475954563854		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	21	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1567865183467234	1.135907470508453	0.299	0.2095	0.020879047838270326		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	22	identity_ambiguous	Mast	Mac_SPP1	1.3391141973500125	1.3244375150102574	0.042	0.031	0.014676682339755054	0.9890400069174093	2	Mast:NES=1.339,q=0.042; Mac_SPP1:NES=1.324,q=0.031	2 significant sets, top two near-tied (runner_up_ratio=0.989 > 0.8)
24	23	non_identity_unresolved	Mac_IL1B	Mac_SPP1	1.0779509767293833	1.071916045227843	0.0	0.0	0.0060349315015404414		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	24	non_identity_unresolved	mregDC_LAMP3	Mast	1.0268276406588195	1.0250183189985402	0.002	0.001	0.0018093216602792506		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	3	identity_ambiguous	cDC2_CD1C	Mac_CXCL9	1.5809991917055968	1.5546064664934935	0.0	0.0	0.02639272521210323	0.9833063006290151	7	cDC2_CD1C:NES=1.581,q=0; Mac_CXCL9:NES=1.555,q=0; mregDC_LAMP3:NES=1.552,q=0; cDC1_CLEC9A:NES=1.538,q=0; Mac_SPP1:NES=1.469,q=0; Mac_IL1Bint:NES=1.416,q=0; cDC2_CD33:NES=1.390,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.983 > 0.8)
24	4	identity_supported	DC_pDC	cDC1_CLEC9A	1.5239254688568946	1.1842921980017727	0.0	0.0024999999999999996	0.33963327085512196	0.0	1	DC_pDC:NES=1.524,q=0	single significant identity (DC_pDC); no competitor set
24	5	identity_ambiguous	Mono_TIL	cDC2_CD1C	1.4391052891801104	1.3023117825181918	0.0	0.0	0.13679350666191858	0.9049454493077065	2	Mono_TIL:NES=1.439,q=0; cDC2_CD1C:NES=1.302,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.905 > 0.8)
24	6	identity_ambiguous	Mac_SPP1	cDC2_CD1C	1.4518582993138371	1.434927259933252	0.0	0.0	0.016931039380585045	0.988338366499963	5	Mac_SPP1:NES=1.452,q=0; cDC2_CD1C:NES=1.435,q=0; Mac_IL1Bint:NES=1.421,q=0; Mac_IL1B:NES=1.367,q=0; mregDC_LAMP3:NES=1.352,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.988 > 0.8)
24	7	identity_supported	mregDC_LAMP3	cDC2_CD1C	1.4145698092412498	1.2745842178900442	0.0	0.0	0.13998559135120558	0.0	1	mregDC_LAMP3:NES=1.415,q=0	single significant identity (mregDC_LAMP3); no competitor set
24	8	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.147643099405399	1.1450210933624672	0.0	0.0	0.002622006042931835		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
24	9	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.108911016573043	1.094048422015146	0.0	0.0	0.014862594557896847		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	1	identity_ambiguous	Mono_TIL	Mac_CXCL9	1.9815449272650936	1.9646045712661495	0.0	0.0	0.016940355998944057	0.9914509351941241	7	Mono_TIL:NES=1.982,q=0; Mac_CXCL9:NES=1.965,q=0; cDC2_CD1C:NES=1.854,q=0; Mac_SPP1:NES=1.628,q=0; Mac_IL1Bint:NES=1.470,q=0; cDC1_CLEC9A:NES=1.425,q=0; mregDC_LAMP3:NES=1.335,q=0.000134	7 significant sets, top two near-tied (runner_up_ratio=0.991 > 0.8)
25	10	identity_ambiguous	cDC2_CD1C	Mac_SPP1	1.3394250856961492	1.331242077590797	0.0	0.0	0.008183008105352219	0.9938906563773223	3	cDC2_CD1C:NES=1.339,q=0; Mac_SPP1:NES=1.331,q=0; Mac_CXCL9:NES=1.324,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.994 > 0.8)
25	11	identity_ambiguous	cDC1_CLEC9A	cDC2_CD1C	1.576892698602136	1.4696498016182795	0.0	0.0	0.10724289698385658	0.9319909990838794	4	cDC1_CLEC9A:NES=1.577,q=0; cDC2_CD1C:NES=1.470,q=0; Mac_SPP1:NES=1.369,q=0; Mac_CXCL9:NES=1.304,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.932 > 0.8)
25	12	non_identity_unresolved	cDC2_CD1C	Mac_SPP1	1.2393976678521503	1.207767152679278	0.0	0.0	0.03163051517287241		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	13	identity_supported	Mac_SPP1	Mac_CXCL9	1.3532994402024698	1.1836017774673122	0.0	0.0005	0.16969766273515763	0.0	1	Mac_SPP1:NES=1.353,q=0	single significant identity (Mac_SPP1); no competitor set
25	14	non_identity_unresolved	DC_pDC	Mono_TIL	1.0287347372310331	0.9981639778375107	0.0	1.0	0.030570759393522495		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	15	identity_ambiguous	cDC2_CD1C	Mast	1.5214969737834148	1.5151610273105758	0.048999999999999995	0.025	0.006335946472838971	0.9958357153632165	4	cDC2_CD1C:NES=1.521,q=0.049; Mast:NES=1.515,q=0.025; Mac_SPP1:NES=1.483,q=0.0177; Mac_CXCL9:NES=1.335,q=0.087	4 significant sets, top two near-tied (runner_up_ratio=0.996 > 0.8)
25	16	identity_ambiguous	Mac_SPP1	Mast	1.5009427299476108	1.4196800387110562	0.073	0.1	0.08126269123655461	0.9458588994668764	3	Mac_SPP1:NES=1.501,q=0.073; Mast:NES=1.420,q=0.1; mregDC_LAMP3:NES=1.360,q=0.09	3 significant sets, top two near-tied (runner_up_ratio=0.946 > 0.8)
25	17	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.0304523741206282	1.0212987174334804	0.0	0.002	0.009153656687147738		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	18	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2432995434222598	1.2315765097809213	0.0	0.0	0.011723033641338532		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	19	non_identity_unresolved	Mono_CD14_IL1B	cDC2_CD1C	1.0091454826703186	1.0087734451698984	0.05270898288134596	0.02776633919642332	0.0003720375004201415		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	2	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.8208599581950025	1.7433468078797916	0.0	0.0	0.07751315031521089	0.9574304712636722	6	mregDC_LAMP3:NES=1.821,q=0; cDC2_CD1C:NES=1.743,q=0; cDC1_CLEC9A:NES=1.654,q=0; Mac_CXCL9:NES=1.529,q=0; Mac_SPP1:NES=1.472,q=0; cDC2_CD33:NES=1.428,q=0	6 significant sets, top two near-tied (runner_up_ratio=0.957 > 0.8)
25	20	identity_ambiguous	Mast	Mac_SPP1	1.3800626991068952	1.3775334756455664	0.024	0.012	0.002529223461328778	0.9981673126424143	2	Mast:NES=1.380,q=0.024; Mac_SPP1:NES=1.378,q=0.012	2 significant sets, top two near-tied (runner_up_ratio=0.998 > 0.8)
25	21	identity_supported	Mast	Mac_SPP1	1.388606722158472	1.2752924149313576	0.0	0.0	0.11331430722711433	0.0	1	Mast:NES=1.389,q=0	single significant identity (Mast); no competitor set
25	22	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0060759149282372	1.0038652495186982	0.11710332646452751	0.14350897851045039	0.00221066540953907		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	23	non_identity_unresolved	mregDC_LAMP3	cDC2_CD33	1.009653703097845	1.0059064399475408	0.112	0.19	0.0037472631503041587		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	24	non_identity_unresolved	cDC2_CD1C	Mono_CD16	1.0119850306591784	1.0041390061766091	0.0	0.13942251031231587	0.007846024482569325		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	25	non_identity_unresolved	Mono_CD14_ID1	cDC1_CLEC9A	1.0097519807347244	1.0058138568139368	0.029011946095451067	0.0900370740893309	0.003938123920787628		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
25	3	identity_ambiguous	DC_pDC	cDC1_CLEC9A	1.528072460204808	1.4874805631262622	0.0	0.0	0.04059189707854571	0.9734358820437709	5	DC_pDC:NES=1.528,q=0; cDC1_CLEC9A:NES=1.487,q=0; cDC2_CD1C:NES=1.452,q=0; cDC2_CD33:NES=1.382,q=0; Mac_SPP1:NES=1.331,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.973 > 0.8)
25	4	identity_supported	DC_pDC	Mono_CD14_ID1	1.625148996429067	1.2676445729900607	0.0	0.0	0.35750442343900635	0.0	1	DC_pDC:NES=1.625,q=0	single significant identity (DC_pDC); no competitor set
25	5	identity_ambiguous	Mac_IL1B	Mac_SPP1	1.786099700982216	1.4665972985299187	0.0	0.0	0.3195024024522972	0.8211172633439243	5	Mac_IL1B:NES=1.786,q=0; Mac_SPP1:NES=1.467,q=0; Mac_CXCL9:NES=1.454,q=0; Mac_IL1Bint:NES=1.443,q=0; Mono_TIL:NES=1.373,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.821 > 0.8)
25	6	identity_supported	mregDC_LAMP3	cDC1_CLEC9A	1.4203547123649103	1.224153527232883	0.0	0.0	0.19620118513202733	0.0	1	mregDC_LAMP3:NES=1.420,q=0	single significant identity (mregDC_LAMP3); no competitor set
25	7	identity_supported	Mast	Mac_SPP1	2.227527258889028	1.6901761811094502	0.0	0.0	0.5373510777795776	0.7587679003095209	5	Mast:NES=2.228,q=0; Mac_SPP1:NES=1.690,q=0; cDC2_CD1C:NES=1.563,q=0; Mac_CXCL9:NES=1.519,q=0.000235; cDC1_CLEC9A:NES=1.476,q=0.000376	Mast dominates 5 significant sets (runner_up_ratio=0.759 <= 0.8)
25	8	identity_ambiguous	Mac_SPP1	cDC2_CD1C	1.52629119961964	1.5182358455928309	0.0	0.0	0.008055354026809125	0.9947222692309197	8	Mac_SPP1:NES=1.526,q=0; cDC2_CD1C:NES=1.518,q=0; Mac_CXCL9:NES=1.489,q=0; Mac_IL1Bint:NES=1.452,q=0; cDC1_CLEC9A:NES=1.421,q=0; mregDC_LAMP3:NES=1.335,q=0; cDC2_CD33:NES=1.322,q=0; Mac_IL1B:NES=1.304,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.995 > 0.8)
25	9	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.9011327957556678	1.7596534786200808	0.0	0.0	0.14147931713558703	0.9255815703924294	5	Mac_SPP1:NES=1.901,q=0; Mac_CXCL9:NES=1.760,q=0; cDC1_CLEC9A:NES=1.465,q=0; cDC2_CD1C:NES=1.439,q=0; cDC2_CD33:NES=1.428,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.926 > 0.8)
26	1	identity_ambiguous	DC_pDC	cDC2_CD1C	1.4930339160152595	1.3433728221356225	0.0	0.0	0.149661093879637	0.8997604191878871	3	DC_pDC:NES=1.493,q=0; cDC2_CD1C:NES=1.343,q=0; cDC1_CLEC9A:NES=1.328,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.900 > 0.8)
26	10	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.1596639246586236	1.111735654184019	0.0	0.0	0.04792827047460446		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	11	non_identity_unresolved	Mast	cDC2_CD1C	1.162636576168321	1.1146176017754093	0.0	0.0	0.048018974392911806		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
