k	gep	program_class	top_identity_label	second_identity_label	top_identity_nes	second_identity_nes	top_identity_fdr	second_identity_fdr	nes_gap	runner_up_ratio	n_significant_identity_sets	significant_identity_sets	classification_reason
16	16	non_identity_unresolved	cDC2_CD1C	Mast	1.131201208513543	1.114657181184261	0.079	0.0795	0.016544027329282063		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
16	2	identity_ambiguous	Mac_CXCL9	cDC2_CD1C	1.6947239056113415	1.5378841858445345	0.0	0.0	0.156839719766807	0.9074541173063645	5	Mac_CXCL9:NES=1.695,q=0; cDC2_CD1C:NES=1.538,q=0; Mac_IL1Bint:NES=1.476,q=0; Mac_SPP1:NES=1.393,q=0; cDC1_CLEC9A:NES=1.327,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.907 > 0.8)
16	3	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.6409047509007824	1.3422263507028833	0.0	0.0	0.29867840019789904	0.817979440894459	3	Mac_SPP1:NES=1.641,q=0; Mac_CXCL9:NES=1.342,q=0; cDC1_CLEC9A:NES=1.311,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.818 > 0.8)
16	4	identity_ambiguous	Mac_CXCL9	cDC2_CD1C	1.3571339294443396	1.3444466730874434	0.0	0.0	0.01268725635689627	0.9906514338182593	4	Mac_CXCL9:NES=1.357,q=0; cDC2_CD1C:NES=1.344,q=0; mregDC_LAMP3:NES=1.326,q=0; cDC1_CLEC9A:NES=1.320,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.991 > 0.8)
16	5	identity_ambiguous	Mac_IL1B	Mono_TIL	1.5890841021282498	1.463440452131134	0.0	0.0	0.12564364999711586	0.9209332911777028	4	Mac_IL1B:NES=1.589,q=0; Mono_TIL:NES=1.463,q=0; Mac_IL1Bint:NES=1.423,q=0; cDC2_CD1C:NES=1.368,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.921 > 0.8)
16	6	identity_ambiguous	DC_pDC	cDC2_CD1C	1.4473315728272265	1.3125219011544806	0.0	0.0	0.13480967167274582	0.9068564009770009	3	DC_pDC:NES=1.447,q=0; cDC2_CD1C:NES=1.313,q=0; cDC1_CLEC9A:NES=1.311,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.907 > 0.8)
16	7	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.131725717258998	1.053229127001123	0.0	0.0015	0.07849659025787514		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
16	8	non_identity_unresolved	DC_pDC	cDC1_CLEC9A	1.2174428261444108	1.1431856699393605	0.0	0.0	0.07425715620505025		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
16	9	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.4130543935365965	1.3509035352965528	0.0	0.0	0.06215085824004363	0.9560166554632817	3	mregDC_LAMP3:NES=1.413,q=0; cDC2_CD1C:NES=1.351,q=0; cDC1_CLEC9A:NES=1.344,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.956 > 0.8)
17	1	identity_ambiguous	Mono_CD14_ID1	Mono_CD14_THBS1	2.026392108932747	1.690113129269766	0.0	0.0	0.3362789796629808	0.8340503902573471	4	Mono_CD14_ID1:NES=2.026,q=0; Mono_CD14_THBS1:NES=1.690,q=0; Mono_CD14_IL1B:NES=1.561,q=0; Mono_CD14:NES=1.329,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.834 > 0.8)
17	10	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.2335246064147074	1.0737320255341267	0.0	0.007500000000000001	0.15979258088058068		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	11	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.2796585051525506	1.1601487467852794	0.0	0.0	0.11950975836727129		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	12	identity_supported	cDC1_CLEC9A	cDC2_CD1C	1.3280675336480898	1.2069210907047192	0.0	0.0	0.12114644294337062	0.0	1	cDC1_CLEC9A:NES=1.328,q=0	single significant identity (cDC1_CLEC9A); no competitor set
17	13	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.1826119790398968	1.1588477659982637	0.0	0.0005	0.02376421304163312		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	14	non_identity_unresolved	Mast	cDC1_CLEC9A	1.2789505115630402	1.0181948083813053	0.0	1.0	0.2607557031817349		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	15	non_identity_unresolved	cDC1_CLEC9A	Mac_SPP1	1.2235455324395867	1.2135823610462577	0.0	0.0	0.009963171393329029		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	16	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1604396550938285	1.0925613991481027	0.042	0.18050000000000002	0.06787825594572583		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	17	non_identity_unresolved	cDC2_CD1C	Mast	1.1502907032663785	1.109151102619418	0.075	0.17	0.04113960064696043		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	2	identity_ambiguous	Mono_CD16	Mono_Int	1.6048526240481842	1.333895622193833	0.0	0.0	0.27095700185435123	0.8311639350591136	2	Mono_CD16:NES=1.605,q=0; Mono_Int:NES=1.334,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.831 > 0.8)
17	3	identity_ambiguous	cDC2_CD33	cDC2_CD1C	1.546564023093789	1.3889373571597277	0.0	0.0	0.15762666593406127	0.8980794434757763	2	cDC2_CD33:NES=1.547,q=0; cDC2_CD1C:NES=1.389,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.898 > 0.8)
17	4	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.246083052434115	1.1235201121192149	0.0	0.0	0.12256294031490023		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	5	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.2579774835173183	1.039840057308426	0.0	0.265	0.2181374262088922		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	6	identity_supported	Mac_IL1B	Mac_IL1Bint	1.3118418322628875	1.1689562033157361	0.0	0.0	0.1428856289471514	0.0	1	Mac_IL1B:NES=1.312,q=0	single significant identity (Mac_IL1B); no competitor set
17	7	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2610883270724977	1.1391677403261105	0.0	0.0	0.12192058674638728		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	8	non_identity_unresolved	Mono_TIL	cDC2_CD1C	1.2978784194354303	1.2496333824911765	0.0	0.0	0.04824503694425375		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
17	9	non_identity_unresolved	cDC2_CD1C	Mac_CXCL9	1.1225349405572727	1.1169171266783775	0.0	0.0	0.00561781387889515		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	1	identity_ambiguous	Mono_CD14_ID1	Mono_CD14_THBS1	2.0285931859164608	1.6778668911352697	0.0	0.0	0.3507262947811911	0.8271086104320404	4	Mono_CD14_ID1:NES=2.029,q=0; Mono_CD14_THBS1:NES=1.678,q=0; Mono_CD14_IL1B:NES=1.556,q=0; Mono_CD14:NES=1.332,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.827 > 0.8)
18	10	non_identity_unresolved	mregDC_LAMP3	Mac_CXCL9	1.1722062217090938	1.1669413107853646	0.0	0.0	0.005264910923729271		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	11	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.2323452788592792	1.0734261771114515	0.0	0.007	0.15891910174782775		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	12	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.281766316176471	1.1641938544586303	0.0	0.0	0.11757246171784064		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	13	identity_supported	cDC1_CLEC9A	cDC2_CD1C	1.3266396069833635	1.207712137439104	0.0	0.0	0.11892746954425948	0.0	1	cDC1_CLEC9A:NES=1.327,q=0	single significant identity (cDC1_CLEC9A); no competitor set
18	14	non_identity_unresolved	Mast	cDC2_CD1C	1.2700828701051603	1.013860820913948	0.0	1.0	0.2562220491912124		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	15	non_identity_unresolved	cDC1_CLEC9A	Mac_SPP1	1.225949679248407	1.212094529777031	0.0	0.0	0.013855149471376116		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	16	non_identity_unresolved	cDC2_CD1C	Mast	1.1518437678922624	1.1085408790970448	0.062	0.18	0.0433028887952176		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	17	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.0730186650557594	1.0679854154156092	0.35300000000000004	0.213	0.0050332496401501725		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	18	non_identity_unresolved	Mac_SPP1	mregDC_LAMP3	1.105591317747425	1.0462753251095758	0.0	0.0325	0.05931599263784926		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	2	identity_ambiguous	Mono_CD16	Mono_Int	1.5999402797840274	1.331755554197254	0.0	0.0	0.2681847255867733	0.832378290005315	2	Mono_CD16:NES=1.600,q=0; Mono_Int:NES=1.332,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.832 > 0.8)
18	3	identity_ambiguous	cDC2_CD33	cDC2_CD1C	1.5432049134398325	1.3883988926303246	0.0	0.0	0.1548060208095079	0.8996853758944803	2	cDC2_CD33:NES=1.543,q=0; cDC2_CD1C:NES=1.388,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.900 > 0.8)
18	4	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.2459886829515132	1.123528313915851	0.0	0.0	0.12246036903566226		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	5	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.24957393184901	1.039946966666449	0.0	0.23550000000000001	0.20962696518256108		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	6	identity_supported	Mac_IL1B	Mac_IL1Bint	1.3110109242034795	1.1657497575511606	0.0	0.0	0.14526116665231892	0.0	1	Mac_IL1B:NES=1.311,q=0	single significant identity (Mac_IL1B); no competitor set
18	7	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2619311550549892	1.1374808239096028	0.0	0.0	0.1244503311453864		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	8	non_identity_unresolved	Mono_TIL	cDC2_CD1C	1.2961072419666626	1.2471911729804623	0.0	0.0	0.04891606898620027		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
18	9	non_identity_unresolved	cDC2_CD1C	Mac_CXCL9	1.2022476210346562	1.2021757000284217	0.0	0.0	7.192100623454323e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	1	identity_ambiguous	Mono_CD14_ID1	Mono_CD14_IL1B	1.551673923652602	1.3130368975807327	0.0	0.0	0.23863702607186932	0.8462067175105169	2	Mono_CD14_ID1:NES=1.552,q=0; Mono_CD14_IL1B:NES=1.313,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.846 > 0.8)
19	10	non_identity_unresolved	Mac_CXCL9	Mac_SPP1	1.1025748844199017	1.0870638495986655	0.0	0.0	0.01551103482123617		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	11	non_identity_unresolved	cDC2_CD1C	Mono_TIL	1.1699720755357528	1.1660111555769577	0.0	0.0	0.003960919958795106		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	12	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.299580964375456	1.228548323316841	0.0	0.0	0.07103264105861484		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	13	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.1095389312185937	1.0713339482749393	0.0	0.0	0.038204982943654375		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	14	non_identity_unresolved	Mast	Mac_SPP1	1.2907552681804106	1.137553549144128	0.0	0.0	0.15320171903628266		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	15	non_identity_unresolved	Mono_TIL	cDC2_CD1C	1.1199041749119656	1.0870817780702036	0.0	0.0	0.032822396841762025		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	16	non_identity_unresolved	mregDC_LAMP3	cDC1_CLEC9A	1.1270458126667586	1.0914879139812736	0.0	0.0	0.03555789868548498		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	17	non_identity_unresolved	Mast	cDC2_CD1C	1.1174445840374658	1.0581753085772616	0.0	0.002	0.05926927546020422		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	18	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.2046569108748688	1.091934509594318	0.030000000000000002	0.28450000000000003	0.11272240128055078		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	19	non_identity_unresolved	cDC2_CD1C	Mast	1.1643486570610015	1.122960485300116	0.122	0.189	0.041388171760885495		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	2	identity_supported	Mono_CD14_THBS1	Mono_CD14	1.3211040570069388	1.121141515376238	0.0	0.0	0.1999625416307007	0.0	1	Mono_CD14_THBS1:NES=1.321,q=0	single significant identity (Mono_CD14_THBS1); no competitor set
19	3	identity_ambiguous	cDC2_CD33	cDC2_CD1C	1.5245363866203943	1.4966847335758968	0.0	0.0	0.027851653044497438	0.981731067038525	4	cDC2_CD33:NES=1.525,q=0; cDC2_CD1C:NES=1.497,q=0; cDC1_CLEC9A:NES=1.492,q=0; Mac_SPP1:NES=1.360,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.982 > 0.8)
19	4	identity_supported	Mono_CD16	Mono_Int	1.4573951288064462	1.2306600205871179	0.0	0.0	0.2267351082193283	0.0	1	Mono_CD16:NES=1.457,q=0	single significant identity (Mono_CD16); no competitor set
19	5	identity_supported	DC_pDC	cDC1_CLEC9A	1.3252351094467123	1.1566211081622737	0.0	0.0	0.1686140012844386	0.0	1	DC_pDC:NES=1.325,q=0	single significant identity (DC_pDC); no competitor set
19	6	identity_supported	Mac_IL1B	Mac_IL1Bint	1.3310338974732736	1.1840001902936905	0.0	0.0	0.14703370717958308	0.0	1	Mac_IL1B:NES=1.331,q=0	single significant identity (Mac_IL1B); no competitor set
19	7	non_identity_unresolved	cDC2_CD1C	Mac_CXCL9	1.1892582653007888	1.1840892592570906	0.0	0.0	0.005169006043698188		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	8	non_identity_unresolved	Mono_CD16	Mono_Int	1.1769798150583326	1.114571635139468	0.0	0.0	0.06240817991886449		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
19	9	non_identity_unresolved	Mac_CXCL9	Mac_SPP1	1.1610699368130415	1.1202989802467234	0.0	0.0	0.04077095656631813		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	1	identity_supported	Mono_CD14_ID1	Mono_CD14_THBS1	2.2643919002252817	1.7830478064275237	0.0	0.0	0.481344093797758	0.7874289809330842	4	Mono_CD14_ID1:NES=2.264,q=0; Mono_CD14_THBS1:NES=1.783,q=0; cDC2_CD33:NES=1.677,q=0; Mono_CD14_IL1B:NES=1.624,q=0	Mono_CD14_ID1 dominates 4 significant sets (runner_up_ratio=0.787 <= 0.8)
20	10	non_identity_unresolved	Mono_TIL	cDC2_CD1C	1.1725495731570097	1.1472324315278486	0.0	0.0	0.0253171416291611		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	11	non_identity_unresolved	cDC2_CD1C	Mono_TIL	1.1670777140241309	1.1323832681066694	0.0	0.0	0.0346944459174614		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	12	identity_supported	mregDC_LAMP3	cDC2_CD1C	1.3190016647646576	1.2510604906418883	0.0	0.0	0.06794117412276934	0.0	1	mregDC_LAMP3:NES=1.319,q=0	single significant identity (mregDC_LAMP3); no competitor set
20	13	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.0864959865643153	1.062097983671715	0.0	0.0	0.0243980028926003		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	14	non_identity_unresolved	Mast	cDC1_CLEC9A	1.09481225191135	1.0242932275578427	0.0	0.2395	0.07051902435350721		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	15	non_identity_unresolved	Mast	cDC1_CLEC9A	1.2788587883852938	1.1616003233372125	0.0	0.0	0.11725846504808124		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	16	non_identity_unresolved	Mast	cDC2_CD1C	1.1699438886864948	1.1297845686142893	0.0	0.0	0.04015932007220546		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	17	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1162529142849629	1.0719785810681002	0.083	0.262	0.044274333216862694		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	18	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.109478771258386	1.0897229366443608	0.112	0.15350000000000003	0.01975583461402519		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	19	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.1092467386172393	1.070746958671859	0.0	0.001	0.03849977994538034		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	2	identity_supported	Mono_CD16	Mono_Int	1.4791463521047241	1.1799681159700348	0.0	0.0	0.2991782361346893	0.0	1	Mono_CD16:NES=1.479,q=0	single significant identity (Mono_CD16); no competitor set
20	20	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.0827568900508	1.0464222301378932	0.0	0.0055000000000000005	0.03633465991290685		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	3	identity_supported	Mac_CXCL9	cDC2_CD1C	1.3408984823000367	1.1940267864605856	0.0	0.0	0.14687169583945114	0.0	1	Mac_CXCL9:NES=1.341,q=0	single significant identity (Mac_CXCL9); no competitor set
20	4	non_identity_unresolved	Mono_CD16	cDC2_CD33	1.2542912019528083	1.220962040154215	0.0	0.0	0.033329161798593354		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	5	identity_supported	DC_pDC	cDC1_CLEC9A	1.3354706340080542	1.217539303364603	0.0	0.0	0.1179313306434513	0.0	1	DC_pDC:NES=1.335,q=0	single significant identity (DC_pDC); no competitor set
20	6	identity_supported	Mac_SPP1	Mac_CXCL9	1.433050695188862	1.2215874371062043	0.0	0.0	0.21146325808265765	0.0	1	Mac_SPP1:NES=1.433,q=0	single significant identity (Mac_SPP1); no competitor set
20	7	non_identity_unresolved	Mac_IL1B	Mac_IL1Bint	1.296461198021449	1.1603915860106455	0.0	0.0	0.1360696120108036		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	8	non_identity_unresolved	DC_pDC	cDC1_CLEC9A	1.2368617202826857	1.1552984466688279	0.0	0.0	0.08156327361385785		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
20	9	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.2352010962253057	1.1741688358342708	0.0	0.0	0.06103226039103493		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
