sample,cluster,ROGUE,n_cells,K
GSM4138135,8,0.8806965863754088,21,21
GSM4138139,13,0.9253177743810802,21,21
GSM4138139,11,0.924853848014224,21,21
GSM4138133,5,0.9677791977403045,21,21
GSM4138115,13,0.8842485745967884,21,21
GSM4138135,16,0.9632808291710414,21,21
GSM4138145,13,0.9164320453058661,20,21
GSM4138110,5,0.9515832936947742,20,21
GSM4138155,16,0.9070946476411579,20,21
GSM4138143,12,0.7983117172495517,20,21
GSM4138115,12,0.8637785082170094,20,21
GSM4138155,4,0.9156360508260538,20,21
GSM4138157,2,0.9712584825910267,20,21
GSM4138168,5,0.9011449212070114,20,21
GSM4138137,7,0.8041778881092403,20,21
GSM4138139,10,0.9396787104740892,20,21
GSM4138111,10,0.8916269158075484,20,21
GSM4138123,12,0.7798449822131781,19,21
GSM4138115,5,0.9225313235859189,19,21
GSM4138133,2,0.9703781472578907,19,21
GSM4138159,12,0.8713143149708097,19,21
GSM4138161,9,0.8710538805511463,19,21
GSM4138143,10,0.9165637389801167,19,21
GSM4138130,5,0.9474344524505759,19,21
GSM4138135,5,0.9277395526018997,19,21
GSM4138137,12,0.8150052430324907,18,21
GSM4138159,3,0.8875745082439973,18,21
GSM4138128,5,0.972704252573205,18,21
GSM4138131,16,0.9666702146494965,18,21
GSM4138133,13,0.946008657869044,18,21
GSM4138122,5,0.972704252573205,18,21
GSM4138119,8,0.8743553258851138,17,21
GSM4138157,12,0.8964372006961173,17,21
GSM4138131,9,0.8338706883792328,17,21
GSM4138143,4,0.9067510154235031,17,21
GSM4138113,4,0.9274652251076778,17,21
GSM4138161,11,0.8724023266250296,17,21
GSM4138116,1,0.9459814384400527,17,21
GSM4138111,4,0.9334405976064317,17,21
GSM4138137,13,0.9508347199820469,16,21
GSM4138133,12,0.9018708107106814,16,21
GSM4138163,5,0.9903020421816136,16,21
GSM4138133,10,0.9346747927494375,16,21
GSM4138162,5,0.9903417728935672,16,21
GSM4138143,3,0.9665633196176584,16,21
GSM4138145,3,0.9226015225646576,16,21
GSM4138157,5,0.9528870226328386,16,21
GSM4138131,10,0.865275187676227,16,21
GSM4138141,10,0.9129657744857318,15,21
GSM4138161,4,0.9523855253144649,15,21
GSM4138137,4,0.9683587097531047,15,21
GSM4138141,4,0.958071009766532,15,21
GSM4138117,16,0.9843483876594742,15,21
GSM4138153,1,0.9420363631934372,15,21
GSM4138151,5,0.9660966498243028,15,21
GSM4138137,14,0.9043018974085322,15,21
GSM4138111,3,0.8795864886487531,15,21
GSM4138156,5,0.9536502391004582,15,21
