sample,cluster,ROGUE,n_cells,K
GSM4138119,3,0.6716147655201403,28,10
GSM4138155,4,0.8383700366015931,28,10
GSM4138157,1,0.941187373749056,28,10
GSM4138117,3,0.8713990589873082,28,10
GSM4138111,10,0.8570514282209254,28,10
GSM4138113,3,0.7944418098819747,27,10
GSM4138135,2,0.9555207849818215,26,10
GSM4138119,8,0.7814744924612781,25,10
GSM4138129,7,0.9522192501682015,25,10
GSM4138144,3,0.9214615031146471,25,10
GSM4138112,7,0.9480145225252716,25,10
GSM4138127,8,0.8928088665325568,25,10
GSM4138155,9,0.8152075747183686,25,10
GSM4138125,3,0.8154018753249993,24,10
GSM4138129,3,0.8076836563367205,24,10
GSM4138123,1,0.9421228592515951,23,10
GSM4138160,7,0.9637168406872293,23,10
GSM4138153,3,0.8126481541930819,23,10
GSM4138113,2,0.8945258740245003,23,10
GSM4138141,5,0.8912076717544235,22,10
GSM4138139,9,0.9236926261728877,22,10
GSM4138162,3,0.9603546817406847,22,10
GSM4138139,7,0.9333160959033334,22,10
GSM4138120,3,0.9250823074361568,22,10
GSM4138135,10,0.9632808291710414,21,10
GSM4138123,9,0.9008442792778086,21,10
GSM4138133,7,0.9677791977403045,21,10
GSM4138116,2,0.9775817324403516,21,10
GSM4138137,2,0.9898190298589435,20,10
GSM4138110,7,0.9515832936947742,20,10
GSM4138128,7,0.9671572886913489,20,10
GSM4138122,7,0.9671572886913489,20,10
GSM4138127,2,0.9443082652581505,20,10
GSM4138155,6,0.8530361753050927,20,10
GSM4138152,3,0.9437347645399266,20,10
GSM4138168,7,0.9011449212070114,20,10
GSM4138157,5,0.8688409822668064,20,10
GSM4138115,9,0.9032273396047752,19,10
GSM4138115,7,0.9225313235859189,19,10
GSM4138155,10,0.9304048836734371,19,10
GSM4138135,7,0.9277395526018997,19,10
GSM4138133,9,0.8674481408221775,19,10
GSM4138121,3,0.7860750513898576,19,10
GSM4138131,10,0.9536975701437346,19,10
GSM4138127,3,0.938251192859185,18,10
GSM4138145,9,0.945295907805724,18,10
GSM4138171,3,0.9132533172181801,18,10
GSM4138161,2,0.9535600787875701,18,10
GSM4138130,7,0.9701570446941438,17,10
GSM4138133,2,0.9437340024617321,17,10
GSM4138162,7,0.9844611143723536,17,10
GSM4138113,6,0.7458023887969891,17,10
GSM4138154,3,0.8840771009721184,17,10
GSM4138172,3,0.8673161447217009,17,10
GSM4138143,6,0.8812627769006492,17,10
GSM4138127,4,0.929013594539043,17,10
GSM4138118,2,0.9650622802607395,17,10
GSM4138163,7,0.9903020421816136,16,10
GSM4138157,7,0.9528870226328386,16,10
GSM4138121,7,0.8867434722193563,16,10
GSM4138155,2,0.9316414187826051,16,10
GSM4138143,4,0.9592580469660232,16,10
GSM4138117,2,0.9637685986275838,16,10
GSM4138159,4,0.9067446106577051,16,10
GSM4138137,9,0.9508347199820469,16,10
GSM4138169,3,0.9283077236386243,15,10
GSM4138151,7,0.9660966498243028,15,10
GSM4138115,4,0.9626012103085497,15,10
GSM4138117,10,0.9843483876594742,15,10
GSM4138147,3,0.8958648233412956,15,10
GSM4138148,3,0.9600529018338053,15,10
