sample,cluster,ROGUE,n_cells,K
GSM4138127,2,0.9594459219627484,18,11
GSM4138145,9,0.945295907805724,18,11
GSM4138131,10,0.9666702146494965,18,11
GSM4138113,5,0.7431486459597232,17,11
GSM4138162,6,0.9844611143723536,17,11
GSM4138137,9,0.951599360583245,17,11
GSM4138117,2,0.9278241641810516,17,11
GSM4138121,2,0.7883091460210544,17,11
GSM4138172,2,0.8673161447217009,17,11
GSM4138163,6,0.9903020421816136,16,11
GSM4138157,6,0.9528870226328386,16,11
GSM4138144,2,0.955005617924283,16,11
GSM4138130,6,0.9750586036492248,16,11
GSM4138121,6,0.8867434722193563,16,11
GSM4138157,4,0.9624478146613404,16,11
GSM4138159,3,0.9067446106577051,16,11
GSM4138117,10,0.9843483876594742,15,11
GSM4138139,8,0.9626145173817917,15,11
GSM4138151,6,0.9660966498243028,15,11
GSM4138120,2,0.9363858829462824,15,11
GSM4138147,2,0.8958648233412956,15,11
