sample,cluster,ROGUE,n_cells,K
GSM4138145,3,0.9157891509887158,46,5
GSM4138161,4,0.8245747160094892,46,5
GSM4138121,1,0.8405190953348887,43,5
GSM4138113,2,0.7233294532275388,42,5
GSM4138113,3,0.7799159025409726,38,5
GSM4138145,4,0.8938578333136451,37,5
GSM4138153,2,0.7218035395065683,36,5
GSM4138127,3,0.8841099372340152,33,5
GSM4138123,4,0.8386398489047179,32,5
GSM4138147,3,0.8610042948818039,32,5
GSM4138143,5,0.9499099441330963,31,5
GSM4138111,5,0.8494515226370922,30,5
GSM4138115,1,0.9219370262385554,30,5
GSM4138123,1,0.9321866434337187,27,5
GSM4138129,4,0.8503529347465156,27,5
GSM4138112,3,0.9480145225252716,25,5
GSM4138129,3,0.9522192501682015,25,5
GSM4138139,3,0.9353229218665795,23,5
GSM4138160,3,0.9637168406872293,23,5
GSM4138133,3,0.968913729778171,22,5
GSM4138149,2,0.8148251830554915,22,5
GSM4138135,5,0.9632808291710414,21,5
GSM4138110,3,0.9492793865854678,21,5
GSM4138168,3,0.9011449212070114,20,5
GSM4138128,3,0.9671572886913489,20,5
GSM4138115,3,0.9465956413034108,20,5
GSM4138122,3,0.9671572886913489,20,5
GSM4138155,5,0.9304048836734371,19,5
GSM4138147,2,0.8350821125764198,19,5
GSM4138141,4,0.919475788810371,19,5
GSM4138153,1,0.9379991373692309,19,5
GSM4138131,5,0.9536975701437346,19,5
GSM4138135,3,0.9478940622923178,18,5
GSM4138157,4,0.9590931618417233,17,5
GSM4138170,2,0.9265051627810674,17,5
GSM4138130,3,0.9655214820192857,17,5
GSM4138162,3,0.9844611143723536,17,5
GSM4138157,3,0.9372135155166408,17,5
GSM4138171,2,0.9325110308439294,17,5
GSM4138163,3,0.9903020421816136,16,5
GSM4138172,1,0.9122864895259473,16,5
GSM4138151,3,0.9660966498243028,15,5
GSM4138121,3,0.8925741955797982,15,5
GSM4138172,2,0.9216226218836467,15,5
GSM4138134,3,0.975264804294986,15,5
GSM4138117,5,0.9843483876594742,15,5
