NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MRNA_CATABOLIC_PROCESS	GOBP_MRNA_CATABOLIC_PROCESS		35	0.31518668	0.927896	0.6	1.0	1.0	129	tags=11%, list=3%, signal=12%	
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		61	0.27137902	0.9253789	0.62903225	1.0	1.0	65	tags=3%, list=1%, signal=3%	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS		19	0.35775965	0.92252105	0.5546875	1.0	1.0	3217	tags=100%, list=64%, signal=279%	
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS		30	0.31427014	0.91925025	0.54	1.0	1.0	129	tags=10%, list=3%, signal=10%	
GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN		94	0.24036987	0.9123039	0.68	1.0	1.0	165	tags=7%, list=3%, signal=8%	
GOBP_ALDEHYDE_METABOLIC_PROCESS	GOBP_ALDEHYDE_METABOLIC_PROCESS		23	0.32899287	0.9104568	0.58914727	1.0	1.0	18	tags=4%, list=0%, signal=4%	
GOBP_BODY_FLUID_SECRETION	GOBP_BODY_FLUID_SECRETION		36	0.2954798	0.90919214	0.6666667	1.0	1.0	8	tags=3%, list=0%, signal=3%	
GOBP_MALE_SEX_DIFFERENTIATION	GOBP_MALE_SEX_DIFFERENTIATION		59	0.25437203	0.90876555	0.6507937	1.0	1.0	71	tags=5%, list=1%, signal=5%	
GOBP_SKELETAL_MUSCLE_CONTRACTION	GOBP_SKELETAL_MUSCLE_CONTRACTION		24	0.31383613	0.90543455	0.62711865	1.0	1.0	15	tags=4%, list=0%, signal=4%	
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS		18	0.3578766	0.9049407	0.55737704	1.0	1.0	14	tags=6%, list=0%, signal=6%	
GOBP_MUSCLE_CELL_MIGRATION	GOBP_MUSCLE_CELL_MIGRATION		54	0.2710671	0.90270954	0.67058825	1.0	1.0	32	tags=4%, list=1%, signal=4%	
GOBP_SECRETORY_GRANULE_ORGANIZATION	GOBP_SECRETORY_GRANULE_ORGANIZATION		16	0.3639196	0.8979043	0.5675676	1.0	1.0	89	tags=19%, list=2%, signal=19%	
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM		28	0.30612352	0.89320254	0.6698113	1.0	1.0	37	tags=7%, list=1%, signal=7%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS		20	0.33453807	0.8909176	0.5833333	1.0	1.0	3333	tags=100%, list=67%, signal=299%	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY		49	0.2663101	0.8905105	0.6701031	1.0	1.0	2	tags=2%, list=0%, signal=2%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT		114	0.21358737	0.8856084	0.7777778	1.0	1.0	111	tags=4%, list=2%, signal=4%	
GOBP_RESPIRATORY_SYSTEM_PROCESS	GOBP_RESPIRATORY_SYSTEM_PROCESS		15	0.3437237	0.8779905	0.6180556	1.0	1.0	29	tags=7%, list=1%, signal=7%	
GOBP_NEURAL_RETINA_DEVELOPMENT	GOBP_NEURAL_RETINA_DEVELOPMENT		21	0.3322309	0.8776017	0.61864406	1.0	1.0	21	tags=5%, list=0%, signal=5%	
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS		15	0.36168504	0.8767489	0.60150373	1.0	1.0	3196	tags=100%, list=64%, signal=276%	
GOBP_ADHERENS_JUNCTION_ORGANIZATION	GOBP_ADHERENS_JUNCTION_ORGANIZATION		30	0.29354182	0.87211376	0.6666667	1.0	1.0	18	tags=3%, list=0%, signal=3%	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		73	0.24314924	0.8687046	0.71428573	1.0	1.0	9	tags=3%, list=0%, signal=3%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		103	0.22537021	0.85539794	0.625	1.0	1.0	46	tags=3%, list=1%, signal=3%	
GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT	GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT		16	0.35692307	0.8551636	0.64761907	1.0	1.0	10	tags=6%, list=0%, signal=6%	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		32	0.2790775	0.84675443	0.7090909	1.0	1.0	88	tags=9%, list=2%, signal=9%	
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN		25	0.29884824	0.84420097	0.71755725	1.0	1.0	18	tags=4%, list=0%, signal=4%	
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM		129	0.20920224	0.8441579	0.90909094	1.0	1.0	102	tags=6%, list=2%, signal=6%	
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS		30	0.2818934	0.8391384	0.7479675	1.0	1.0	18	tags=3%, list=0%, signal=3%	
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION		16	0.33426964	0.83290035	0.6535433	1.0	1.0	3333	tags=100%, list=67%, signal=299%	
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS		47	0.26366612	0.8326461	0.8117647	1.0	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		48	0.26277494	0.82969356	0.71428573	1.0	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS	GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS		26	0.2834715	0.8214573	0.7368421	1.0	1.0	142	tags=8%, list=3%, signal=8%	
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_ENDOTHELIAL_CELL_PROLIFERATION		97	0.22356646	0.82091653	0.95	1.0	1.0	43	tags=3%, list=1%, signal=3%	
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		163	0.1976884	0.81746155	1.0	1.0	1.0	71	tags=4%, list=1%, signal=4%	
GOBP_ACYL_COA_METABOLIC_PROCESS	GOBP_ACYL_COA_METABOLIC_PROCESS		29	0.28758988	0.8172153	0.77692306	1.0	1.0	14	tags=3%, list=0%, signal=3%	
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	GOBP_CORONARY_VASCULATURE_DEVELOPMENT		25	0.29333922	0.81704324	0.7387387	1.0	1.0	21	tags=4%, list=0%, signal=4%	
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		65	0.23654862	0.81467223	0.86153847	1.0	1.0	112	tags=6%, list=2%, signal=6%	
GOBP_INTERLEUKIN_4_PRODUCTION	GOBP_INTERLEUKIN_4_PRODUCTION		24	0.30126804	0.81372607	0.6695652	1.0	1.0	88	tags=8%, list=2%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		39	0.26557425	0.8129843	0.7741935	1.0	1.0	73	tags=5%, list=1%, signal=5%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		44	0.25494033	0.8076904	0.81904763	1.0	1.0	46	tags=5%, list=1%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		30	0.28195298	0.80072504	0.8145161	1.0	1.0	18	tags=3%, list=0%, signal=3%	
GOBP_RESPONSE_TO_PROGESTERONE	GOBP_RESPONSE_TO_PROGESTERONE		16	0.30877447	0.7997439	0.6689189	1.0	1.0	103	tags=13%, list=2%, signal=13%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		54	0.23345819	0.7890181	0.9220779	1.0	1.0	66	tags=4%, list=1%, signal=4%	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS		43	0.24664854	0.7812841	0.8372093	1.0	1.0	71	tags=5%, list=1%, signal=5%	
GOBP_FORELIMB_MORPHOGENESIS	GOBP_FORELIMB_MORPHOGENESIS		18	0.28853747	0.7705496	0.7822581	1.0	1.0	46	tags=6%, list=1%, signal=6%	
GOBP_METHYLATION	GOBP_METHYLATION		20	0.2776499	0.76971525	0.7948718	1.0	1.0	21	tags=5%, list=0%, signal=5%	
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS		94	0.19821562	0.76563054	0.94285715	1.0	1.0	163	tags=7%, list=3%, signal=8%	
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT		36	0.24607012	0.764913	0.85555553	1.0	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_LIPID_HOMEOSTASIS	GOBP_LIPID_HOMEOSTASIS		63	0.21267782	0.7641049	0.9705882	1.0	1.0	85	tags=3%, list=2%, signal=3%	
GOBP_KETONE_METABOLIC_PROCESS	GOBP_KETONE_METABOLIC_PROCESS		76	0.21450035	0.7634782	0.8867925	1.0	1.0	18	tags=3%, list=0%, signal=3%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION		45	0.23269416	0.7597134	0.87058824	1.0	1.0	3846	tags=100%, list=77%, signal=429%	
GOBP_MUSCLE_CELL_PROLIFERATION	GOBP_MUSCLE_CELL_PROLIFERATION		118	0.19626321	0.7558043	1.0	1.0	1.0	43	tags=3%, list=1%, signal=3%	
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT		52	0.23686758	0.7523636	0.89215684	1.0	1.0	88	tags=6%, list=2%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION		17	0.29038733	0.7483532	0.75	1.0	1.0	3552	tags=100%, list=71%, signal=344%	
GOBP_RESPONSE_TO_BMP	GOBP_RESPONSE_TO_BMP		76	0.21362968	0.7442867	0.9622642	1.0	1.0	46	tags=3%, list=1%, signal=3%	
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		27	0.2598434	0.74208736	0.8596491	1.0	1.0	190	tags=15%, list=4%, signal=15%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION		24	0.27003807	0.7409103	0.8515625	1.0	1.0	21	tags=4%, list=0%, signal=4%	
GOBP_CGMP_MEDIATED_SIGNALING	GOBP_CGMP_MEDIATED_SIGNALING		16	0.2985555	0.73976153	0.7867647	1.0	1.0	3511	tags=100%, list=70%, signal=335%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		49	0.2208258	0.7388942	0.9009901	1.0	1.0	155	tags=8%, list=3%, signal=8%	
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT		160	0.18375118	0.7306312	1.0	1.0	1.0	66	tags=3%, list=1%, signal=3%	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION		15	0.2934804	0.72908866	0.787037	1.0	1.0	3536	tags=100%, list=71%, signal=341%	
GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS		23	0.26718038	0.7288005	0.8545455	1.0	1.0	115	tags=9%, list=2%, signal=9%	
GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT		24	0.25120574	0.7286021	0.8130081	1.0	1.0	3749	tags=100%, list=75%, signal=398%	
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	GOBP_CELLULAR_OXIDANT_DETOXIFICATION		35	0.22783162	0.72458357	0.8701299	1.0	1.0	165	tags=9%, list=3%, signal=9%	
GOBP_OVULATION_CYCLE	GOBP_OVULATION_CYCLE		25	0.2516584	0.71803176	0.88188976	1.0	1.0	3747	tags=100%, list=75%, signal=397%	
GOBP_HORMONE_METABOLIC_PROCESS	GOBP_HORMONE_METABOLIC_PROCESS		102	0.19378586	0.71691895	1.0	1.0	1.0	66	tags=3%, list=1%, signal=3%	
GOBP_LUNG_ALVEOLUS_DEVELOPMENT	GOBP_LUNG_ALVEOLUS_DEVELOPMENT		27	0.2517596	0.71243423	0.856	1.0	1.0	3747	tags=100%, list=75%, signal=397%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS		151	0.17588598	0.7120475	1.0	1.0	1.0	71	tags=3%, list=1%, signal=3%	
GOBP_REGULATION_OF_VASOCONSTRICTION	GOBP_REGULATION_OF_VASOCONSTRICTION		28	0.23209377	0.7097383	0.86440676	1.0	1.0	201	tags=14%, list=4%, signal=15%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		42	0.22845177	0.7060607	0.9550562	1.0	1.0	18	tags=2%, list=0%, signal=2%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS		45	0.2154098	0.70117515	0.9310345	1.0	1.0	18	tags=2%, list=0%, signal=2%	
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS		25	0.24326079	0.6987343	0.88135594	1.0	1.0	115	tags=8%, list=2%, signal=8%	
GOBP_ARTERY_MORPHOGENESIS	GOBP_ARTERY_MORPHOGENESIS		50	0.20947137	0.6932603	0.9673913	1.0	1.0	71	tags=4%, list=1%, signal=4%	
GOBP_PROSTATE_GLAND_MORPHOGENESIS	GOBP_PROSTATE_GLAND_MORPHOGENESIS		18	0.25351253	0.6911993	0.82539684	1.0	1.0	3736	tags=100%, list=75%, signal=394%	
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		62	0.19997713	0.68519616	0.98717946	1.0	1.0	8	tags=2%, list=0%, signal=2%	
GOBP_HEART_VALVE_DEVELOPMENT	GOBP_HEART_VALVE_DEVELOPMENT		42	0.21073486	0.66949457	0.95049506	1.0	1.0	21	tags=2%, list=0%, signal=2%	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	GOBP_RESPONSE_TO_AUDITORY_STIMULUS		16	0.25280902	0.6622076	0.88372093	1.0	1.0	3739	tags=100%, list=75%, signal=395%	
GOBP_DETOXIFICATION	GOBP_DETOXIFICATION		53	0.19598977	0.65357673	0.96385545	1.0	1.0	165	tags=9%, list=3%, signal=10%	
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION	GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION		62	0.1897092	0.6504271	1.0	1.0	1.0	158	tags=8%, list=3%, signal=8%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT		39	0.20670906	0.64813334	0.9787234	1.0	1.0	126	tags=10%, list=3%, signal=10%	
GOBP_SMOOTH_MUSCLE_CONTRACTION	GOBP_SMOOTH_MUSCLE_CONTRACTION		45	0.20387027	0.6291767	0.96590906	1.0	1.0	3735	tags=98%, list=75%, signal=383%	
GOBP_OVULATION_CYCLE_PROCESS	GOBP_OVULATION_CYCLE_PROCESS		17	0.25125423	0.6275024	0.9166667	1.0	1.0	3747	tags=100%, list=75%, signal=398%	
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		21	0.2270329	0.6268926	0.9465649	1.0	1.0	46	tags=5%, list=1%, signal=5%	
GOBP_REGULATION_OF_WOUND_HEALING	GOBP_REGULATION_OF_WOUND_HEALING		71	0.1695681	0.6196795	1.0	1.0	1.0	8	tags=1%, list=0%, signal=1%	
GOBP_VASOCONSTRICTION	GOBP_VASOCONSTRICTION		37	0.19587642	0.61629254	0.96330273	1.0	1.0	145	tags=8%, list=3%, signal=8%	
GOBP_HINDBRAIN_MORPHOGENESIS	GOBP_HINDBRAIN_MORPHOGENESIS		17	0.2364582	0.6127942	0.888	1.0	1.0	65	tags=6%, list=1%, signal=6%	
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		33	0.20616055	0.6113991	0.93333334	1.0	1.0	3975	tags=100%, list=80%, signal=485%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		54	0.18124759	0.61031896	1.0	1.0	1.0	18	tags=2%, list=0%, signal=2%	
GOBP_PROSTATE_GLAND_DEVELOPMENT	GOBP_PROSTATE_GLAND_DEVELOPMENT		24	0.22628611	0.60892826	0.9672131	1.0	1.0	3873	tags=100%, list=77%, signal=442%	
GOBP_ENDOTHELIUM_DEVELOPMENT	GOBP_ENDOTHELIUM_DEVELOPMENT		73	0.16890532	0.6082954	0.9852941	0.99889356	1.0	158	tags=7%, list=3%, signal=7%	
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS		17	0.23634905	0.60590476	0.93495935	0.995301	1.0	138	tags=12%, list=3%, signal=12%	
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE		51	0.18345605	0.6015322	0.98876405	0.9926204	1.0	165	tags=8%, list=3%, signal=8%	
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH		45	0.1968859	0.59955615	0.9782609	0.9888023	1.0	111	tags=7%, list=2%, signal=7%	
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	GOBP_AMINO_SUGAR_METABOLIC_PROCESS		15	0.22921002	0.5778619	0.91525424	0.9938847	1.0	183	tags=27%, list=4%, signal=28%	
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION		15	0.22096631	0.5538324	0.924812	0.99834836	1.0	71	tags=7%, list=1%, signal=7%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		37	0.17767131	0.54560053	0.98039216	0.9963594	1.0	32	tags=3%, list=1%, signal=3%	
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		21	0.1986343	0.5394082	0.936	0.9935092	1.0	4010	tags=100%, list=80%, signal=503%	
GOBP_MYOBLAST_PROLIFERATION	GOBP_MYOBLAST_PROLIFERATION		15	0.20341027	0.52071244	0.9612403	0.9938536	1.0	3985	tags=100%, list=80%, signal=491%	
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT		15	0.2126799	0.51043445	0.9655172	0.99164385	1.0	193	tags=20%, list=4%, signal=21%	
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	GOBP_CEREBELLAR_CORTEX_DEVELOPMENT		17	0.19550392	0.5029297	0.98540145	0.98843217	1.0	65	tags=6%, list=1%, signal=6%	
