NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MESENCHYME_MORPHOGENESIS	GOBP_MESENCHYME_MORPHOGENESIS		38	-0.3343274	-0.82926005	0.76431715	1.0	1.0	2428	tags=47%, list=49%, signal=91%	
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION		15	-0.3831829	-0.8288059	0.7325714	1.0	1.0	2818	tags=80%, list=56%, signal=183%	
GOBP_CARBOHYDRATE_TRANSPORT	GOBP_CARBOHYDRATE_TRANSPORT		55	-0.32093585	-0.82837063	0.80151844	1.0	1.0	1027	tags=20%, list=21%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		17	-0.37762952	-0.82807887	0.7511521	1.0	1.0	1957	tags=41%, list=39%, signal=67%	
GOBP_NEURON_PROJECTION_REGENERATION	GOBP_NEURON_PROJECTION_REGENERATION		25	-0.35898885	-0.8272136	0.7723112	1.0	1.0	2010	tags=48%, list=40%, signal=80%	
GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT		155	-0.2919067	-0.82689	0.83890575	1.0	1.0	1718	tags=31%, list=34%, signal=46%	
GOBP_TIGHT_JUNCTION_ORGANIZATION	GOBP_TIGHT_JUNCTION_ORGANIZATION		35	-0.3388681	-0.82675415	0.77740115	1.0	1.0	1906	tags=43%, list=38%, signal=69%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION		38	-0.33241904	-0.8258569	0.7635359	1.0	1.0	1773	tags=55%, list=35%, signal=85%	
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		131	-0.29068655	-0.8249424	0.82286304	1.0	1.0	1863	tags=31%, list=37%, signal=47%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		125	-0.29760137	-0.82490355	0.8404145	1.0	1.0	1630	tags=29%, list=33%, signal=42%	
GOBP_MALE_GAMETE_GENERATION	GOBP_MALE_GAMETE_GENERATION		134	-0.29433015	-0.8247293	0.83913934	1.0	1.0	1029	tags=19%, list=21%, signal=24%	
GOBP_KERATINOCYTE_DIFFERENTIATION	GOBP_KERATINOCYTE_DIFFERENTIATION		95	-0.30571124	-0.82389903	0.8251309	1.0	1.0	2487	tags=40%, list=50%, signal=78%	
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS		34	-0.34331942	-0.823513	0.7890625	1.0	1.0	2523	tags=47%, list=50%, signal=94%	
GOBP_LIPID_LOCALIZATION	GOBP_LIPID_LOCALIZATION		167	-0.28586102	-0.823107	0.85510206	1.0	1.0	1725	tags=33%, list=35%, signal=49%	
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		20	-0.36327815	-0.8230198	0.76349026	1.0	1.0	1171	tags=25%, list=23%, signal=33%	
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS		16	-0.3735329	-0.82236755	0.76456875	1.0	1.0	2961	tags=88%, list=59%, signal=214%	
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS		103	-0.29676047	-0.82041794	0.8116545	1.0	1.0	1269	tags=34%, list=25%, signal=45%	
GOBP_RESPONSE_TO_OXYGEN_LEVELS	GOBP_RESPONSE_TO_OXYGEN_LEVELS		143	-0.29056334	-0.8201287	0.84473956	1.0	1.0	1913	tags=42%, list=38%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY		18	-0.37090114	-0.8193121	0.76621926	1.0	1.0	1374	tags=28%, list=27%, signal=38%	
GOBP_SODIUM_ION_TRANSPORT	GOBP_SODIUM_ION_TRANSPORT		88	-0.30149084	-0.8192556	0.8208641	1.0	1.0	1612	tags=32%, list=32%, signal=46%	
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER		65	-0.31076658	-0.8190055	0.8121607	1.0	1.0	2457	tags=62%, list=49%, signal=119%	
GOBP_ERK1_AND_ERK2_CASCADE	GOBP_ERK1_AND_ERK2_CASCADE		157	-0.2874808	-0.8184819	0.88229275	1.0	1.0	731	tags=14%, list=15%, signal=16%	
GOBP_ZYMOGEN_ACTIVATION	GOBP_ZYMOGEN_ACTIVATION		22	-0.3555548	-0.8181708	0.78636366	1.0	1.0	2810	tags=73%, list=56%, signal=165%	
GOBP_CELLULAR_RESPONSE_TO_CAMP	GOBP_CELLULAR_RESPONSE_TO_CAMP		26	-0.35624215	-0.81803983	0.78117913	1.0	1.0	1554	tags=31%, list=31%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		28	-0.3498137	-0.8170843	0.7741573	1.0	1.0	1510	tags=46%, list=30%, signal=66%	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY		114	-0.29425034	-0.8168097	0.8347107	1.0	1.0	1858	tags=39%, list=37%, signal=60%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		166	-0.28717604	-0.81656706	0.88032454	1.0	1.0	2343	tags=45%, list=47%, signal=82%	
GOBP_HAIR_CELL_DIFFERENTIATION	GOBP_HAIR_CELL_DIFFERENTIATION		20	-0.36255088	-0.8163831	0.7590909	1.0	1.0	2431	tags=60%, list=49%, signal=116%	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS		26	-0.35041204	-0.8162164	0.78571427	1.0	1.0	1762	tags=46%, list=35%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		28	-0.34729838	-0.8158955	0.7966292	1.0	1.0	1131	tags=46%, list=23%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		17	-0.37171125	-0.815683	0.76004595	1.0	1.0	2428	tags=47%, list=49%, signal=91%	
GOBP_MUSCLE_CELL_DEVELOPMENT	GOBP_MUSCLE_CELL_DEVELOPMENT		81	-0.30297613	-0.81547946	0.8177966	1.0	1.0	2461	tags=44%, list=49%, signal=86%	
GOBP_SECONDARY_METABOLIC_PROCESS	GOBP_SECONDARY_METABOLIC_PROCESS		21	-0.36003155	-0.8148876	0.7820069	1.0	1.0	2145	tags=48%, list=43%, signal=83%	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION		16	-0.37345976	-0.8148239	0.7701934	1.0	1.0	1996	tags=44%, list=40%, signal=73%	
GOBP_RENAL_TUBULE_MORPHOGENESIS	GOBP_RENAL_TUBULE_MORPHOGENESIS		43	-0.32530466	-0.8139584	0.80525166	1.0	1.0	2481	tags=58%, list=50%, signal=114%	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		16	-0.36855108	-0.81297153	0.7543253	1.0	1.0	2428	tags=56%, list=49%, signal=109%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS		116	-0.29352963	-0.8119347	0.838843	1.0	1.0	1734	tags=48%, list=35%, signal=72%	
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE		29	-0.3444901	-0.81116265	0.8065984	1.0	1.0	598	tags=14%, list=12%, signal=16%	
GOBP_REGULATION_OF_BEHAVIOR	GOBP_REGULATION_OF_BEHAVIOR		26	-0.35071427	-0.81065243	0.7910448	1.0	1.0	31	tags=4%, list=1%, signal=4%	
GOBP_TRABECULA_MORPHOGENESIS	GOBP_TRABECULA_MORPHOGENESIS		30	-0.34438962	-0.8105511	0.80269057	1.0	1.0	2177	tags=47%, list=44%, signal=82%	
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_PROGRAMMED_NECROTIC_CELL_DEATH		16	-0.3733933	-0.8102436	0.778157	1.0	1.0	818	tags=31%, list=16%, signal=37%	
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	GOBP_ORGANIC_ACID_CATABOLIC_PROCESS		63	-0.30826592	-0.8101568	0.81740063	1.0	1.0	2166	tags=44%, list=43%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY		26	-0.3469956	-0.80960715	0.7888763	1.0	1.0	2492	tags=54%, list=50%, signal=107%	
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT		33	-0.33771208	-0.8091989	0.81543624	1.0	1.0	974	tags=18%, list=19%, signal=22%	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT		28	-0.34034395	-0.8081129	0.79756635	1.0	1.0	510	tags=11%, list=10%, signal=12%	
GOBP_PROTEIN_TARGETING	GOBP_PROTEIN_TARGETING		55	-0.31640688	-0.8080455	0.80479825	1.0	1.0	745	tags=24%, list=15%, signal=27%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT		19	-0.36291352	-0.80775005	0.7747126	1.0	1.0	1602	tags=37%, list=32%, signal=54%	
GOBP_L_AMINO_ACID_TRANSPORT	GOBP_L_AMINO_ACID_TRANSPORT		27	-0.34732765	-0.8074819	0.80320364	1.0	1.0	714	tags=22%, list=14%, signal=26%	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION		26	-0.34444174	-0.8068964	0.79571104	1.0	1.0	1715	tags=27%, list=34%, signal=41%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		22	-0.35309893	-0.8065165	0.7798165	1.0	1.0	2629	tags=64%, list=53%, signal=134%	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	GOBP_MUSCLE_ORGAN_DEVELOPMENT		155	-0.28464362	-0.8061561	0.8700508	1.0	1.0	1712	tags=31%, list=34%, signal=46%	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	GOBP_CELLULAR_COMPONENT_MAINTENANCE		30	-0.33633217	-0.8061	0.7970688	1.0	1.0	2764	tags=70%, list=55%, signal=156%	
GOBP_RESPONSE_TO_ESTRADIOL	GOBP_RESPONSE_TO_ESTRADIOL		46	-0.32205418	-0.80597657	0.81828076	1.0	1.0	1978	tags=41%, list=40%, signal=68%	
GOBP_RESPONSE_TO_INTERLEUKIN_1	GOBP_RESPONSE_TO_INTERLEUKIN_1		53	-0.31641245	-0.804617	0.81877023	1.0	1.0	2042	tags=49%, list=41%, signal=82%	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		16	-0.36918247	-0.803835	0.78306264	1.0	1.0	2479	tags=69%, list=50%, signal=136%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION		27	-0.34486806	-0.80343413	0.80318546	1.0	1.0	1553	tags=26%, list=31%, signal=37%	
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_METABOLIC_PROCESS		17	-0.36521688	-0.8031682	0.78350514	1.0	1.0	1911	tags=71%, list=38%, signal=114%	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION		32	-0.33392304	-0.8025767	0.791901	1.0	1.0	1665	tags=31%, list=33%, signal=47%	
GOBP_NEGATIVE_CHEMOTAXIS	GOBP_NEGATIVE_CHEMOTAXIS		30	-0.33669025	-0.80125767	0.8291572	1.0	1.0	2458	tags=57%, list=49%, signal=111%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		27	-0.34138626	-0.8012044	0.78466743	1.0	1.0	688	tags=22%, list=14%, signal=26%	
GOBP_HEART_TRABECULA_MORPHOGENESIS	GOBP_HEART_TRABECULA_MORPHOGENESIS		20	-0.35436037	-0.80016613	0.79275197	1.0	1.0	2177	tags=45%, list=44%, signal=79%	
GOBP_ANIMAL_ORGAN_MATURATION	GOBP_ANIMAL_ORGAN_MATURATION		18	-0.3635294	-0.79918915	0.7930636	1.0	1.0	1099	tags=28%, list=22%, signal=35%	
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING		26	-0.34395885	-0.79904383	0.78515184	1.0	1.0	1741	tags=23%, list=35%, signal=35%	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		38	-0.32427657	-0.79876524	0.80799115	1.0	1.0	987	tags=18%, list=20%, signal=23%	
GOBP_ENDOCARDIAL_CUSHION_FORMATION	GOBP_ENDOCARDIAL_CUSHION_FORMATION		21	-0.3491203	-0.79875904	0.7894737	1.0	1.0	2428	tags=52%, list=49%, signal=101%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		35	-0.3322124	-0.7985959	0.80963045	1.0	1.0	1320	tags=29%, list=26%, signal=39%	
GOBP_DEVELOPMENTAL_MATURATION	GOBP_DEVELOPMENTAL_MATURATION		137	-0.2830446	-0.79795027	0.8742331	1.0	1.0	1110	tags=18%, list=22%, signal=23%	
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION	GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION		15	-0.37268856	-0.79786664	0.78300804	1.0	1.0	136	tags=7%, list=3%, signal=7%	
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		30	-0.3285238	-0.797245	0.82194847	1.0	1.0	1940	tags=53%, list=39%, signal=87%	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MACROMOLECULE_CATABOLIC_PROCESS		308	-0.27285546	-0.7969486	0.939759	1.0	1.0	1240	tags=34%, list=25%, signal=43%	
GOBP_CAMP_MEDIATED_SIGNALING	GOBP_CAMP_MEDIATED_SIGNALING		16	-0.3650101	-0.7964625	0.786295	1.0	1.0	949	tags=19%, list=19%, signal=23%	
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	GOBP_TRANSMISSION_OF_NERVE_IMPULSE		29	-0.33260182	-0.79601616	0.8132875	1.0	1.0	1971	tags=34%, list=39%, signal=57%	
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS		31	-0.3361304	-0.7945482	0.81298995	1.0	1.0	1097	tags=16%, list=22%, signal=21%	
GOBP_ALCOHOL_METABOLIC_PROCESS	GOBP_ALCOHOL_METABOLIC_PROCESS		121	-0.28339338	-0.79393196	0.88877445	1.0	1.0	2279	tags=50%, list=46%, signal=90%	
GOBP_BONE_GROWTH	GOBP_BONE_GROWTH		19	-0.35489002	-0.7936663	0.7963176	1.0	1.0	2886	tags=68%, list=58%, signal=161%	
GOBP_APPENDAGE_DEVELOPMENT	GOBP_APPENDAGE_DEVELOPMENT		75	-0.29971305	-0.7931	0.8372093	1.0	1.0	2270	tags=53%, list=45%, signal=96%	
GOBP_AMINO_ACID_TRANSPORT	GOBP_AMINO_ACID_TRANSPORT		54	-0.30480027	-0.7924334	0.8166127	1.0	1.0	1490	tags=30%, list=30%, signal=42%	
GOBP_NEURON_DEVELOPMENT	GOBP_NEURON_DEVELOPMENT		406	-0.26901895	-0.79205185	0.963	1.0	1.0	1698	tags=32%, list=34%, signal=45%	
GOBP_HEART_MORPHOGENESIS	GOBP_HEART_MORPHOGENESIS		124	-0.2846767	-0.7918216	0.8854806	1.0	1.0	2438	tags=45%, list=49%, signal=86%	
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT		20	-0.35380003	-0.79152304	0.79548025	1.0	1.0	2835	tags=65%, list=57%, signal=150%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		29	-0.33326223	-0.79131085	0.8120133	1.0	1.0	2461	tags=45%, list=49%, signal=88%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		23	-0.3486975	-0.7910405	0.806342	1.0	1.0	155	tags=9%, list=3%, signal=9%	
GOBP_COLLAGEN_CATABOLIC_PROCESS	GOBP_COLLAGEN_CATABOLIC_PROCESS		28	-0.33833116	-0.79063326	0.8040314	1.0	1.0	2175	tags=43%, list=44%, signal=75%	
GOBP_MICROTUBULE_POLYMERIZATION	GOBP_MICROTUBULE_POLYMERIZATION		20	-0.35582012	-0.79061836	0.81942856	1.0	1.0	2709	tags=75%, list=54%, signal=163%	
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE		23	-0.34328377	-0.78992975	0.79341656	1.0	1.0	2642	tags=65%, list=53%, signal=138%	
GOBP_STEROL_TRANSPORT	GOBP_STEROL_TRANSPORT		42	-0.31525317	-0.7898869	0.83960176	1.0	1.0	2468	tags=57%, list=49%, signal=112%	
GOBP_ASSOCIATIVE_LEARNING	GOBP_ASSOCIATIVE_LEARNING		34	-0.32257625	-0.7895789	0.8067039	1.0	1.0	1382	tags=24%, list=28%, signal=32%	
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE		97	-0.2886397	-0.78886753	0.868666	1.0	1.0	1706	tags=37%, list=34%, signal=55%	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		16	-0.36274666	-0.7886425	0.80437285	1.0	1.0	2234	tags=63%, list=45%, signal=113%	
GOBP_SEXUAL_REPRODUCTION	GOBP_SEXUAL_REPRODUCTION		250	-0.27125505	-0.7873321	0.939759	1.0	1.0	1560	tags=29%, list=31%, signal=40%	
GOBP_NERVOUS_SYSTEM_PROCESS	GOBP_NERVOUS_SYSTEM_PROCESS		362	-0.26675457	-0.78622085	0.968969	1.0	1.0	1404	tags=23%, list=28%, signal=30%	
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS		109	-0.28361747	-0.7862097	0.87357515	1.0	1.0	2166	tags=44%, list=43%, signal=76%	
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT		20	-0.3518843	-0.785879	0.8172531	1.0	1.0	1031	tags=45%, list=21%, signal=56%	
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_SKELETAL_SYSTEM_DEVELOPMENT		249	-0.27052474	-0.7847448	0.94188374	1.0	1.0	2030	tags=37%, list=41%, signal=60%	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	GOBP_BLOOD_VESSEL_MORPHOGENESIS		356	-0.26676223	-0.7843914	0.95791584	1.0	1.0	2481	tags=50%, list=50%, signal=92%	
GOBP_REPRODUCTIVE_PROCESS	GOBP_REPRODUCTIVE_PROCESS		412	-0.2656173	-0.7837132	0.97294587	1.0	1.0	1669	tags=32%, list=33%, signal=44%	
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY		16	-0.35606477	-0.7833154	0.8315666	1.0	1.0	1890	tags=44%, list=38%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		54	-0.30255938	-0.7827684	0.8398268	1.0	1.0	2241	tags=50%, list=45%, signal=90%	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS		50	-0.30537057	-0.7825715	0.8398268	1.0	1.0	2431	tags=48%, list=49%, signal=92%	
GOBP_ANATOMICAL_STRUCTURE_MATURATION	GOBP_ANATOMICAL_STRUCTURE_MATURATION		113	-0.28201973	-0.7817738	0.88819873	1.0	1.0	1110	tags=19%, list=22%, signal=24%	
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS		17	-0.3566754	-0.78120065	0.8150289	1.0	1.0	2329	tags=53%, list=47%, signal=99%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		17	-0.35466635	-0.7809737	0.80756015	1.0	1.0	2593	tags=71%, list=52%, signal=146%	
GOBP_SKIN_DEVELOPMENT	GOBP_SKIN_DEVELOPMENT		166	-0.274661	-0.78096396	0.9158215	1.0	1.0	2487	tags=42%, list=50%, signal=80%	
GOBP_TRANSEPITHELIAL_TRANSPORT	GOBP_TRANSEPITHELIAL_TRANSPORT		15	-0.359099	-0.77945805	0.7988506	1.0	1.0	1092	tags=20%, list=22%, signal=26%	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		29	-0.32404122	-0.7791318	0.84	1.0	1.0	2151	tags=52%, list=43%, signal=90%	
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS		75	-0.2915841	-0.7769879	0.84889823	1.0	1.0	529	tags=15%, list=11%, signal=16%	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE		19	-0.34471947	-0.776823	0.8138987	1.0	1.0	1266	tags=21%, list=25%, signal=28%	
GOBP_VITAMIN_METABOLIC_PROCESS	GOBP_VITAMIN_METABOLIC_PROCESS		36	-0.31432876	-0.77636665	0.82594234	1.0	1.0	1849	tags=36%, list=37%, signal=57%	
GOBP_MUSCLE_CELL_DIFFERENTIATION	GOBP_MUSCLE_CELL_DIFFERENTIATION		179	-0.2732565	-0.77625954	0.917088	1.0	1.0	1685	tags=30%, list=34%, signal=44%	
GOBP_PYRUVATE_METABOLIC_PROCESS	GOBP_PYRUVATE_METABOLIC_PROCESS		43	-0.30678758	-0.77593607	0.8487208	1.0	1.0	759	tags=21%, list=15%, signal=24%	
GOBP_MESENCHYMAL_CELL_PROLIFERATION	GOBP_MESENCHYMAL_CELL_PROLIFERATION		31	-0.3226883	-0.774793	0.85251397	1.0	1.0	2658	tags=52%, list=53%, signal=110%	
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	GOBP_ORGANIC_ACID_METABOLIC_PROCESS		281	-0.26526946	-0.774786	0.952953	1.0	1.0	1894	tags=35%, list=38%, signal=53%	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	GOBP_REGULATION_OF_LIPID_LOCALIZATION		79	-0.28811154	-0.7745198	0.859408	1.0	1.0	1016	tags=23%, list=20%, signal=28%	
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY		18	-0.3500969	-0.7741587	0.8327645	1.0	1.0	2428	tags=56%, list=49%, signal=108%	
GOBP_MUSCLE_ADAPTATION	GOBP_MUSCLE_ADAPTATION		46	-0.3050058	-0.77370644	0.85387135	1.0	1.0	677	tags=13%, list=14%, signal=15%	
GOBP_MESODERM_DEVELOPMENT	GOBP_MESODERM_DEVELOPMENT		57	-0.30100074	-0.7731633	0.8574586	1.0	1.0	2457	tags=58%, list=49%, signal=113%	
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM		57	-0.2981325	-0.7728495	0.8470716	1.0	1.0	1792	tags=30%, list=36%, signal=46%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		70	-0.28938174	-0.7727405	0.8651805	1.0	1.0	2608	tags=53%, list=52%, signal=109%	
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		29	-0.32591093	-0.77196413	0.82530797	1.0	1.0	552	tags=14%, list=11%, signal=15%	
GOBP_HEART_GROWTH	GOBP_HEART_GROWTH		45	-0.30592564	-0.7713641	0.8447136	1.0	1.0	2088	tags=42%, list=42%, signal=72%	
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT		28	-0.3282488	-0.7691095	0.84031713	1.0	1.0	2127	tags=46%, list=43%, signal=80%	
GOBP_AXIS_ELONGATION	GOBP_AXIS_ELONGATION		15	-0.35541207	-0.76847214	0.8041475	1.0	1.0	3087	tags=87%, list=62%, signal=226%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS		38	-0.31379518	-0.7682322	0.8553812	1.0	1.0	1632	tags=50%, list=33%, signal=74%	
GOBP_REGULATION_OF_HEART_GROWTH	GOBP_REGULATION_OF_HEART_GROWTH		33	-0.3176583	-0.7681343	0.8390411	1.0	1.0	2005	tags=39%, list=40%, signal=65%	
