label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,k,gep
k12_4,-49.28441965579682,-25.664693226903776,-12.895777689670544,-4.008063750565034,0.951580574454629,-5.72844573502545,0.09870141811453169,-2.9370275187704005,-6.121047259503834,0.28956526994452736,12,4
k12_5,5.623529227319429,-9.65783697617596,29.43452064946633,-21.317201309268242,-20.813323769017416,2.2238932006429724,-11.931691597764669,0.28815770091549414,-9.173810906443535,-5.913324108356262,12,5
k12_6,12.983788775783708,-13.489183729026927,-9.315978205269674,19.395312065757878,-1.8038176353483304,14.33347864209306,-2.672797282464022,-0.07231654546058713,4.678490828515982,-14.813725246586214,12,6
k12_7,-3.6485832682294195,-3.4237621496087556,24.275110990397515,-12.306836936744581,-17.953167118009272,4.0651175500826096,-20.284061267137183,4.609533798066038,-3.7426259506646917,-4.444647781121865,12,7
k12_8,1.0477786463185714,3.651067092464515,-1.3713589982365846,-3.0958946301302204,6.5485268077695435,7.488462515807554,7.052270859418604,20.27486858180656,22.618158906751304,-6.935649557097448,12,8
k12_9,12.532756773082484,4.686233156318805,2.9739544035903274,12.1209339862767,7.693387663603291,32.60542859484209,5.650399624506525,-6.920334027483416,-18.517004300204402,26.88876250813432,12,9
k12_10,15.17856202373851,-7.98671587269483,-2.350407493965197,16.008694926765976,8.474426941802653,23.507511452036212,1.9697444820284309,-5.876768823728303,-1.4713761668190517,-24.60235239219907,12,10
k12_11,-0.8221011724655832,-0.24609097792871695,17.450608922213483,-3.072329765116125,-16.183851048802293,2.6340759768823587,-26.47535209480131,7.577471804916474,3.5555069017378518,2.8030593265769554,12,11
k12_12,-2.2534899035207765,1.0719082413147172,7.064687066815387,3.844520708808375,1.0078733114196248,-8.668509720724812,-8.713093291430873,-0.43215119636608895,16.573114387885,20.06815087836529,12,12
k13_1,15.29730979509584,11.408881443011394,18.513175304115887,22.864954390279927,5.087117153792802,-17.348017285084005,9.432965610849099,-3.0775278937397075,-4.659989471288978,0.0004209729652266815,13,1
k13_2,6.205665432232384,30.12289482629235,-31.617196279109322,-18.24801739008371,-2.4868269848629105,-3.7626745865539846,-9.17859518940543,-26.108178718796363,6.659123810085899,-2.5882901518948307,13,2
k13_3,2.7245803149713272,-8.198362220780458,28.632356015880415,-19.651949158043244,-20.206993596470223,3.0527846198501005,-13.704986520046164,1.304256746434345,-8.026495801685371,-5.9195623706283085,13,3
k13_4,1.4578860270188245,19.978386268477667,-27.559341703226327,-16.23675728955736,-3.028388639674989,-7.054130663654001,11.397664222447915,29.457469868919834,-16.59556071728401,4.570981459507746,13,4
k13_5,-49.34125556276399,-25.87678647731966,-13.28600068412933,-4.557700158943474,0.7261005508500822,-5.475710076425217,0.011648898083078809,-2.950392800892987,-6.871362862339898,-0.13690724867865864,13,5
k13_6,-6.316230180904015,3.943563681397177,15.665643907170333,21.61351700041261,6.303425264907938,-13.092280853357579,1.1338173568022627,-0.4327623018145319,17.730829291152055,13.074734895223171,13,6
k13_7,13.14662187392371,-13.694706938141016,-9.698369861598062,18.946124523250003,-1.9813331779224062,14.678223793826815,-2.7169921886546584,-0.1676982666102462,4.039495918001981,-15.469135785901475,13,7
k13_8,1.2219687344206358,3.7228347046853743,-1.5708262938680233,-3.388211303766266,6.414855652212073,7.911315191607688,7.029561343462573,20.675978686525788,22.644729758732016,-7.296193944766109,13,8
k13_9,-3.6353556092067394,1.1920233974571124,15.83018340067709,-2.5315480192641595,-15.712971534039314,3.882936382858844,-28.13420691098092,8.242093560939528,2.534533390333433,0.8256557265227658,13,9
k13_10,5.391610221368126,6.9683500407278,13.181503717257929,12.2275198354922,4.555518113723855,-22.7936964952297,12.50821988179478,-10.372596277167666,-22.93421154215422,-20.59283522251311,13,10
