,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
NRG1,0.022984990571885782,-0.022923543554665898,-0.010110404296935488,0.003833656743084375,0.009271706019806623,-0.012989186946662717,-0.009989200522542286,0.005595757136818353,0.003762089018055921,0.004057434691731778
NRGN,0.008237914110333365,0.004430789594966045,0.02199148690837858,-0.015392720391965596,0.025011758696092085,0.004235337209289613,0.028237443049227613,-0.006462573321548342,-0.009341595673557938,-0.017609758514396986
NRK,0.010460264964565534,-0.01819774178360637,0.003720220532101233,-0.012447830892693882,0.004632194405494528,0.01018528716014819,0.02627435663078607,-0.015348031025304633,0.018811875287189455,-0.002783914050347997
NRN1,0.004064115104753434,0.0074859032257821225,0.006212750094642462,0.015061411455532839,0.017897800503945002,0.0325638918341985,0.0004304376602698475,-0.00778029707722326,-0.012996582219020534,0.044391458889798
NRP1,0.01067985385481488,0.004254526240879667,-0.0018167795712711733,0.013272929882948738,0.007671940696678924,0.025882286724170447,0.0027892063457268983,0.025835247313254543,0.01991302515121518,0.00011945175974977976
NRP2,0.010303994625687497,0.005137098353261033,-0.004564490898274448,0.023928614725242055,-0.0004194649797913533,0.02621828086923176,0.007437782657110285,0.015726494598166257,0.007766061758471303,0.014707383415289628
NRROS,0.007865244004543595,0.007273496960974207,-0.023023222167692325,-0.01080775481096605,0.014797064770113858,0.006010718937821681,0.011393688270888594,0.02120459698215656,0.009512815336518123,0.001584945780474339
NRTN,-0.0031387295668268075,-0.004410126498205143,0.0032434949520812814,0.0118001423100954,-0.031874743132153195,0.002651853354177867,0.03276009387934113,-0.01658338157647841,0.00855964560930251,-0.007421194144443959
NRXN1,0.013046340168089551,-0.023368276945777578,-0.0076142629834355605,8.118355600203406e-05,0.030977484555424588,0.001450779428013848,-0.01542362849984478,-0.0006733751347853875,-0.008209430587287625,0.002733033902962707
NRXN2,0.006377228630051551,-0.013295268049881495,-0.012169731527728577,0.006434481216996252,-0.020601767076287622,0.00038758028211805884,0.021950252731297602,0.006563533186470302,0.010890403213400842,0.003512440001991024
NSG1,0.016221748090414042,0.003456909920464923,0.008868387734941766,0.0228836144476796,0.02018145748601898,-0.02082968228341379,-0.002015085966204783,0.0006382283299090177,0.01140792978352382,0.007266959361335567
NSG2,-0.014242220682594151,-0.0021280297932327183,-0.00705915652307616,0.015256718944573104,0.011262235953210657,0.021173158716038455,-0.015903500177924232,0.0038620574767938027,-0.017470962005686683,-0.005351669337777393
NSMCE1,0.023690213790910495,-0.003505681875322299,-0.008314373168489847,0.007056989405130646,0.005257978975987884,-0.019725860190218523,0.003342830109163024,-0.00918373600800039,0.007524816550522806,0.00874323471638651
NT5C3A,0.02626752486568736,0.007194956073190781,-0.006420748170123192,-0.009326382366001664,-0.01873207105815958,-0.00518886202894851,0.005542265925744168,0.007421707652507622,-0.00804169083860107,0.014075390144517553
NT5DC4,0.007991920523028329,0.0004658491382001914,-0.008022158740871579,0.011551279545892643,-0.007720879846980331,0.001334434908670493,0.006391301450714567,0.028496194209115405,0.02477792660377107,-0.011449383135256706
NT5E,0.007100872989603424,0.008070747985001996,0.026957691985670638,-0.02236725598842757,-0.017919033830276494,0.01926589202850886,-0.012603534066461534,0.011294087512142333,-0.013591593327658994,-0.008655691536733439
NTF3,0.016318109019360462,-0.010272396618460874,-0.002197127215225356,0.018426628471283703,0.01847539291832788,-0.005665238326223348,0.010415264784796617,-0.006194435518270464,0.0003006093655324924,0.007479597545320205
NTM,0.014001127152305328,-0.01687847619535487,-0.0064843517692964245,0.0031855432739038778,0.035497622517136306,0.006655092738743389,-0.015121871915428048,0.0013941370681966828,-0.006405630414496308,-0.01225072478700861
NTN1,0.001766969467366855,0.02181674514531744,0.01680143190265713,0.02725307520790922,0.01252100421392024,-0.004205457934414558,0.004511129044605416,0.000272756287033676,-0.0007966559555875407,-0.009041604642869723
NTN3,-0.0027189726859034387,-0.009685537542850889,0.0029773033048108573,0.012183295458909999,0.0255232719211578,-0.012595015155924257,-0.0033693211489111007,0.0002676020713927589,-0.006352652108040104,-0.0030300272552394865
NTN4,0.019335772343143084,-0.013460447218972882,0.01710598569246351,-0.014573305697110558,-0.013011872740341407,0.01402091219336643,0.0042909705429374605,-0.00621099234363951,-0.01304558224023514,0.0021321184367216178
NTNG1,0.012368639512554081,-0.0009437300968139038,-0.009751157521735342,-0.01653461350265141,0.0209381867818438,-0.00019418400984746952,0.004279461216663597,0.03225096037136427,-0.02145668630054097,0.0006311251670825851
NTNG2,0.021498759589705183,-0.004392782148166096,-0.01776072557270379,-0.014514899037492352,0.010307350745497674,-0.004469006567914254,-0.008930404125225937,-0.0203085903577444,0.013913050836307391,-0.0025887830484317134
NTRK1,0.010311530252477196,-0.010123374230237838,0.0029351136179892605,-0.02077446840113926,0.01944221985420361,-0.00011532564773694134,0.013760930791850132,-0.005000188943046704,0.008675841647395533,-0.0037331359542992003
NTRK2,0.004565419961091779,0.011086858026436922,0.01459291306024411,0.02209453122912178,0.007168942742503164,-0.016021116686796878,0.005233802849783036,0.0007848860808876722,0.01405096445034776,0.009629627337710786
NTRK3,0.01583248196723533,-0.009412246660353561,-0.006479264585049112,0.010488931957145925,0.0012678125693566047,0.015611500092797385,-0.0004769698592899779,-0.004534909428040584,-0.0021899271385055004,-0.027374235298473347
NTS,0.011253212249980613,0.017260277510540614,0.009649987266195552,0.014433725321854104,0.012365848050613318,-0.002620399769638447,0.012400573153543206,0.007032387766140452,-0.027264470647084104,0.018384502246015136
NUAK1,0.014591677020259366,0.005217468182541003,0.007326239786542079,0.023753479823574866,0.018849969736281787,0.00937132475812721,0.001893639743787441,-0.004327858408868418,-0.019179972633385917,0.0238571479199545
NUAK2,0.014801155750874068,0.00434740473354366,0.01825119208614319,-0.02208515753793943,-0.024767398618925327,-0.011632607812120862,0.003550931888195341,0.009837907304272375,-0.015233093746163032,0.00446053844788361
NUB1,0.014609573661702237,0.0068599852543501155,-0.007252926539036799,0.0004004709306905902,-0.029981241475665277,0.003160100926846553,0.023442821606195676,-0.0034068791261114284,0.011154754847554784,0.0059712644603609555
NUDT7,0.024216813154567543,-0.008112723187344613,0.008592846608865666,-0.008572583870225614,-0.008256890943802634,0.005226594868197224,0.025866063054105114,-0.015277206362387396,0.0025570113805744006,0.0008244848502993132
NUF2,0.005620609426308089,0.006974579003921165,0.007901128974858207,0.011909244521453961,0.0027493425929985796,-0.02405120415748661,0.010532436164130802,-0.008853319035748111,-0.02815492376763593,-0.024325007980467724
NUGGC,-0.010904466757546229,-0.010783506171124304,-0.017563627248889428,-0.0045453238417794695,-0.002003104311287104,-0.01968243181205872,0.006218113718657567,0.0034760518545172833,-0.02941157030998169,-0.001453650436061711
NUP210,-0.0005795148346438229,0.034415972791392545,-0.0176108337839057,-0.007849431694767614,-0.0019373179435728481,-0.011857723296253531,0.011724846755346841,0.001821654548440407,-0.010470664156460523,-0.000615857573605468
NUPR1,0.000680171599901599,0.005224958044111061,0.035035015101941104,-0.00391279228018529,-0.00851903129320957,0.002302529860793022,0.005872646790604974,-0.0045807813877356725,0.008689674405581249,-0.003229962370049396
NUSAP1,0.0024910775733585342,0.009743759230148117,0.012683901952137807,0.012876929451597451,0.0064419589757675364,-0.024339012497424473,0.011200048806027617,-0.008852779089808964,-0.02573732869642965,-0.023898823195927104
NWD2,0.020313365728314235,0.005618857469726682,-0.012648645262704834,0.0045805934431088595,0.007737719563580034,0.004428098112250757,-0.023962361982126174,-0.008933278613234093,-0.009568712121787617,0.01421614794092825
NXPH3,0.01449496254540667,-0.009358828398796799,-0.011345983486440812,0.02200644246083211,-0.016206859644846618,0.023680923976676458,0.007383374478599222,0.00149477520743779,0.003091300613664604,-0.02313811088676955
NYAP2,0.0023896670597511483,-0.01645867558626321,-0.00974686334525043,-0.009980283136755547,0.004795866089810569,-0.01363552678591046,0.0059442353496457654,0.0018565878524296365,-0.015259867710303002,0.0123689754648257
OAF,0.00813100221463078,-0.002164105002821265,0.023762239202166864,-0.010476264280303833,-0.012134625656824693,0.026142027889815678,-0.03190374675863866,0.008518245914470219,-0.006309897102399546,-0.01178750017080196
OAS1,0.005833979043415483,0.00939045385925874,0.008430178109183091,0.005742067349344043,-0.021089175495689106,0.0016504353342053665,-0.026019365619706816,0.014656683328204398,0.01760641306357085,0.01956215019225047
OAS2,-0.0006512778507790926,0.029004931638044563,-0.018811721623188782,0.0022662774261441527,-0.011373667991359858,-0.004116917674011257,0.0035730941119334675,-0.0032317961809259165,0.01545788472306587,0.021659160081672478
OAS3,0.008569914536537467,0.02805693094365546,0.00037182576846020514,0.015537915570169607,-0.015775082577810618,-0.009452092333778956,0.0007800563902638313,-0.0007002268098679469,0.017102726330568103,0.014629533573648785
OASL,0.011237912000994891,0.01019588747112008,-0.009242371775982644,-0.010549972586569485,0.001044478665550733,-0.002306498874023927,-0.008259353720994846,-0.02517648668519289,0.0259346139030977,0.007167779900158724
OBP2A,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
OBSCN,0.025972442571866223,0.006848589110367521,-0.013974137014904736,0.013932222897104562,0.002172953200113778,-0.017554142548661156,-0.011372359791974549,-0.0019156175209065758,-0.0077035223211587844,0.0008745776396727814
OBSL1,0.025827350171975044,-0.006032599585023828,0.0013979593662423045,0.017005982762191833,0.010824608103214676,-0.010960076590366153,0.0037060278294731726,0.0013665667890087481,-0.006870512695154578,-7.437732666553408e-05
OCA2,0.021177638521125842,-0.027274110675166812,-0.013565636804676949,0.0010192472462454314,-0.0018889868234531482,-0.006059655740957769,0.00385323678203623,-0.0023868867570166837,0.00029413747198142853,0.0007458523797805269
OCLN,0.004409428112999942,0.006026257469316539,0.03502783172817085,-0.01569696505627557,-0.019378997235744013,0.004671333617449584,-0.02075052084941258,0.00465460999225131,-0.00035552208920672403,0.00537259635837411
ODAPH,-0.0003878973012062747,0.0081280479005107,0.012768043237316153,-0.029244540162162814,0.030477822008118362,0.01123134956130349,0.007540240410863037,-0.008680133290961092,-0.0025126927862657,0.0023320576397314503
ODC1,-0.002345960588284683,0.015063208680414046,0.014235197235679708,0.02839716903881292,0.014691602550172015,-0.020564824848893968,0.0072507574912206605,-0.0004232987719136741,-0.0006627461612358247,-0.0027082524437287508
ODF3B,0.020051771196921555,-0.001324859050377198,-0.003407266249462172,0.009933137006479534,-0.00722914966809235,0.007995398925554734,0.01034331599559983,0.014928017802478039,0.011144245154884725,0.009295982037607729
ODF3L1,0.007864458699602098,-0.004913009229341744,0.014520868909469733,-0.02120348501433431,0.03209278903424685,-0.0016868743121047297,0.009960257517737442,-0.0036714363326171024,0.0015284924824346309,-0.002200238764352659
OGDHL,0.01188838638747471,-0.002691377281279177,0.023418035161838633,-0.021071712090066724,0.02511296714360105,-0.00019363013520810773,0.022086430550129,-0.012119358217674686,0.0037532224176769604,3.5595708753093237e-05
OGFRL1,0.00884099264260156,0.020183904727403203,0.015180501545506504,0.002176711528512136,0.006427609465163685,0.0039284837239349545,0.025261384904957346,0.01748001378699334,0.03283123136154614,-0.0033492934020241294
OGN,-0.001202447050028407,0.016658541566089452,0.001782280103176574,0.014879314392439781,0.01589096320624039,0.020838517645773835,-0.0205326259806661,0.009216299637917322,0.0016343539664674105,-0.029943726829356265
OIT3,0.02114515740856167,-0.01908815447315937,-0.014823933495476683,0.00270320569420122,0.0031373212782627724,-0.013823002303011695,-0.0214760265388853,0.00825179287290757,-0.006358490133135156,0.005339703527006811
OLFM1,0.013435378765683447,-0.0038553875129553813,0.0038248363851396895,0.018574525252648348,0.0074790486370060125,0.011866586028737093,0.0120001218601027,-0.004973830446383845,0.007360875320422795,0.014512168046087726
OLFM2,0.004935781311755116,-0.004412430221030662,-0.020357837848545484,0.015245564728827744,-0.016315137123646073,-0.003589594998346399,0.008124237098005301,-0.022248431784873447,0.018900740374362388,0.0038722938275240143
OLFML1,0.020831496482486025,-0.020905957787450892,-0.015122678591658539,0.012263607131725255,-0.003100307037284613,0.006174597205565839,-0.0047983223085695265,0.0026971113278256528,0.005061791977507495,-0.01462849955990546
OLFML2A,0.010665776376306653,-0.005768228301825983,0.0005113633396332603,0.019258252750007112,0.03269102021033826,0.015947210500455743,-0.010725401494949143,-0.0033245825651744268,-0.014206345077753792,0.016006812704667677
OLFML2B,0.007767459623140174,-0.0013733535647271384,-0.00639680313094052,0.013737154231136176,0.0033522044048263644,0.02445953712350178,0.0053183269338991914,0.02594111886937284,0.029568285623477804,-0.021698063313436197
OLFML3,0.014977246164783865,-0.015108839464500683,-0.013199586578016407,0.018259906484558358,-0.0036764968936771284,0.018948712105307127,-0.000636165284069127,0.004661718033007443,0.01835705664686741,-0.025542463884241626
OLIG1,-0.0016312525537902852,-0.004282396700364952,0.009382103372234506,-0.025986089635015322,0.022289216393617046,0.00988085830288106,0.023936712564006715,0.006808098271582969,0.017386107805096133,-0.004408916801105928
OLR1,0.012372967448883212,-0.0005453495676177903,0.013075792784595301,-0.023025576528957818,0.03161590684719827,0.00803589140540523,0.013439215130301326,0.010945069544793623,0.01721169490425446,-0.004786726405219692
OMD,0.0031290106443314235,0.015115310613724314,0.002539334809583787,0.011420477490248635,0.018947377130245517,0.020504430585159182,-0.019318305637024743,0.008123534601768668,-0.005810825258668269,-0.03259564031421774
OMG,-0.010140082385801493,-0.006763239099884478,-0.00986405417961081,0.005415339705850387,0.030540857602378964,-0.006869228221614923,-0.02709047027670936,0.0024897225813964538,-0.013081878046861062,-0.007589737254842288
OOSP3,0.015966172267099298,-0.01492190058175571,0.007910789036067607,-0.016814344433983806,0.023982130016280256,0.002635005441907342,0.001230646939422936,-0.003094446406932515,0.0020367543468433947,0.004139973598900734
OR2AG2,0.008893038073918681,-0.012586063924458192,0.014323133824327839,-0.03122831753787073,0.015361290620630071,0.0018937674132673817,0.02224241172952543,-0.010908482784717706,0.0007316379117953931,0.0016895836728086013
OR4F21,0.015668744872600452,-0.02104030995105344,-0.009758621848880407,-0.004697387004349147,0.027055027713220034,-0.01357182568654487,-0.019985488223151583,0.001471602264408101,-0.00851602971019001,0.009453478162740867
OR51E1,0.009827232328517023,-0.020105986773017046,0.007509200036522648,-0.02154359190826238,0.023355789597861595,0.0037604283329289493,0.01595338430470887,-0.013607537639417619,-0.0006287566806093965,-0.0020563601986696876
OR51E2,0.002520575975776326,-0.018386206542927396,0.007122065221012071,-0.02108526673094407,-0.006064017089055924,0.0017984116250334419,0.03367530644079903,-0.01415866099884306,0.0027774234794366746,0.007519728042983917
OR52B2,0.015445554516338873,-0.020970669322122937,0.007644618010029126,-0.015149183248965624,0.005494114809619256,-0.009725014299208891,-0.015990205577815726,0.003773262187452856,-0.015771822620997297,-0.00010404706995145839
OR52N4,0.010118880999789553,0.0219208589188041,-0.008526932728586796,-0.014166542934770151,0.0036107928037982973,0.0014987189214381463,0.009256322352242422,0.030050954582498797,-0.015923056700423467,0.00474498441816186
ORC6,0.009294063652327567,0.014937407954005664,0.016355398914252115,0.019947214563838536,0.008682907989235893,-0.028251842256688187,0.016252726164245508,0.0009264556687010493,-0.017823200461839536,-0.014503783190499674
OSBP2,0.010178635311636531,-0.010216374268780005,-0.0007863970690751073,-0.004149734075077731,-0.007760873541903692,-0.00807664883103026,-0.0012617039072768093,-0.00989724120933703,-0.0077261452066701205,0.02277615186290337
OSCAR,0.0013856727996841736,0.01360166329737546,0.008425123224371597,-0.0049574787272711526,0.014108857557821047,0.013694375754907107,0.0054339680813341035,0.03173172700995134,0.028349109629942845,-0.009822288979141258
OSM,0.01260916108997736,0.009852691643391195,-0.00436527358059782,-0.009232661936629968,0.03268096004114689,-0.0036020200490155365,-0.011781794793931929,0.006896169823820233,0.012660664798466972,-0.007070435245794808
OSMR,0.02104837609800849,-0.013802927052965824,-0.010734473325277763,0.025321838938021615,-0.012405028298405504,0.013442719955774316,0.000862297800647849,-0.0023076196026982454,0.007011803575028907,0.008279779250246064
OSR1,0.01870932497022363,-0.01680348432935904,-0.008821754483320279,0.010745806442194946,-0.01066378841574127,0.008650478851510528,0.00824400819719538,-0.0035617576894932325,0.013992105941786747,-0.01793978264186737
OSR2,0.009315585119216822,0.009813266459506441,0.00018035454718381738,0.029973698252158152,0.007913750288787741,0.010920496735364923,-0.004358761757505438,-0.0020682112532878407,9.533156164363755e-05,-0.036647929990601825
OTOF,0.019376500265602378,-0.010377792332917064,-0.010680137943235022,-0.018479656085716816,0.010835453085049516,-0.0031421207098248282,0.0029362606671907328,-0.026692288673486768,0.008560873024342233,0.0073532131636400225
OTULINL,0.021621612429234487,-0.009694508953910205,0.0045228360207167214,-0.012061421914303422,-0.018593900212103182,0.005459538904410207,-0.016062087094700202,0.010765572908715864,0.01168365985324879,-0.01312687866056788
OVCH2,0.0022527583411273227,-0.01562121242886466,-0.003948758055222853,0.002298800895523284,0.031220134863320696,0.008172645972085417,-0.010911058676947954,-0.005615081127010399,-0.006973189167720497,0.019887309968470938
OVOL1,0.011000246530293157,-0.005841414828373362,0.01812374043180045,-4.5029025831157036e-05,-0.026845022007914724,-0.008567659196851894,-0.009111179506547046,-0.0022099703472812106,0.012165657948675287,0.0177583553350765
OVOL2,0.018734165664643258,-0.0024594897415809737,0.030400046863282765,-0.015770876325498888,-0.014798955013379139,-0.00798151448705854,-0.004328315296996867,-0.0007139931672180364,-0.004868958541268315,-0.0005006423964922839
OXNAD1,0.015614241803653466,0.022274331681160157,-0.012112523981197651,-0.015654528220543217,-0.004113778012750411,-0.0010884907779428353,-0.013176585602130326,-0.028982816922772513,0.0059573278865477615,-0.002330317050546663
P2RX1,0.003143266723913947,-0.0024925394990590803,0.006113363796411709,-0.018516052803253323,0.013265170268545215,0.007624169457436929,0.02053656362118379,-0.006376832552834544,0.007315577532634363,-0.011283831501888296
P2RX5,0.0005471426570050766,0.012436355057423878,-0.020639617457945833,-0.005722478167272787,-0.001327245294579241,-0.01046670030254261,0.005378412324313351,0.03808994462525428,-0.029088982635657998,0.005859750170509249
P2RX6,0.011025976392094324,0.0006808103673797353,0.014982692161110365,-0.0302975830585225,0.0205442027565234,0.00583876912408593,0.018733533657071578,-0.0015262631181356568,0.00530997533839112,-0.003097843617499628
P2RX7,0.015211310615890034,0.014000652969794665,-0.018953718176033387,-0.012319056379963863,0.012277528538699036,0.009374074637867864,0.007380991638850384,0.007024839106977147,0.02082732773206287,-0.000515589077056434
P2RY10,-0.001895628795124042,0.0240680876390106,-0.022183084154341007,-0.023156214851621316,0.003968062857917709,-0.0016840555082104662,0.010932894210989958,0.011507098135522111,-0.010605196155735326,0.0036443209943062015
P2RY11,0.023702026906171625,0.015199913341033258,-0.02100723459465348,-0.009658574511847868,-0.0066306566562862445,-0.006423736261270043,-0.0060011810850068015,-0.003949045447021352,0.0035594617462383024,-0.0010108156443614834
P2RY13,0.004622079071949954,0.012183022382795955,0.006356959347396569,-0.008940984186517655,0.018155901438630093,0.01548367224524082,0.008407644716147817,0.030539368865702243,0.030906771152126058,-0.012760392367970087
P2RY2,0.01422572448275718,0.004135998260853631,0.0172480112521866,-0.005591403502824839,-0.008536047539787726,0.0006447990919745008,-0.0224498861129097,0.012838134097857218,0.01932926525462715,0.01581016863145619
P2RY6,0.008803072168842343,0.006921582421107557,-0.0008462426081589112,-0.0006097143244193575,0.010644927581294527,0.005206201765232094,0.001482810536073213,0.03656902890228561,0.028085047405922856,-0.008202618360806173
P2RY8,-0.007747079964817953,0.005908366933378015,-0.02932397625702638,-0.0068511285913057255,-0.024894318710845825,-0.008062935406872682,0.0234215381826837,0.005188822113043929,-0.006842957891091676,0.0072186171847029145
P3H2,0.0070793849909159805,0.015754879734917328,0.01795957355277043,0.009572692741598648,0.00047428187633502517,0.002856931091238601,-0.03583572957221505,0.019012055884083733,-0.005504782048784958,-0.0024465652190193646
P4HA1,0.024786760769027007,-0.0015775519839242517,-0.01627235033975029,0.011449159898275163,-0.011096952521492603,-0.009410908719313457,-0.01298030516488971,0.017363363616913267,0.0037041599782680224,0.006527925351567757
P4HA2,0.01685938308672139,0.00027779707977789407,0.028444882026763575,0.006073058849989797,-0.016246177977588656,0.012665856054989575,-0.00577196786689113,0.0035755077062422673,0.005393317218848232,-0.013396080529202372
P4HA3,0.010940571920936901,-0.017726420625688966,0.008172584878946957,-0.015665928121743784,0.024742600158108065,0.0008267844110826682,0.014303180925818185,-0.009955782326225194,-0.012057626351283643,0.012344713379332895
PABPC1L,0.024601380829387526,0.013596878939497195,-0.005402821052108349,0.003067832528229441,-0.007700158784122417,-0.024637231782374692,0.007669889579736479,-0.004104105369077616,-0.014603196575551742,-0.008266343522718914
PABPC4L,0.014693507791194192,0.015611460154981044,0.010353813254662355,0.014419458614017389,0.02311185131025263,0.018475422695164122,0.0046647904675169915,0.002123310391731754,-0.008525996924618154,-0.018774713893380687
PABPC5,0.001282684659021698,0.00650934130926237,-0.004164642124169596,0.02399757733575129,-0.018136801805492916,0.030510504773193902,0.006358611702230468,-0.004283703800086179,0.00512254997885975,-0.027971337540428277
PABPN1L,0.004677002832066333,0.0023947736103859586,-0.004640898680171809,0.0024454437107073925,0.027514767592680414,0.018685055765821985,0.0036128272515299317,0.018560914015926508,-0.014000833851381877,0.007412887069844692
PACRG,0.008885753598930209,-0.015535002317408314,0.010410190011208742,-0.021699504133821303,0.038150668166607095,-0.004831656156283034,0.001334475590333665,-0.006392463093245528,-0.0026621689839519845,0.0009329323153902397
PACSIN1,0.01725005549080587,0.006444270702130808,-0.02109061888169289,-0.0051671483546811055,0.006046265212529011,-0.01308741465360512,-0.01991475295122516,0.005755724916887891,-0.002726854510749351,0.008408952990297059
PACSIN2,0.02364657457186303,0.007045892564512712,0.018509034930758835,-0.014350494844537025,-0.008254566364795782,0.0007378784189364963,-0.017354292504697083,0.015715495105653954,-0.007565848231511758,-0.00685120459150099
PADI1,0.0027441318879799226,0.002415894441536083,0.004401958525151778,0.0016922533023306739,0.003791457885347619,-0.0076673303360141306,-0.011887301578383582,0.0002515590428550554,0.015968425307402008,0.02186901123435666
PADI2,0.0017323438302807876,0.004362102536286827,0.03070112750103654,-0.02311544077105332,-0.016061029343673858,0.015307819067600037,-0.016344630057462874,0.004417142615916732,-0.0039995489579928035,-0.011819790450884951
PADI3,0.008277225592528074,-0.01956185681873676,-0.004376035671350962,0.004472259423732401,0.011465704968445563,-0.01604697220305914,-0.006162741484122101,-0.0045234942819567985,-0.00483480523989947,0.022953806833651152
PADI4,0.0015430253502442706,0.006125846638135731,0.018827189653586852,-0.02652783183470315,0.021204777212603002,0.011695962416036508,0.022450423508495035,0.00033921362049633383,0.017626105144586558,-0.00871001391368387
PAEP,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
PAG1,0.01604163081195749,0.0014267224759584324,-0.017329805371593295,-0.00915588926654716,-0.01962958668153285,-0.0031527541539966507,-0.021139085004032478,0.0007796607299707226,0.000989232889580079,-0.000819350281016588
PALD1,0.009222100003326229,0.018315274971481173,0.0014092096767417957,0.015179519282714438,0.019670624509879144,0.008837392268458356,0.008904069806315577,0.0296846771622823,-0.010627995914115066,0.002103127759577259
PALLD,0.008131746716774337,0.010866903257679573,0.015148553193220874,0.030309565261886454,0.022010993520055585,-0.0091182332667421,-0.0027139742276923247,-0.001650799884132485,0.004267572222523932,-0.013993999015751449
PALM2-AKAP2,0.0075648680520134575,-0.0040364351009475824,-0.020082842733814048,-0.0049021716648350025,-0.00362871291825569,0.01423237749318617,0.02792564272873695,0.022910170324349968,-0.02552866584937224,0.02409788285619252
PALMD,0.00806079618580581,0.008323244678295653,0.010866345165795283,-0.0019146126181410494,0.02385504830998088,0.035061845917267256,0.007577631371795148,-0.006699325015700984,-0.01860037676461457,0.03287637426962582
PAM,0.007909110010911302,-0.010169074322026862,0.0005679848031561342,0.013958295410460892,-0.0019817267319296953,0.020104812608335725,0.020297365875128225,-0.025048962638529893,0.018112690905319216,-0.0071519080188856
PAMR1,0.009133974049038688,-0.0072621956635828926,-0.00669227074998627,0.02133369647020844,-0.01860298245371247,0.017380730439534163,0.012506243780638719,-0.0003635036403195334,0.02049964223504906,-0.01727664435469258
PAPLN,0.023525960546580044,-0.020587037631008265,-0.013922208739595862,0.013131473798448822,-0.01265426477757222,0.001005473988662484,0.004102090362106882,-0.00010961896291082491,0.002302023838050819,0.0047922611285179445
PAPOLB,0.017370822849596484,0.00016873213697351372,0.009537022920418844,-0.003482309921995813,0.029798703048467375,0.0073014295409207525,-0.003907193850050799,-0.006523895034906205,-0.024772033323435395,0.00839661831231252
PAPPA,0.021120433276011784,-0.024129515102340297,-0.01517719716210378,0.009097028866732838,-0.00971205519515272,-0.0003165593836318102,0.00013599005690289676,-0.0003219463578173261,0.007575076137580133,-0.0051453068947528765
PAPPA2,0.024845291274310215,-0.02116593070986162,-0.003980510808979429,-0.013641626879794875,0.003393509899525084,-0.006810035037236401,0.000618306224406704,-0.0023427316168794002,-0.002241624815472723,0.0028080502508084568
PAQR5,0.021880353760918028,-0.02304896761005892,-0.009045549279535684,-0.0015296992657917,-0.005060691279335142,-0.009593636589189294,-0.01235611198865936,0.003948027744757609,-0.001749348895786202,-0.0012131362959763093
PAQR6,0.013171534177670153,0.003962227820854375,0.0068152320160678745,0.002879987872183571,-0.0058438154428056355,-0.01626156463354356,0.009092735571627333,-0.0014115324002134135,-0.007841438787108057,0.01767624496029633
PAQR7,0.025999754300271648,-0.011673103720948421,-0.009647571460359805,0.014801076915434362,-0.0032874655503722953,-0.010202158471161142,0.0019902058336435653,0.01656098089855085,0.01060845097948676,0.008659311676576537
PAQR8,0.0034435515278817695,0.01751859983782211,0.015367784116997213,-0.006299811708759707,-0.01880504923168287,0.01158007824690383,-0.030622663818770893,0.010796472625177132,-0.004680198240984073,-0.0065950433347003136
PARD3B,0.026459577153861744,-0.019540991633539808,0.0059756169989693365,-0.00855411790495478,-0.008096135282878234,0.0012212503726963687,-0.008702248732242521,0.000291930323197862,-0.008497726535584942,-0.0053002734990935125
PARD6B,0.018015744208930266,0.007617361503009572,0.007419559968672165,-0.003092579359922333,-0.008684584996563794,-0.013409478239442229,-0.017617842844889972,0.000520340405920731,0.006616878736439983,0.017767743982929525
PARM1,-0.002471501926200808,0.002427802022427726,0.02647320730719133,-0.01356559202923541,-0.019202385028259873,0.016326640080056586,-0.029568451202952456,0.01187145371540418,-0.006896385263560929,-0.012716795930766384
PARP14,0.013584586633251605,0.02690356793084496,-0.012893471700465755,0.005054866647779559,-0.011069047615228903,0.0003228227896128437,0.0067892001342908116,0.030297160065240285,-0.0074031472808549605,0.01177472588338813
PARP15,0.007191221460870454,0.021087433584803094,-0.02074676069944223,-0.010818324280885472,-0.0007524567790436171,-0.004678371633992586,0.002462755508027763,0.033313558038601886,-0.017939774034502236,0.006534355983439575
PARP8,0.014139052800389657,0.024174556056473586,-0.016563990590727475,-0.00859484173562357,-0.019471795626519572,-0.0005706774555244763,-0.009678465764401204,-0.015511183239700738,0.010313194369838448,-0.003683227139384862
PARVG,0.009064044350899232,0.03140971942544177,-0.01806264901344719,-0.016410012648650083,0.006377128124193257,0.0007741553919018483,0.0005364733310091631,0.017224787333930205,0.00041647955088590306,-0.004854082727208121
PATJ,0.02182961995702565,0.018257712579541997,0.020659135760281645,-0.003846104452897687,-0.008728149906079537,-0.01418994761597712,-0.010098336059530132,-0.0017735891253378244,-0.010827601243822291,-0.0009822418474446414
PATL2,0.01287172811939275,0.026112655876103757,-0.022651106508098963,-0.011644509780303361,-0.0035409046897750484,-0.002797906810846282,-0.01011556548277229,0.004236762215744184,-0.004089834565551608,-0.0001371810318280609
PAX3,0.02220377113891366,-0.024848841937709094,-0.004554921337669132,-0.0011113196377350995,-0.005526920362689945,-0.015284819563809232,0.008343706213922353,-0.003350882517311868,0.004410518331304028,0.006252107145033169
