sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138123,10,1,Monocyte_family,family,Monocyte_family,family,,0.9421228592515952,23,0.8717070596164086,0.07041579963518663,0.9164741854494596,0.9164741854494596,0.9164741854494596,0.025648673802135646,0.025648673802135646,no_change
GSM4138160,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9637168406872292,23,0.9637168406872292,0.0,,,,,,no_change
GSM4138153,10,3,DC_family,family,DC_family,family,,0.8126481541930819,23,0.7715963034009727,0.04105185079210916,,,,,,no_baseline
GSM4138113,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.8945258740245003,23,,,,,,,,no_baseline
GSM4138141,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8912076717544235,22,,,,,,,,ambiguous
GSM4138139,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9236926261728876,22,0.7665754651974331,0.15711716097545447,0.897991475340932,0.8638748916000272,0.931333155556242,0.025701150831955566,-0.007640529383354355,no_change
GSM4138162,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9603546817406848,22,0.9386081117453252,0.02174656999535962,0.9386081117453252,0.9386081117453252,0.9386081117453252,0.02174656999535962,0.02174656999535962,no_change
GSM4138139,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9333160959033334,22,0.9333160959033334,0.0,,,,,,no_change
GSM4138120,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9250823074361568,22,0.8736055075730286,0.05147679986312825,0.8703475977940336,0.8703475977940336,0.8703475977940336,0.054734709642123236,0.054734709642123236,family_GEP_purer
GSM4138135,10,10,Mast,specific,Mast,specific,Mast,0.9632808291710414,21,0.9632808291710414,0.0,,,,,,no_change
GSM4138123,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9008442792778086,21,0.6667997738663793,0.2340445054114293,0.7944793301776124,0.7217787508104097,0.8671799095448152,0.10636494910019623,0.03366436973299347,no_change
GSM4138133,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9677791977403044,21,0.9677791977403044,0.0,,,,,,no_change
GSM4138116,10,2,Mono_CD16,specific,Mono_CD16,specific,Mono_CD16,0.9775817324403516,21,0.9776052397830116,-2.350734265998966e-05,,,,,,no_change
GSM4138137,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9898190298589437,20,,,,,,,,no_baseline
GSM4138110,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9515832936947742,20,0.9492793865854678,0.002303907109306391,,,,,,no_change
GSM4138128,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9671572886913488,20,0.9671572886913488,0.0,,,,,,no_change
GSM4138122,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9671572886913488,20,0.9671572886913488,0.0,,,,,,no_change
GSM4138127,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9443082652581504,20,,,,,,,,no_baseline
GSM4138155,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8530361753050927,20,,,,,,,,ambiguous
GSM4138152,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9437347645399266,20,0.8882006352091045,0.055534129330822024,0.9071109565424108,0.9071109565424108,0.9071109565424108,0.036623807997515745,0.036623807997515745,no_change
GSM4138168,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9011449212070114,20,0.9011449212070114,0.0,,,,,,no_change
GSM4138157,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8688409822668064,20,,,,,,,,ambiguous
GSM4138115,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9032273396047752,19,0.7226113874170712,0.180615952187704,0.879377161103832,0.7959116588996087,0.9579712498150992,0.023850178500943175,-0.05474391021032399,GEP_less_pure_than_family
GSM4138115,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9225313235859188,19,0.9225313235859188,0.0,,,,,,no_change
GSM4138155,10,10,Mast,specific,Mast,specific,Mast,0.9304048836734372,19,0.9304048836734372,0.0,,,,,,no_change
GSM4138135,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9277395526018996,19,0.9722190299317836,-0.044479477329884,,,,,,no_change
GSM4138133,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.8674481408221775,19,0.697361961507952,0.17008617931422543,0.8368468126408014,0.7639572524881177,0.9173078879796016,0.030601328181376064,-0.04985974715742414,no_change
GSM4138121,10,3,DC_family,family,DC_family,family,,0.7860750513898576,19,0.7436358497279362,0.04243920166192139,0.859161382843769,0.859161382843769,0.859161382843769,-0.07308633145391141,-0.07308633145391141,GEP_less_pure_than_family
GSM4138131,10,10,Mast,specific,Mast,specific,Mast,0.9536975701437346,19,0.9666702146494964,-0.012972644505761854,,,,,,no_change
GSM4138127,10,3,DC_family,family,DC_family,family,,0.938251192859185,18,0.7069267553634574,0.23132443749572762,0.8116926380523874,0.8116926380523874,0.8116926380523874,0.12655855480679756,0.12655855480679756,family_GEP_purer
GSM4138145,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.945295907805724,18,0.692471637143761,0.252824270661963,0.8348823360645791,0.6867038462684993,0.979762133654828,0.11041357174114497,-0.03446622584910397,no_change
GSM4138171,10,3,DC_family,family,DC_family,family,,0.91325331721818,18,0.8988213989166038,0.014431918301576196,,,,,,no_baseline
GSM4138161,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.95356007878757,18,,,,,,,,no_baseline
GSM4138130,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9701570446941438,17,0.947434452450576,0.022722592243567763,,,,,,no_change
GSM4138133,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.943734002461732,17,,,,,,,,no_baseline
GSM4138162,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9844611143723536,17,0.9844611143723536,0.0,,,,,,no_change
GSM4138113,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7458023887969891,17,,,,,,,,ambiguous
GSM4138154,10,3,DC_family,family,DC_family,family,,0.8840771009721184,17,0.8339858341526315,0.050091266819486946,0.8823510284313958,0.8823510284313958,0.8823510284313958,0.0017260725407226563,0.0017260725407226563,no_change
GSM4138172,10,3,DC_family,family,DC_family,family,,0.8673161447217009,17,0.9004085426710235,-0.033092397949322616,,,,,,no_baseline
GSM4138143,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8812627769006492,17,,,,,,,,ambiguous
GSM4138127,10,4,Macrophage_family,family,Macrophage_family,family,,0.929013594539043,17,0.7320561857108934,0.1969574088281496,0.8216152111620993,0.8084144709776315,0.832551789889561,0.10739838337694363,0.09646180464948195,family_GEP_purer
GSM4138118,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9650622802607396,17,,,,,,,,no_baseline
GSM4138163,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9903020421816136,16,0.985707629631537,0.004594412550076532,,,,,,no_change
GSM4138157,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9528870226328386,16,0.946661964168512,0.006225058464326638,,,,,,no_change
GSM4138121,10,7,DC_pDC,specific,DC_pDC,specific,,0.8867434722193563,16,,,,,,,,no_baseline
GSM4138155,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9316414187826052,16,,,,,,,,no_baseline
GSM4138143,10,4,Macrophage_family,family,Macrophage_family,family,,0.9592580469660232,16,0.7083670934592786,0.2508909535067446,0.8558542938721939,0.7944434318007446,0.9172651559436432,0.10340375309382932,0.04199289102238002,no_change
GSM4138117,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9637685986275838,16,,,,,,,,no_baseline
GSM4138159,10,4,Macrophage_family,family,Macrophage_family,family,,0.9067446106577052,16,0.7715675154675741,0.1351770951901311,0.9001935394418487,0.8853499157675305,0.9150371631161668,0.006551071215856519,-0.00829255245846161,no_change
GSM4138137,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9508347199820468,16,0.7523077319712033,0.19852698801084356,0.8754546795091153,0.8056970934916537,0.9452122655265768,0.07538004047293156,0.0056224544554700495,no_change
GSM4138169,10,3,DC_family,family,DC_family,family,,0.9283077236386243,15,0.9412627682552548,-0.01295504461663044,,,,,,no_baseline
GSM4138151,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9660966498243028,15,0.9660966498243028,0.0,,,,,,no_change
GSM4138115,10,4,Macrophage_family,family,Macrophage_family,family,,0.9626012103085496,15,0.8636036292984355,0.09899758101011413,0.923714937597778,0.923714937597778,0.923714937597778,0.03888627271077161,0.03888627271077161,no_change
GSM4138117,10,10,Mast,specific,Mast,specific,Mast,0.9843483876594742,15,0.9843483876594742,0.0,,,,,,no_change
GSM4138147,10,3,DC_family,family,DC_family,family,,0.8958648233412956,15,,,,,,,,no_baseline
GSM4138148,10,3,DC_family,family,DC_family,family,,0.9600529018338052,15,0.9362907520497172,0.02376214978408797,0.9221452120025296,0.9221452120025296,0.9221452120025296,0.03790768983127557,0.03790768983127557,no_change
GSM4138134,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.937522480819992,1214,,,,,,,,ambiguous
GSM4138156,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8917630896645242,915,0.9128966862778196,-0.02113359661329539,0.9633644190841484,0.9585151707269228,0.968213667441374,-0.07160132941962416,-0.07645057777684983,GEP_less_pure_than_subgroup
GSM4138126,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.952463858652414,758,,,,,,,,ambiguous
GSM4138116,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.9295774111559684,701,,,,,,,,ambiguous
GSM4138140,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9246855492295936,696,,,,,,,,ambiguous
GSM4138142,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9000749493695768,686,0.9156160425173518,-0.015541093147775076,0.9733671567050426,0.9692746178042908,0.9774596956057944,-0.07329220733546582,-0.0773847462362176,GEP_less_pure_than_subgroup
GSM4138132,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.924995656675034,642,0.9645683551166956,-0.03957269844166156,0.9805146176393196,0.9745602446672516,0.9864689906113876,-0.055518960964285546,-0.06147333393635357,GEP_less_pure_than_subgroup
GSM4138136,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.90538351915738,639,0.9374047720664832,-0.03202125290910318,0.9718931013396729,0.9656884130890788,0.9789275728256503,-0.06650958218229286,-0.07354405366827033,GEP_less_pure_than_subgroup
GSM4138110,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9179666204395102,625,0.9657023089629831,-0.047735688523472986,0.9683672169032069,0.9633809360823145,0.9733534977240994,-0.05040059646369677,-0.05538687728458924,GEP_less_pure_than_subgroup
GSM4138120,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8562890678938148,594,,,,,,,,ambiguous
GSM4138130,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9172906157559724,585,0.92892137795617,-0.011630762200197653,0.9697371707819465,0.9601789231663536,0.9763005920433426,-0.05244655502597417,-0.05900997628737026,GEP_less_pure_than_subgroup
GSM4138138,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9054728130863178,573,0.906020623777824,-0.0005478106915062231,0.9711945344491197,0.96129982481387,0.9810892440843696,-0.06572172136280197,-0.07561643099805182,GEP_less_pure_than_subgroup
GSM4138128,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8971179278497196,540,0.9390300652160788,-0.04191213736635924,0.9701332745841071,0.9605629676544892,0.9771845016882352,-0.07301534673438759,-0.08006657383851568,GEP_less_pure_than_subgroup
GSM4138122,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8971179278497196,540,0.9390300652160788,-0.04191213736635924,0.9701332745841071,0.9605629676544892,0.9771845016882352,-0.07301534673438759,-0.08006657383851568,GEP_less_pure_than_subgroup
GSM4138160,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9226773570896724,482,0.9626760256559592,-0.039998668566286866,0.9722534149268984,0.9609523350252136,0.9835544948285831,-0.04957605783722607,-0.06087713773891079,GEP_less_pure_than_subgroup
GSM4138162,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.905131090294524,474,,,,,,,,ambiguous
GSM4138166,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8823291307416924,461,0.9109810558377835,-0.028651925096091158,0.9651153792500751,0.954709632066133,0.9755211264340172,-0.08278624850838268,-0.09319199569232484,GEP_less_pure_than_subgroup
GSM4138146,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8894118540345323,456,0.9073057572370014,-0.017893903202469086,0.9567141339058786,0.9436303243635704,0.9753384116763192,-0.0673022798713463,-0.08592655764178692,GEP_less_pure_than_subgroup
GSM4138152,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8887525654256854,449,0.9022765090547992,-0.0135239436291138,0.9445124101917077,0.925424686766346,0.9618881135907796,-0.05575984476602236,-0.07313554816509427,GEP_less_pure_than_subgroup
GSM4138165,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8903152544899418,434,0.9192851438342928,-0.028969889344351074,0.9530227218977549,0.9332552335334324,0.9727902102620776,-0.06270746740781319,-0.08247495577213582,GEP_less_pure_than_subgroup
GSM4138163,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9138829936049092,421,,,,,,,,ambiguous
GSM4138123,11,3,Macrophage_family,family,Macrophage_family,family,Mac_CXCL9,0.7168502099301169,389,0.6663496182803235,0.05050059164979348,0.7634696138450868,0.6923296665033651,0.8721494797491482,-0.04661940391496988,-0.1552992698190313,GEP_less_pure_than_family
GSM4138112,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.871306719154856,352,0.8905372774416428,-0.01923055828678677,0.9485895242590161,0.9256682682672072,0.971510780250825,-0.07728280510416008,-0.10020406109596902,GEP_less_pure_than_subgroup
GSM4138154,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.869256194846114,348,0.9427190579222232,-0.07346286307610916,0.9548387359281734,0.9431862653099846,0.966491206546362,-0.08558254108205932,-0.09723501170024795,GEP_less_pure_than_subgroup
GSM4138114,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8790770792310295,348,0.9042398736323728,-0.02516279440134328,0.9676360123539709,0.9625998999623354,0.9726721247456064,-0.08855893312294139,-0.09359504551457687,GEP_less_pure_than_subgroup
GSM4138124,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9370433623226164,339,0.978266091484458,-0.041222729161841554,0.9763399097024235,0.9689881414926492,0.9836916779121976,-0.039296547379807034,-0.04664831558958116,no_change
GSM4138167,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8886245107092298,337,,,,,,,,ambiguous
GSM4138125,11,7,Macrophage_family,family,Macrophage_family,family,Mac_SPP1,0.6989885261699402,330,0.7005572872018726,-0.0015687610319323753,0.7782784137142521,0.692370900168636,0.8244828790460157,-0.07928988754431188,-0.12549435287607547,GEP_less_pure_than_family
GSM4138141,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8437987778590836,290,,,,,,,,ambiguous
GSM4138118,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.9025207988684304,288,0.9230278583171944,-0.020507059448763965,0.939994010292045,0.9236860244505812,0.9563019961335087,-0.037473211423614594,-0.05378119726507835,GEP_less_pure_than_subgroup
GSM4138144,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8802861583495212,282,,,,,,,,ambiguous
GSM4138135,11,3,Macrophage_family,family,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7605593530967035,277,0.7437879104467697,0.0167714426499338,0.7571286808070604,0.7383677923002976,0.7758895693138232,0.0034306722896431108,-0.015330216217119719,no_change
GSM4138158,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.91019771061288,270,,,,,,,,ambiguous
GSM4138145,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.827137700330109,241,,,,,,,,ambiguous
GSM4138135,11,4,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint,subgroup,Mac_IL1B+Mac_IL1Bint,0.7367974509795422,222,0.7072108173743583,0.029586633605183876,0.7553520357025841,0.734814502091345,0.7758895693138232,-0.018554584723041945,-0.039092118334281056,no_change
GSM4138137,11,3,Macrophage_family,family,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.803626540870908,212,0.7285355889241896,0.07509095194671844,0.7588260974927823,0.7272315071085433,0.7904206878770212,0.04480044337812572,0.013205852993886769,no_change
GSM4138150,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8977300136312176,189,0.9274375580413584,-0.029707544410140785,0.9681133954516786,0.9611292941409396,0.973987404316796,-0.070383381820461,-0.07625739068557835,GEP_less_pure_than_subgroup
GSM4138135,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.8798380121629321,189,,,,,,,,ambiguous
GSM4138155,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7722728887112571,188,,,,,,,,ambiguous
GSM4138139,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.8025969982008845,178,,,,,,,,ambiguous
GSM4138145,11,2,DC_family,family,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.6979337963429437,174,0.7065097141153611,-0.008575917772417396,0.7865890702011628,0.6867038462684993,0.8455624946834115,-0.08865527385821903,-0.14762869834046777,GEP_less_pure_than_subgroup
GSM4138117,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.763822975156491,171,,,,,,,,ambiguous
GSM4138148,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8521061316511702,169,0.912804163382614,-0.060698031731443836,0.970087742890431,0.9586195767510028,0.9791268945558548,-0.11798161123926076,-0.12702076290468456,GEP_less_pure_than_subgroup
GSM4138155,11,2,DC_family,family,DC_family,family,cDC2_CD1C,0.6264526735290995,167,0.6315021493649268,-0.005049475835827266,0.8216871612198462,0.6349049471426702,0.9204222915901472,-0.1952344876907467,-0.2939696180610477,GEP_less_pure_than_family
GSM4138137,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.8634316885995537,157,,,,,,,,ambiguous
GSM4138137,11,4,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint,subgroup,Mac_IL1B+Mac_IL1Bint,0.77526477768655,153,0.7274997664917275,0.04776501119482246,0.7786519689535603,0.7272315071085433,0.8300724307985772,-0.003387191267010259,-0.05480765311202718,GEP_less_pure_than_subgroup
GSM4138164,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.860634171570599,152,,,,,,,,ambiguous
GSM4138131,11,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_TIL,0.7770214241128885,148,,,,,,,,ambiguous
GSM4138143,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14+Mono_CD14_IL1B,0.8177760518395091,143,,,,,,,,ambiguous
GSM4138127,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_TIL,subgroup,Mono_CD14+Mono_TIL,0.8753704138715817,138,0.7950754443610428,0.08029496951053883,0.8889125740227657,0.8100574471222408,0.9677677009232905,-0.013542160151184035,-0.0923972870517088,GEP_less_pure_than_subgroup
GSM4138155,11,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint+Mono_TIL,0.7104430739077536,129,,,,,,,,ambiguous
GSM4138131,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.8721191848045496,129,,,,,,,,ambiguous
GSM4138111,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_IL1B+Mono_CD16,0.7809393827138834,127,,,,,,,,ambiguous
GSM4138161,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8427197867458323,127,,,,,,,,ambiguous
GSM4138139,11,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.8087064074238289,122,,,,,,,,ambiguous
GSM4138125,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8710430285465065,113,,,,,,,,ambiguous
GSM4138131,11,6,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.8805059006911912,111,0.9014810267363168,-0.020975126045125636,,,,,,no_change
GSM4138127,11,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_SPP1+Mono_TIL,0.7022324151827568,110,,,,,,,,ambiguous
GSM4138161,11,6,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.8292133355754832,107,0.8099710907482912,0.019242244827191946,,,,,,no_change
GSM4138129,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8358568119340926,101,,,,,,,,ambiguous
GSM4138143,11,2,DC_family,family,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.715227714544448,93,0.73934764147502,-0.024119926930571967,0.8495485382578843,0.7259410347876485,0.9228842678642892,-0.13432082371343634,-0.20765655331984123,GEP_less_pure_than_subgroup
GSM4138131,11,3,Macrophage_family,family,Macrophage_family,family,Mac_CXCL9+Mac_IL1Bint+Mono_TIL,0.7982149285588963,91,0.7217298789439051,0.07648504961499125,0.8127575718577793,0.7736325618502465,0.8582540267356495,-0.014542643298882996,-0.060039098176753236,GEP_less_pure_than_family
GSM4138161,11,2,DC_family,family,DC_family,family,cDC2_CD1C,0.6704235019082618,90,0.6065901732606009,0.06383332864766089,0.7476670825929574,0.6246119053608256,0.8707222598250894,-0.07724358068469561,-0.2002987579168276,GEP_less_pure_than_family
GSM4138127,11,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.8209064044216212,89,,,,,,,,ambiguous
GSM4138121,11,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.7069307994835201,88,,,,,,,,ambiguous
GSM4138141,11,2,DC_family,family,DC_family,family,,0.7268812618635196,85,0.679201469606746,0.047679792256773657,0.8185938629439512,0.7098964254986592,0.9019090222751608,-0.09171260108043156,-0.17502776041164114,GEP_less_pure_than_family
GSM4138113,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8155781294679281,84,,,,,,,,ambiguous
GSM4138123,11,5,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.6515314880336909,83,0.6845086406588965,-0.03297715262520562,0.709129680893056,0.6923296665033651,0.7259296952827468,-0.05759819285936507,-0.07439820724905588,GEP_less_pure_than_subgroup
GSM4138139,11,3,Macrophage_family,family,Macrophage_family,family,Mac_CXCL9,0.7849119218380847,80,0.6732381015940644,0.11167382024402028,0.7866297817874788,0.7742362045853165,0.8179170551004095,-0.0017178599493941071,-0.03300513326232479,no_change
GSM4138133,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8771414887546328,78,,,,,,,,ambiguous
GSM4138139,11,7,Macrophage_family,family,Macrophage_family,family,Mac_SPP1,0.7206992292328984,74,0.6732381015940644,0.04746112763883403,0.7866297817874788,0.7742362045853165,0.8179170551004095,-0.06593055255458036,-0.09721782586751104,GEP_less_pure_than_family
GSM4138141,11,6,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.8916216841926786,73,0.8882469191880943,0.0033747650045843347,,,,,,no_change
GSM4138131,11,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6774196166674842,73,,,,,,,,ambiguous
GSM4138137,11,7,Macrophage_family,family,Macrophage_family,family,Mac_IL1Bint,0.7471948624858208,71,0.7123966978801426,0.034798164605678195,0.7825748752613806,0.7272315071085433,0.8300724307985772,-0.0353800127755598,-0.08287756831275639,GEP_less_pure_than_family
GSM4138111,11,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6862172352084341,69,,,,,,,,ambiguous
GSM4138155,11,7,Macrophage_family,family,Mac_IL1Bint+Mac_SPP1,subgroup,Mac_IL1Bint+Mac_SPP1,0.6653449190189805,69,0.6419675186505786,0.023377400368401968,0.7040233644712355,0.6707960689648889,0.7372506599775821,-0.03867844545225496,-0.07190574095860158,GEP_less_pure_than_subgroup
GSM4138115,11,2,DC_family,family,DC_family,family,cDC2_CD1C,0.7489586871520735,69,0.7226113874170712,0.026347299735002272,0.879377161103832,0.7959116588996087,0.9579712498150992,-0.13041847395175854,-0.2090125626630257,GEP_less_pure_than_family
