sample,size_bin,draw,ROGUE
GSM4138111,50,3,0.7893741188283998
GSM4138111,50,4,0.8003302379823436
GSM4138111,50,5,0.8718415932316272
GSM4138111,50,6,0.8371881513541874
GSM4138111,50,7,0.8495906401209241
GSM4138111,50,8,0.8058815496304035
GSM4138111,50,9,0.8254914064728905
GSM4138154,50,0,0.8820382703712047
GSM4138154,50,1,0.8574104439889783
GSM4138154,50,2,0.9320476927973029
GSM4138154,50,3,0.8660925158826076
GSM4138154,50,4,0.8769272374917594
GSM4138154,50,5,0.8979846297012315
GSM4138154,50,6,0.8611730751115676
GSM4138154,50,7,0.8642719163549554
GSM4138154,50,8,0.9103995242340633
GSM4138154,50,9,0.8738002691378872
GSM4138148,50,0,0.8341456559216536
GSM4138148,50,1,0.8870082948472613
GSM4138148,50,2,0.9009829774345953
GSM4138148,50,3,0.9054090071170577
GSM4138148,50,4,0.8712076771974568
GSM4138148,50,5,0.8569640115557369
GSM4138148,50,6,0.8743117205217421
GSM4138148,50,7,0.8841712765603456
GSM4138148,50,8,0.8765441682367654
GSM4138148,50,9,0.8846478633625926
GSM4138158,50,0,0.9496081346926206
GSM4138158,50,1,0.9614489903166668
GSM4138158,50,2,0.9518138411409484
GSM4138158,50,3,0.9782875633859578
GSM4138158,50,4,0.9501792585878466
GSM4138158,50,5,0.9420134692227701
GSM4138158,50,6,0.918216116668693
GSM4138158,50,7,0.9654463374678444
GSM4138158,50,8,0.9605751815089287
GSM4138158,50,9,0.9439834238115584
GSM4138116,25,0,0.8865632424965606
GSM4138116,25,1,0.9219033399669454
GSM4138116,25,2,0.9649075237943565
GSM4138116,25,3,0.984725666759071
GSM4138116,25,4,0.9895382915129562
GSM4138116,25,5,0.9896556963544915
GSM4138116,25,6,0.9835779770005966
GSM4138116,25,7,0.9740713524225982
GSM4138116,25,8,0.9861586587219335
GSM4138116,25,9,0.9636275567664592
GSM4138161,25,0,0.9118189237428219
GSM4138161,25,1,0.9027278129878761
GSM4138161,25,2,0.9534873224053568
GSM4138161,25,3,0.8567095878038797
GSM4138161,25,4,0.9218517768296857
GSM4138161,25,5,0.9247599061104433
GSM4138161,25,6,0.8781779862181133
GSM4138161,25,7,0.8720118754596914
GSM4138161,25,8,0.8776786745187678
GSM4138161,25,9,0.8986189460303431
GSM4138154,25,0,0.9736460672484197
GSM4138154,25,1,0.9443787722425285
GSM4138154,25,2,0.9344506795124812
GSM4138154,25,3,0.8929647908883789
GSM4138154,25,4,0.8615511666067865
GSM4138154,25,5,0.8468389735102178
GSM4138154,25,6,0.9578939984943795
GSM4138154,25,7,0.9603303993962103
GSM4138154,25,8,0.8861111975852426
GSM4138154,25,9,0.8944263410524799
GSM4138118,25,0,0.9785429131406729
GSM4138118,25,1,0.9148971640540319
GSM4138118,25,2,0.9180407971464422
GSM4138118,25,3,0.9296245620534597
GSM4138118,25,4,0.9934943878697253
GSM4138118,25,5,0.9791903457774037
GSM4138118,25,6,0.982863419832871
GSM4138118,25,7,0.9747412543789042
GSM4138118,25,8,0.9869651691869595
GSM4138118,25,9,0.9754865906337177
GSM4138169,25,0,0.9684676443498503
GSM4138169,25,1,0.9684676443498503
GSM4138169,25,2,0.9684676443498503
GSM4138169,25,3,0.9684676443498503
GSM4138169,25,4,0.9684676443498503
GSM4138169,25,5,0.9684676443498503
GSM4138169,25,6,0.9684676443498503
GSM4138169,25,7,0.9684676443498503
GSM4138169,25,8,0.9684676443498503
GSM4138169,25,9,0.9684676443498503
GSM4138148,25,0,0.9752574829075877
GSM4138148,25,1,0.9536359232726613
GSM4138148,25,2,1.0
GSM4138148,25,3,0.9764775671910296
GSM4138148,25,4,0.9658438397762533
GSM4138148,25,5,0.9737547864399627
GSM4138148,25,6,0.9530086607443558
GSM4138148,25,7,0.9448605477909886
GSM4138148,25,8,0.9721682708739274
GSM4138148,25,9,0.9708082496830001
GSM4138137,200,0,0.7718285770188111
GSM4138137,200,1,0.7937775991965413
GSM4138137,200,2,0.7713813553822765
GSM4138137,200,3,0.777487718516402
GSM4138137,200,4,0.787035223917733
GSM4138137,200,5,0.7821349362923706
GSM4138137,200,6,0.7551774863098658
GSM4138137,200,7,0.76856322440265
GSM4138137,200,8,0.7979363882390502
GSM4138137,200,9,0.792271403177883
GSM4138115,50,0,0.8756811763254718
GSM4138115,50,1,0.8776515385301857
GSM4138115,50,2,0.8763833827887697
GSM4138115,50,3,0.8689862374152049
GSM4138115,50,4,0.8956428140392189
GSM4138115,50,5,0.9143013538834824
GSM4138115,50,6,0.886998514808618
GSM4138115,50,7,0.8586995678033218
GSM4138115,50,8,0.9219816422722658
GSM4138115,50,9,0.8370089914905868
GSM4138134,800,0,0.9497287303230199
GSM4138134,800,1,0.9535977586108116
GSM4138134,800,2,0.9511238610301306
GSM4138134,800,3,0.9508904624326937
GSM4138134,800,4,0.9451188544530984
GSM4138134,800,5,0.9521410241710107
GSM4138134,800,6,0.9467592781827897
GSM4138134,800,7,0.9399671525574781
GSM4138134,800,8,0.9491977265292161
GSM4138134,800,9,0.9541540627929557
GSM4138142,475,0,0.9175302498938024
GSM4138142,475,1,0.9133762167637949
GSM4138142,475,2,0.911006160042302
GSM4138142,475,3,0.9101940565551899
GSM4138142,475,4,0.9065806086682606
GSM4138142,475,5,0.9103650895475648
GSM4138142,475,6,0.9113527089784523
GSM4138142,475,7,0.9115798370180128
GSM4138142,475,8,0.9124906832891901
GSM4138142,475,9,0.9205318616424216
GSM4138110,450,0,0.9075912904435965
GSM4138110,450,1,0.8989045236306425
GSM4138110,450,2,0.9040227381334704
GSM4138110,450,3,0.8994315020759697
GSM4138110,450,4,0.8943236728707981
GSM4138110,450,5,0.9019987784516846
GSM4138110,450,6,0.9077711981609602
GSM4138110,450,7,0.9095591126666571
GSM4138110,450,8,0.9168746025725921
GSM4138110,450,9,0.9041353084624535
GSM4138160,400,0,0.8591488294714421
GSM4138160,400,1,0.8678413147182666
GSM4138160,400,2,0.8588246030326754
GSM4138160,400,3,0.853253120528511
GSM4138160,400,4,0.8545498131997216
GSM4138160,400,5,0.8702940190741995
GSM4138160,400,6,0.8628446267217044
GSM4138160,400,7,0.87987465564615
GSM4138160,400,8,0.8656508975857324
GSM4138160,400,9,0.8688648598266884
GSM4138136,375,0,0.9209794132600514
GSM4138136,375,1,0.9015859432466922
GSM4138136,375,2,0.9125608437454265
GSM4138136,375,3,0.9072035078825373
GSM4138136,375,4,0.8913711157589648
GSM4138136,375,5,0.8943980165449336
GSM4138136,375,6,0.893440768804032
GSM4138136,375,7,0.9038157478354603
GSM4138136,375,8,0.9116350687634356
GSM4138136,375,9,0.9004971983771062
GSM4138167,200,0,0.8902142698034056
GSM4138167,200,1,0.8933305857626004
GSM4138167,200,2,0.886801668182961
GSM4138167,200,3,0.892014761572127
GSM4138167,200,4,0.8920006929301626
GSM4138167,200,5,0.8960569790987686
GSM4138167,200,6,0.9076680142196036
GSM4138167,200,7,0.8934112852352181
GSM4138167,200,8,0.8927991619703308
GSM4138167,200,9,0.8883775703623166
GSM4138128,200,0,0.9265356891839647
GSM4138128,200,1,0.9190356431708909
GSM4138128,200,2,0.8879643710085393
GSM4138128,200,3,0.8874391592738199
GSM4138128,200,4,0.8868581214195389
GSM4138128,200,5,0.893119136576715
GSM4138128,200,6,0.8864302677047243
GSM4138128,200,7,0.8964653042729783
GSM4138128,200,8,0.8942029793175705
GSM4138128,200,9,0.8916532723477806
GSM4138122,200,0,0.8932551500954231
GSM4138122,200,1,0.8938046107946168
GSM4138122,200,2,0.9073352731001849
GSM4138122,200,3,0.9022718779566802
GSM4138122,200,4,0.8884379060110683
GSM4138122,200,5,0.9011330739049923
GSM4138122,200,6,0.8926165514743061
GSM4138122,200,7,0.9046801198536434
GSM4138122,200,8,0.8914399313822218
GSM4138122,200,9,0.9130034117069226
GSM4138165,175,0,0.8977031867782502
GSM4138165,175,1,0.8975429430393849
GSM4138165,175,2,0.908640646638858
GSM4138165,175,3,0.8996236020430319
GSM4138165,175,4,0.8980323750320284
GSM4138165,175,5,0.9144048640958049
GSM4138165,175,6,0.9309961234479763
GSM4138165,175,7,0.8841207498951617
GSM4138165,175,8,0.8980795258677018
GSM4138165,175,9,0.9108665695667769
GSM4138167,125,0,0.9339499525697024
GSM4138167,125,1,0.8903960633578126
GSM4138167,125,2,0.9017813972718914
GSM4138167,125,3,0.8847257752717874
GSM4138167,125,4,0.8944766281981587
GSM4138167,125,5,0.8878372080935205
GSM4138167,125,6,0.8850782428245128
GSM4138167,125,7,0.8812908179104151
GSM4138167,125,8,0.9018851144330606
GSM4138167,125,9,0.890612065326891
GSM4138127,75,0,0.8488355164800998
GSM4138127,75,1,0.8272850639452107
GSM4138127,75,2,0.9033880370916948
GSM4138127,75,3,0.8304194243124643
GSM4138127,75,4,0.8209650035014222
GSM4138127,75,5,0.8217763756319449
GSM4138127,75,6,0.871073771522255
GSM4138127,75,7,0.8035745249097204
GSM4138127,75,8,0.8164127811397646
GSM4138127,75,9,0.7876895006475853
GSM4138150,75,0,0.9401651944698663
GSM4138150,75,1,0.9524223653167653
GSM4138150,75,2,0.9510237154320016
GSM4138150,75,3,0.9571459763236931
GSM4138150,75,4,0.9147461163761369
GSM4138150,75,5,0.9367126198978375
GSM4138150,75,6,0.9221670205127313
GSM4138150,75,7,0.9234890239200241
GSM4138150,75,8,0.9548177337163267
GSM4138150,75,9,0.9382418323074525
GSM4138145,200,0,0.730025807665253
GSM4138145,200,1,0.7512991156275148
GSM4138145,200,2,0.7163518907561028
GSM4138145,200,3,0.7206519274316117
GSM4138145,200,4,0.7363310365740738
GSM4138145,200,5,0.7398398455782166
GSM4138145,200,6,0.7275905892762011
GSM4138145,200,7,0.7277386856487118
GSM4138145,200,8,0.7114280708166527
GSM4138145,200,9,0.7172347842302413
GSM4138163,325,0,0.8963784297816413
GSM4138163,325,1,0.8964630936691642
GSM4138163,325,2,0.9007546772099488
GSM4138163,325,3,0.896360058763235
GSM4138163,325,4,0.9196875804150253
GSM4138163,325,5,0.897569125847773
GSM4138163,325,6,0.9014329845796192
GSM4138163,325,7,0.8930354710058868
GSM4138163,325,8,0.8976707338908213
GSM4138163,325,9,0.9047037064963498
GSM4138162,300,0,0.8809876671709796
GSM4138162,300,1,0.8958655908677317
GSM4138162,300,2,0.8997240949913176
GSM4138162,300,3,0.8866793396303349
GSM4138162,300,4,0.8918279171622461
GSM4138162,300,5,0.9025292723545111
GSM4138162,300,6,0.9007252853948144
GSM4138162,300,7,0.8864324805060658
GSM4138162,300,8,0.8801034065795296
GSM4138162,300,9,0.8906269368208086
GSM4138118,250,0,0.8720743135102199
GSM4138118,250,1,0.8949750390066802
GSM4138118,250,2,0.8729320528001484
GSM4138118,250,3,0.8705120397921499
GSM4138118,250,4,0.8792078339686263
GSM4138118,250,5,0.8661221698682546
GSM4138118,250,6,0.8656974140305552
GSM4138118,250,7,0.8774431952950628
GSM4138118,250,8,0.883208554629012
GSM4138118,250,9,0.8712534685275599
GSM4138144,125,0,0.8326465590975889
GSM4138144,125,1,0.850710108489061
GSM4138144,125,2,0.8805036537464054
GSM4138144,125,3,0.8548568213718102
GSM4138144,125,4,0.847459037059495
GSM4138144,125,5,0.8712057480081824
GSM4138144,125,6,0.8601239497254016
GSM4138144,125,7,0.8774849161742356
GSM4138144,125,8,0.8528024726045123
GSM4138144,125,9,0.861874133934458
GSM4138126,100,0,0.9508649367840177
GSM4138126,100,1,0.9636058709739864
GSM4138126,100,2,0.9710395208451236
GSM4138126,100,3,0.9728592938302901
GSM4138126,100,4,0.9729350855767288
GSM4138126,100,5,0.9566633932020092
GSM4138126,100,6,0.9456988420435023
GSM4138126,100,7,0.963554237105495
GSM4138126,100,8,0.9562450343988509
GSM4138126,100,9,0.9601093980111465
GSM4138161,75,0,0.7664430912386966
GSM4138161,75,1,0.7992409312216935
GSM4138161,75,2,0.7900924858558831
GSM4138161,75,3,0.7968675307030091
GSM4138161,75,4,0.775194220074183
GSM4138161,75,5,0.8113706617158918
GSM4138161,75,6,0.8105063891862913
GSM4138161,75,7,0.8129386496269455
GSM4138161,75,8,0.762093749554735
GSM4138161,75,9,0.7761329008115894
GSM4138156,25,0,0.9657679358271245
GSM4138156,25,1,0.9857165064015866
GSM4138156,25,2,0.9539310284407142
GSM4138156,25,3,0.9717053593028256
GSM4138156,25,4,0.9559386016153296
GSM4138156,25,5,0.9849770919358538
GSM4138156,25,6,0.9679310321355452
GSM4138156,25,7,0.9877529922738291
GSM4138156,25,8,0.9808156913088322
GSM4138156,25,9,0.967829022295788
GSM4138134,925,0,0.9482582512220534
GSM4138134,925,1,0.9421918255295162
GSM4138134,925,2,0.9541108014658084
GSM4138134,925,3,0.9453912648586663
GSM4138134,925,4,0.9463616622353775
GSM4138134,925,5,0.9518273953953471
GSM4138134,925,6,0.9511887436788438
GSM4138134,925,7,0.9532521899705617
GSM4138134,925,8,0.9449489753043722
GSM4138134,925,9,0.9462452885444105
GSM4138126,700,0,0.9565007363438662
GSM4138126,700,1,0.9536952361840731
GSM4138126,700,2,0.9539818585491157
GSM4138126,700,3,0.9531791907541607
GSM4138126,700,4,0.953119773737827
GSM4138126,700,5,0.9528942992983025
GSM4138126,700,6,0.9560004908682014
GSM4138126,700,7,0.9530740891485839
GSM4138126,700,8,0.9536416907581095
GSM4138126,700,9,0.9539090794365269
GSM4138156,700,0,0.8858359652407386
GSM4138156,700,1,0.8921644757829392
GSM4138156,700,2,0.88720281150848
GSM4138156,700,3,0.8813454062875705
GSM4138156,700,4,0.8913781550047193
GSM4138156,700,5,0.8897178346835973
GSM4138156,700,6,0.8864474423940272
GSM4138156,700,7,0.8929854580991825
GSM4138156,700,8,0.8953897401007835
GSM4138156,700,9,0.8916850088559723
GSM4138120,550,0,0.8435642487528525
GSM4138120,550,1,0.8439026478234153
GSM4138120,550,2,0.8431564914800085
GSM4138120,550,3,0.8431278776211308
GSM4138120,550,4,0.8509777085929634
GSM4138120,550,5,0.8419401238528935
GSM4138120,550,6,0.8444434993333266
GSM4138120,550,7,0.8467849062434557
GSM4138120,550,8,0.8412850111816762
GSM4138120,550,9,0.8449161400676212
GSM4138140,525,0,0.9073333289444808
GSM4138140,525,1,0.9047041304579571
GSM4138140,525,2,0.9168777040927769
GSM4138140,525,3,0.9167359958558818
GSM4138140,525,4,0.9129707415800301
GSM4138140,525,5,0.9057004987423165
GSM4138140,525,6,0.9085037301822058
GSM4138140,525,7,0.9104372583382416
GSM4138140,525,8,0.9058374091742087
GSM4138140,525,9,0.9169187794442899
GSM4138142,525,0,0.9129493119291905
GSM4138142,525,1,0.9111434918350845
GSM4138142,525,2,0.9143645030917316
GSM4138142,525,3,0.9096084965298736
GSM4138142,525,4,0.9095047565382038
GSM4138142,525,5,0.9168828173085956
GSM4138142,525,6,0.9085677250985403
GSM4138142,525,7,0.9152328733915142
GSM4138142,525,8,0.9265311752321849
GSM4138142,525,9,0.9127836384825132
GSM4138110,500,0,0.9082512988510919
GSM4138110,500,1,0.9038326273352504
GSM4138110,500,2,0.9020391457561923
GSM4138110,500,3,0.906979873920156
GSM4138110,500,4,0.9063656162366139
GSM4138110,500,5,0.9000679955736148
GSM4138110,500,6,0.9081037891128768
GSM4138110,500,7,0.9059027463726202
GSM4138110,500,8,0.9053253463527132
GSM4138110,500,9,0.903365779032246
GSM4138132,500,0,0.9393842345913296
GSM4138132,500,1,0.9423228569593842
GSM4138132,500,2,0.9262160539743752
GSM4138132,500,3,0.9405408814304919
GSM4138132,500,4,0.9296593837481981
GSM4138132,500,5,0.938143868315113
GSM4138132,500,6,0.9352927804851345
GSM4138132,500,7,0.9359509744914677
GSM4138132,500,8,0.9371685026127046
GSM4138132,500,9,0.9382883285379175
GSM4138136,425,0,0.8945559043885779
GSM4138136,425,1,0.8932376381925294
GSM4138136,425,2,0.8976418079013244
GSM4138136,425,3,0.8984465835318505
GSM4138136,425,4,0.8976827623768296
GSM4138136,425,5,0.8965966845544667
GSM4138136,425,6,0.8972817670640495
GSM4138136,425,7,0.9027713586314535
GSM4138136,425,8,0.8961224457755117
GSM4138136,425,9,0.9029105216115133
GSM4138138,400,0,0.8867564323755437
GSM4138138,400,1,0.8938695833903889
GSM4138138,400,2,0.8802693485006583
GSM4138138,400,3,0.888553940879744
GSM4138138,400,4,0.9006287542154421
GSM4138138,400,5,0.8884364560387706
GSM4138138,400,6,0.8843199615954017
GSM4138138,400,7,0.9161811582308215
GSM4138138,400,8,0.8865092633797214
GSM4138138,400,9,0.8901407947222914
GSM4138163,375,0,0.8967348098047464
GSM4138163,375,1,0.898685549547428
GSM4138163,375,2,0.9042182540834536
GSM4138163,375,3,0.9050759342861894
GSM4138163,375,4,0.8985404400286718
GSM4138163,375,5,0.8968172664410783
GSM4138163,375,6,0.9058833569766989
GSM4138163,375,7,0.9066588669362288
GSM4138163,375,8,0.9009539934658067
GSM4138163,375,9,0.8999636319302421
GSM4138162,375,0,0.893304158231125
GSM4138162,375,1,0.9010911299160798
GSM4138162,375,2,0.8808594599211562
GSM4138162,375,3,0.8868743154318497
GSM4138162,375,4,0.8884580891917008
GSM4138162,375,5,0.8938880594469639
GSM4138162,375,6,0.8917071353947182
GSM4138162,375,7,0.898057735343753
GSM4138162,375,8,0.8947670065148676
GSM4138162,375,9,0.8873777108270108
GSM4138130,350,0,0.9138276562874577
GSM4138130,350,1,0.9056984533610182
GSM4138130,350,2,0.9049576420106907
GSM4138130,350,3,0.904339306578756
GSM4138130,350,4,0.9153205096387319
GSM4138130,350,5,0.9132836685041118
GSM4138130,350,6,0.9066557234711474
GSM4138130,350,7,0.8951724661760981
GSM4138130,350,8,0.9181648864347833
GSM4138130,350,9,0.9116402012316029
GSM4138152,350,0,0.8428312375452267
GSM4138152,350,1,0.865542595875559
GSM4138152,350,2,0.8460912955194496
GSM4138152,350,3,0.8624717543828594
GSM4138152,350,4,0.8514319173642577
GSM4138152,350,5,0.8563059209330597
GSM4138152,350,6,0.8507313630184046
GSM4138152,350,7,0.8609794734780637
GSM4138152,350,8,0.8554641630907036
GSM4138152,350,9,0.8484731348849658
GSM4138123,300,0,0.6761494089413954
GSM4138123,300,1,0.6890189647081804
GSM4138123,300,2,0.6916896325724149
GSM4138123,300,3,0.6903577422826788
GSM4138123,300,4,0.688894759653973
GSM4138123,300,5,0.6866550238920651
GSM4138123,300,6,0.6811527470478559
GSM4138123,300,7,0.6857009287785247
GSM4138123,300,8,0.6938857161739549
GSM4138123,300,9,0.6926576521019536
GSM4138122,300,0,0.8960072615600371
GSM4138122,300,1,0.8867850891058061
GSM4138122,300,2,0.8805744321599696
GSM4138122,300,3,0.8808724159975138
GSM4138122,300,4,0.8883203690159313
GSM4138122,300,5,0.8947586437244256
GSM4138122,300,6,0.8955308738977779
GSM4138122,300,7,0.8866117168637746
GSM4138122,300,8,0.8816316353639299
GSM4138122,300,9,0.8879868046080588
GSM4138128,300,0,0.8903979982880642
GSM4138128,300,1,0.8884877741722902
GSM4138128,300,2,0.8888297270656661
GSM4138128,300,3,0.8909186633474094
GSM4138128,300,4,0.8851306103775971
GSM4138128,300,5,0.8940303208525827
GSM4138128,300,6,0.8934306567530658
GSM4138128,300,7,0.8920412649144296
GSM4138128,300,8,0.8839967329531847
GSM4138128,300,9,0.8920855035083445
GSM4138166,300,0,0.8937474871418702
GSM4138166,300,1,0.8908698611926507
GSM4138166,300,2,0.8828974135031226
GSM4138166,300,3,0.8855979827925061
GSM4138166,300,4,0.889367892036363
GSM4138166,300,5,0.896742123384711
GSM4138166,300,6,0.8948836239096781
GSM4138166,300,7,0.8952529004454222
GSM4138166,300,8,0.8984966916295899
GSM4138166,300,9,0.8950006485655279
GSM4138165,300,0,0.9124076155965662
GSM4138165,300,1,0.8966915688757536
GSM4138165,300,2,0.895966590531204
GSM4138165,300,3,0.8923854380725975
GSM4138165,300,4,0.8972076864795638
GSM4138165,300,5,0.8891021716460918
GSM4138165,300,6,0.8909106686577399
GSM4138165,300,7,0.8960601416229379
GSM4138165,300,8,0.9071190007901624
GSM4138165,300,9,0.9113273794432128
GSM4138134,275,0,0.9541484936222315
GSM4138134,275,1,0.955830724833518
GSM4138134,275,2,0.9645342974439098
GSM4138134,275,3,0.9549259840926081
GSM4138134,275,4,0.9521603844000412
GSM4138134,275,5,0.9382455093155979
GSM4138134,275,6,0.9430135006417872
GSM4138134,275,7,0.9476258068304035
GSM4138134,275,8,0.9476775682290062
GSM4138134,275,9,0.9569035578041425
GSM4138114,275,0,0.876985896139569
GSM4138114,275,1,0.890334274770836
GSM4138114,275,2,0.8802998849440387
GSM4138114,275,3,0.879621944507906
GSM4138114,275,4,0.8765723261714617
GSM4138114,275,5,0.8935369952522021
GSM4138114,275,6,0.8773135149251747
GSM4138114,275,7,0.8943043734359301
GSM4138114,275,8,0.8755656349914165
GSM4138114,275,9,0.8807666929329437
GSM4138146,275,0,0.8888038734052456
GSM4138146,275,1,0.8834069559768183
GSM4138146,275,2,0.8876323824978498
GSM4138146,275,3,0.9009431304976574
GSM4138146,275,4,0.8887271006767008
GSM4138146,275,5,0.8870124797499925
GSM4138146,275,6,0.8664758657699965
GSM4138146,275,7,0.8740480235245817
GSM4138146,275,8,0.8891056738719774
GSM4138146,275,9,0.8790265861424197
GSM4138167,250,0,0.8857795060145248
GSM4138167,250,1,0.8993781051062668
GSM4138167,250,2,0.8898561835676012
GSM4138167,250,3,0.8950969878284885
GSM4138167,250,4,0.8976102823110245
GSM4138167,250,5,0.8945562605370438
GSM4138167,250,6,0.902124829049153
GSM4138167,250,7,0.8941437352082935
GSM4138167,250,8,0.9028386255740427
GSM4138167,250,9,0.8911446687930764
GSM4138124,250,0,0.9216731692941236
GSM4138124,250,1,0.921234325849115
GSM4138124,250,2,0.9026700425484763
GSM4138124,250,3,0.9209050020162992
GSM4138124,250,4,0.9215419407069412
GSM4138124,250,5,0.9128946621934144
GSM4138124,250,6,0.9099603675368915
GSM4138124,250,7,0.9079490441987946
GSM4138124,250,8,0.9038805299083319
GSM4138124,250,9,0.9078603175865053
GSM4138125,250,0,0.7256751592436892
GSM4138125,250,1,0.705390393213037
GSM4138125,250,2,0.7181309361125301
GSM4138125,250,3,0.7185891598270817
GSM4138125,250,4,0.7116516857749233
GSM4138125,250,5,0.7128575420536554
GSM4138125,250,6,0.7289014728878798
GSM4138125,250,7,0.7055232089657523
GSM4138125,250,8,0.7273239461444316
GSM4138125,250,9,0.7022156249010634
GSM4138155,250,0,0.5841785957892047
GSM4138155,250,1,0.5799924913130516
GSM4138155,250,2,0.6112128742693048
GSM4138155,250,3,0.6179398271915575
GSM4138155,250,4,0.6025499876309888
GSM4138155,250,5,0.6061060949298165
GSM4138155,250,6,0.5990883943803118
GSM4138155,250,7,0.6011006001509398
GSM4138155,250,8,0.6088618616457857
GSM4138155,250,9,0.6277888886311692
GSM4138158,250,0,0.8911553702137536
GSM4138158,250,1,0.8927614991398747
GSM4138158,250,2,0.89500147607961
GSM4138158,250,3,0.8906501449489076
GSM4138158,250,4,0.8966900988908532
GSM4138158,250,5,0.8901957206474641
GSM4138158,250,6,0.8979820185971521
GSM4138158,250,7,0.8964678733853814
GSM4138158,250,8,0.9127933388384153
GSM4138158,250,9,0.8992490137297887
GSM4138130,250,0,0.9128028676815123
GSM4138130,250,1,0.8989096060644829
GSM4138130,250,2,0.9220462054130236
GSM4138130,250,3,0.9132062713337417
GSM4138130,250,4,0.9157443713475578
GSM4138130,250,5,0.9183649485189916
GSM4138130,250,6,0.9044148774468967
GSM4138130,250,7,0.9095312157797472
GSM4138130,250,8,0.9018594779163951
GSM4138130,250,9,0.9111907027063685
GSM4138122,250,0,0.8792784587456964
GSM4138122,250,1,0.8903234630658815
GSM4138122,250,2,0.8926146744199231
GSM4138122,250,3,0.884509074989547
GSM4138122,250,4,0.8906530998977287
GSM4138122,250,5,0.8840630690186676
GSM4138122,250,6,0.8904203978179486
GSM4138122,250,7,0.8928829708555165
GSM4138122,250,8,0.885272599812248
GSM4138122,250,9,0.899591203988345
GSM4138128,250,0,0.8800446103793426
GSM4138128,250,1,0.8944920599037393
GSM4138128,250,2,0.8793259818193429
GSM4138128,250,3,0.8964112892718588
GSM4138128,250,4,0.8793973402623522
GSM4138128,250,5,0.8966244127361316
GSM4138128,250,6,0.8847492455840327
GSM4138128,250,7,0.8859644534275635
GSM4138128,250,8,0.8820146554546688
GSM4138128,250,9,0.8797259460033385
GSM4138156,225,0,0.8980760883330705
GSM4138156,225,1,0.904286810266071
GSM4138156,225,2,0.9052255317182647
GSM4138156,225,3,0.9041879147992901
GSM4138156,225,4,0.9047983473652981
GSM4138156,225,5,0.9017262380208833
GSM4138156,225,6,0.9048869491252542
GSM4138156,225,7,0.8883953021153563
GSM4138156,225,8,0.888951809528731
GSM4138156,225,9,0.8923030404576772
GSM4138112,225,0,0.8795376810766223
GSM4138112,225,1,0.869272060772751
GSM4138112,225,2,0.8689768998131384
GSM4138112,225,3,0.8673320456980101
GSM4138112,225,4,0.9013336653240404
GSM4138112,225,5,0.8855799875358944
GSM4138112,225,6,0.8872094539281805
GSM4138112,225,7,0.8829079562091849
GSM4138112,225,8,0.8773689196414552
GSM4138112,225,9,0.8774338550952403
GSM4138136,200,0,0.9030691118204817
GSM4138136,200,1,0.9075599285023844
GSM4138136,200,2,0.9095034122978853
GSM4138136,200,3,0.8986258338310433
GSM4138136,200,4,0.8957723603587396
GSM4138136,200,5,0.8854396744602732
GSM4138136,200,6,0.910160996904089
GSM4138136,200,7,0.9128221113786472
GSM4138136,200,8,0.8853823727026262
GSM4138136,200,9,0.9021878908346493
GSM4138139,200,0,0.665473869555896
GSM4138139,200,1,0.670443226435654
GSM4138139,200,2,0.6880038592138408
GSM4138139,200,3,0.6540535272535088
GSM4138139,200,4,0.6767954785304118
GSM4138139,200,5,0.6817679450971725
GSM4138139,200,6,0.6271917303708058
GSM4138139,200,7,0.6818049393042805
GSM4138139,200,8,0.6870708691621368
GSM4138139,200,9,0.665554672617855
GSM4138144,200,0,0.8579670212910738
GSM4138144,200,1,0.8655257604567819
GSM4138144,200,2,0.8611092781667794
GSM4138144,200,3,0.8484679473712109
GSM4138144,200,4,0.8525866357078944
GSM4138144,200,5,0.8508706591287201
GSM4138144,200,6,0.8578791487961406
GSM4138144,200,7,0.8482408046079176
GSM4138144,200,8,0.8569469539623567
GSM4138144,200,9,0.8486137093199673
GSM4138146,200,0,0.8918296579630232
GSM4138146,200,1,0.8899772193802636
GSM4138146,200,2,0.8743273608388826
GSM4138146,200,3,0.8958087087005399
GSM4138146,200,4,0.8919872660041365
GSM4138146,200,5,0.8737926885343246
GSM4138146,200,6,0.8864188276851308
GSM4138146,200,7,0.89907820900418
GSM4138146,200,8,0.880765179547721
GSM4138146,200,9,0.8756323221897379
GSM4138123,175,0,0.7109903468459482
GSM4138123,175,1,0.7064663762476994
GSM4138123,175,2,0.7091176059616946
GSM4138123,175,3,0.693562256155426
GSM4138123,175,4,0.7002211906060353
GSM4138123,175,5,0.6994074640976065
GSM4138123,175,6,0.6804125898137235
GSM4138123,175,7,0.7143957957332165
GSM4138123,175,8,0.7105284815828411
GSM4138123,175,9,0.6918402417055307
GSM4138138,175,0,0.9085661662296581
GSM4138138,175,1,0.8934242548057372
GSM4138138,175,2,0.9058145558453101
GSM4138138,175,3,0.898714460710315
GSM4138138,175,4,0.9045113997546708
GSM4138138,175,5,0.9115886088012212
GSM4138138,175,6,0.9058972070681912
GSM4138138,175,7,0.9119756095686068
GSM4138138,175,8,0.9095901901695145
GSM4138138,175,9,0.8973451996557888
GSM4138140,175,0,0.9240460948683289
GSM4138140,175,1,0.9220446761514071
GSM4138140,175,2,0.908637156516872
GSM4138140,175,3,0.9246357459171692
GSM4138140,175,4,0.9318187991608874
