sample,K,gep,label,label_kind,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,recommendation
GSM4138143,9,8,DC_family,family,0.8492030477372928,43,0.7974127699611427,0.051790277776150084,purer
GSM4138123,9,2,DC_family,family,0.8035181856217536,41,0.7694321137860433,0.03408607183571033,tie
GSM4138123,9,5,Ambiguous/Mixed,ambiguous,0.8813853407021823,41,,,ambiguous
GSM4138129,9,7,Macrophage_family,family,0.8778197334158395,40,0.7576685488530968,0.12015118456274276,purer
GSM4138161,9,4,Ambiguous/Mixed,ambiguous,0.7717763550064234,40,,,ambiguous
GSM4138141,9,4,Ambiguous/Mixed,ambiguous,0.8350654052781903,37,,,ambiguous
GSM4138125,9,3,Macrophage_family,family,0.8994232062551781,36,0.7439021951733407,0.15552101108183747,purer
GSM4138145,9,5,Ambiguous/Mixed,ambiguous,0.9302855066721587,35,,,ambiguous
GSM4138129,9,3,Macrophage_family,family,0.911247911629337,34,0.7576685488530968,0.1535793627762403,purer
GSM4138137,9,2,DC_family,family,0.8613137097763715,33,0.839030314310623,0.022283395465748423,tie
GSM4138139,9,4,Ambiguous/Mixed,ambiguous,0.8454799738578477,33,,,ambiguous
GSM4138123,9,1,Mono_CD14_ID1,specific,0.9316252202713934,33,,,no_baseline
GSM4138113,9,6,DC_pDC,specific,0.9360748270364975,33,0.9211167331049517,0.01495809393154579,tie
GSM4138129,9,5,Ambiguous/Mixed,ambiguous,0.903701217883313,32,,,ambiguous
GSM4138135,9,7,Macrophage_family,family,0.8506824579896967,32,0.6821237468466982,0.16855871114299847,purer
GSM4138147,9,6,DC_pDC,specific,0.935324749011505,31,0.935324749011505,0.0,tie
GSM4138135,9,4,Ambiguous/Mixed,ambiguous,0.9126530122957772,31,,,ambiguous
GSM4138135,9,2,DC_family,family,0.8766734228684006,31,0.841697457205539,0.03497596566286154,tie
GSM4138143,9,9,Mast,specific,0.9748135904112316,31,0.9748135904112316,0.0,tie
GSM4138135,9,8,DC_family,family,0.9258735720252302,30,0.841697457205539,0.08417611481969123,purer
GSM4138111,9,9,Mast,specific,0.9050661191766445,28,0.9059125026497903,-0.0008463834731458064,tie
GSM4138155,9,3,Macrophage_family,family,0.9395178704164566,28,0.6299154299118346,0.30960244050462205,purer
GSM4138127,9,6,DC_pDC,specific,0.9560784239578238,28,0.9441912994803779,0.011887124477445887,tie
GSM4138115,9,1,Mono_CD14_ID1,specific,0.9697411579301205,27,,,no_baseline
GSM4138127,9,7,Macrophage_family,family,0.9587942301365583,27,0.7778561108377001,0.18093811929885817,purer
GSM4138125,9,2,DC_family,family,0.9215176200907207,26,0.95113418699402,-0.02961656690329928,tie
GSM4138113,9,2,DC_family,family,0.8726883461069048,26,0.7632287255055046,0.10945962060140024,purer
GSM4138119,9,2,DC_family,family,0.8404484553596817,25,0.903900009773125,-0.0634515544134433,less_pure
GSM4138112,9,6,DC_pDC,specific,0.9670409840078681,25,0.9672228106134714,-0.00018182660560328578,tie
GSM4138129,9,6,DC_pDC,specific,0.9868286715955322,25,0.9868286715955322,0.0,tie
GSM4138155,9,8,DC_family,family,0.9095891198160622,25,0.7010983122032448,0.20849080761281735,purer
GSM4138119,9,7,Macrophage_family,family,0.8869751010903455,24,0.7571052713504478,0.1298698297398977,purer
GSM4138153,9,2,DC_family,family,0.922645268527941,23,0.9378503541294222,-0.01520508560148115,tie
GSM4138160,9,6,DC_pDC,specific,0.980833886723325,23,0.980833886723325,0.0,tie
GSM4138139,9,6,DC_pDC,specific,0.9506174967437965,22,0.9506174967437965,0.0,tie
GSM4138139,9,8,DC_family,family,0.9422756010989471,22,0.8604547296733422,0.0818208714256049,purer
GSM4138144,9,2,DC_family,family,0.9721106090046372,22,0.8857225642654714,0.08638804473916584,purer
GSM4138123,9,8,DC_family,family,0.9565098966662946,21,0.7694321137860433,0.18707778288025134,purer
GSM4138129,9,2,DC_family,family,0.9498496185578876,21,0.8738886990016175,0.07596091955627016,purer
GSM4138110,9,6,DC_pDC,specific,0.9555193703185515,21,0.9555193703185515,0.0,tie
GSM4138141,9,5,Ambiguous/Mixed,ambiguous,0.9491170180223923,21,,,ambiguous
GSM4138135,9,9,Mast,specific,1.0,21,1.0,0.0,tie
GSM4138117,9,2,DC_family,family,0.9606103889526073,20,0.8983178908723612,0.06229249808024606,purer
GSM4138122,9,6,DC_pDC,specific,0.9782659584116306,20,0.9782659584116306,0.0,tie
GSM4138168,9,6,DC_pDC,specific,0.9457890908623999,20,0.9457890908623999,0.0,tie
GSM4138128,9,6,DC_pDC,specific,0.9782659584116306,20,0.9782659584116306,0.0,tie
GSM4138133,9,6,DC_pDC,specific,0.9772575612773257,20,0.9780104357713506,-0.0007528744940249466,tie
GSM4138157,9,5,Ambiguous/Mixed,ambiguous,0.9377220805312816,20,,,ambiguous
GSM4138155,9,4,Ambiguous/Mixed,ambiguous,0.9440258540886044,20,,,ambiguous
GSM4138133,9,8,DC_family,family,0.880236894807487,19,0.7773132578349409,0.10292363697254614,purer
GSM4138162,9,2,DC_family,family,0.9909607999329997,19,0.9565826886013326,0.03437811133166713,tie
GSM4138127,9,2,DC_family,family,0.9743418453029794,19,0.891335201708411,0.08300664359456844,purer
GSM4138155,9,9,Mast,specific,0.9381206978557273,19,0.9381206978557273,0.0,tie
GSM4138131,9,9,Mast,specific,0.9564196483172959,19,0.9764376533440459,-0.020018005026749996,tie
GSM4138115,9,8,DC_family,family,0.959043731436514,19,0.7727754744975728,0.18626825693894122,purer
GSM4138135,9,6,DC_pDC,specific,0.9592348250153161,19,0.9787886250594097,-0.019553800044093572,tie
GSM4138115,9,6,DC_pDC,specific,0.9816087420119992,19,0.9816087420119992,0.0,tie
GSM4138113,9,4,Ambiguous/Mixed,ambiguous,0.7604918724852465,18,,,ambiguous
GSM4138120,9,2,DC_family,family,0.9811159638729601,18,0.9218733376798663,0.05924262619309373,purer
GSM4138171,9,2,DC_family,family,1.0,18,0.985688027513448,0.014311972486552027,tie
GSM4138172,9,2,DC_family,family,0.9754958122373675,18,0.9751510210975685,0.00034479113979901665,tie
GSM4138145,9,8,DC_family,family,0.9782002683833607,18,0.7535493269325659,0.22465094145079478,purer
GSM4138152,9,2,DC_family,family,0.9871090852553972,17,0.9275689836639187,0.05954010159147849,purer
GSM4138130,9,6,DC_pDC,specific,0.9652784490766921,17,0.9639490407838097,0.001329408292882417,tie
GSM4138121,9,2,DC_family,family,0.9282525272686811,17,0.85151969778944,0.0767328294792411,purer
GSM4138153,9,1,Mono_CD14_ID1,specific,0.9864745868198048,17,,,no_baseline
GSM4138162,9,6,DC_pDC,specific,0.9897606953288196,17,0.9897606953288196,0.0,tie
GSM4138157,9,6,DC_pDC,specific,0.978093154163344,16,0.9771060119735836,0.0009871421897603705,tie
GSM4138143,9,4,Ambiguous/Mixed,ambiguous,0.9182267048767272,16,,,ambiguous
GSM4138163,9,6,DC_pDC,specific,0.9941087355013785,16,0.9858316108356697,0.008277124665708735,tie
GSM4138121,9,6,DC_pDC,specific,0.975345479450801,16,,,no_baseline
GSM4138159,9,3,Macrophage_family,family,0.9729532809172062,16,0.8696457764255141,0.10330750449169213,purer
GSM4138137,9,8,DC_family,family,0.948549955779736,16,0.839030314310623,0.10951964146911297,purer
GSM4138117,9,9,Mast,specific,0.9848958966969695,15,0.9848958966969695,0.0,tie
GSM4138134,9,6,DC_pDC,specific,0.9856991785152992,15,0.9856991785152992,0.0,tie
GSM4138147,9,2,DC_family,family,0.9840307386621786,15,,,no_baseline
GSM4138151,9,6,DC_pDC,specific,0.9806392337550041,15,0.9806392337550041,0.0,tie
GSM4138115,9,3,Macrophage_family,family,0.9727088844047236,15,0.9489538079417781,0.0237550764629455,tie
GSM4138134,10,1,Monocyte_family,family,0.9813825816281553,822,0.9607718200587291,0.020610761569426206,tie
GSM4138116,10,1,Monocyte_family,family,0.9471155441026594,680,0.9347870689288121,0.012328475173847275,tie
GSM4138126,10,1,Monocyte_family,family,0.9705696717857791,676,0.9663228947211787,0.0042467770646004155,tie
GSM4138156,10,1,Monocyte_family,family,0.9559831593542805,649,0.9272161110073198,0.028767048346960644,tie
GSM4138120,10,1,Monocyte_family,family,0.8982835326407963,512,0.8913061766587369,0.006977355982059397,tie
GSM4138142,10,1,Monocyte_family,family,0.9542347427260781,489,0.920204129281547,0.034030613444531066,tie
GSM4138110,10,1,Monocyte_family,family,0.9646955391952554,463,0.9347650824919556,0.029930456703299857,tie
GSM4138140,10,1,Monocyte_family,family,0.9651154352104648,460,0.9378362608794556,0.027279174331009237,tie
GSM4138132,10,1,Monocyte_family,family,0.9751290310024602,416,0.9463038082948044,0.02882522270765575,tie
GSM4138160,10,1,Monocyte_family,family,0.9398099476786865,414,0.9408522767361661,-0.0010423290574795852,tie
GSM4138123,10,4,Macrophage_family,family,0.7545476334101728,396,0.7056844211043604,0.048863212305812476,tie
GSM4138136,10,1,Monocyte_family,family,0.9596487329854694,390,0.944450659488512,0.015198073496957343,tie
GSM4138134,10,2,Mono_CD16,specific,0.9564230412209733,389,0.9695591587489021,-0.013136117527928759,tie
GSM4138138,10,1,Monocyte_family,family,0.9755352914513403,377,0.9141982586487056,0.061337032802634694,purer
GSM4138163,10,1,Monocyte_family,family,0.9546008630896596,347,0.9488582621664332,0.005742600923226426,tie
GSM4138125,10,8,Macrophage_family,family,0.754166117275118,337,0.7439021951733407,0.01026392210177729,tie
GSM4138162,10,1,Monocyte_family,family,0.9676297259970954,324,0.9451087043263531,0.022521021670742325,tie
GSM4138128,10,2,Mono_CD16,specific,0.9075087563898493,319,0.9776116977859656,-0.07010294139611628,less_pure
GSM4138122,10,2,Mono_CD16,specific,0.9075087563898493,319,0.9776116977859656,-0.07010294139611628,less_pure
GSM4138135,10,4,Macrophage_family,family,0.7721522067257113,307,0.6821237468466982,0.09002845987901309,purer
GSM4138152,10,1,Monocyte_family,family,0.9415305772599165,303,0.9123151404438743,0.029215436816042217,tie
GSM4138130,10,1,Monocyte_family,family,0.9572778575532774,302,0.9271215447766311,0.03015631277664632,tie
GSM4138146,10,2,Mono_CD16,specific,0.9292688100228726,291,0.9622686828921565,-0.03299987286928385,tie
GSM4138154,10,1,Monocyte_family,family,0.9049546515737832,289,0.9120842471097981,-0.007129595536014888,tie
GSM4138130,10,2,Mono_CD16,specific,0.9315531560379615,280,0.9812775037239836,-0.049724347686022075,tie
GSM4138118,10,1,Monocyte_family,family,0.9135377571930902,269,0.9129088194689152,0.0006289377241749383,tie
GSM4138165,10,1,Monocyte_family,family,0.951540610453507,268,0.9330548693882358,0.018485741065271233,tie
GSM4138156,10,2,Mono_CD16,specific,0.9426509533484065,259,0.9674540600296433,-0.024803106681236753,tie
GSM4138166,10,1,Monocyte_family,family,0.9610237781309163,252,0.934676558303836,0.026347219827080326,tie
GSM4138135,10,5,Ambiguous/Mixed,ambiguous,0.764367919517573,245,,,ambiguous
GSM4138136,10,2,Mono_CD16,specific,0.9260208221150259,240,0.978914746972955,-0.0528939248579291,less_pure
GSM4138114,10,1,Monocyte_family,family,0.950444565028107,234,0.936754189234116,0.013690375793991016,tie
GSM4138124,10,1,Monocyte_family,family,0.9840038578943484,229,0.9444246024199014,0.03957925547444696,tie
GSM4138140,10,2,Mono_CD16,specific,0.9408611877919489,229,0.9699730019986887,-0.029111814206739806,tie
GSM4138137,10,4,Macrophage_family,family,0.8157274302628316,228,0.747893468389154,0.06783396187367752,purer
GSM4138158,10,1,Monocyte_family,family,0.9600174484735479,220,0.9577852629673983,0.0022321855061495643,tie
GSM4138132,10,2,Mono_CD16,specific,0.9488970805395623,220,0.9814133723188372,-0.03251629177927484,tie
GSM4138128,10,1,Monocyte_family,family,0.9692065393517582,216,0.9304728980531936,0.0387336412985646,tie
GSM4138122,10,1,Monocyte_family,family,0.9692065393517582,216,0.9304728980531936,0.0387336412985646,tie
GSM4138167,10,1,Monocyte_family,family,0.9697774706090806,215,0.945732763205749,0.024044707403331644,tie
GSM4138141,10,1,Monocyte_family,family,0.9286476366704655,207,0.8153267211987012,0.11332091547176426,purer
GSM4138166,10,2,Mono_CD16,specific,0.9016888023477582,200,0.9621941145544404,-0.060505312206682205,less_pure
GSM4138138,10,2,Mono_CD16,specific,0.9653522065408984,194,0.9668810029523296,-0.0015287964114312214,tie
GSM4138142,10,2,Mono_CD16,specific,0.9525511573838954,192,0.9665257719433304,-0.01397461455943505,tie
GSM4138145,10,1,Monocyte_family,family,0.8532364317746807,186,0.8845972805340161,-0.031360848759335425,tie
GSM4138112,10,1,Monocyte_family,family,0.9560656042919441,185,0.9190793652117981,0.03698623908014598,tie
GSM4138145,10,3,DC_family,family,0.7668870532963505,184,0.7535493269325659,0.013337726363784608,tie
GSM4138155,10,3,DC_family,family,0.7274080823742917,175,0.7010983122032448,0.026309770171046853,tie
GSM4138131,10,4,Macrophage_family,family,0.7870255031780478,169,0.7412359185254018,0.04578958465264593,tie
GSM4138137,10,5,Ambiguous/Mixed,ambiguous,0.8045920190678149,167,,,ambiguous
GSM4138112,10,2,Mono_CD16,specific,0.9159627410392819,164,0.9618001923997429,-0.04583745136046102,tie
GSM4138144,10,1,Monocyte_family,family,0.9431139606107838,162,0.9366753735624749,0.006438587048308908,tie
GSM4138165,10,2,Mono_CD16,specific,0.9019502812707811,161,0.9446544771791544,-0.042704195908373266,tie
GSM4138146,10,1,Monocyte_family,family,0.9502974700164851,159,0.9146938667766903,0.035603603239794834,tie
GSM4138110,10,2,Mono_CD16,specific,0.9189740352638536,157,0.97761328954427,-0.058639254280416386,less_pure
GSM4138155,10,1,Monocyte_family,family,0.8449901466004469,154,0.8176768242132156,0.027313322387231276,tie
GSM4138139,10,5,Ambiguous/Mixed,ambiguous,0.8245494712747572,147,,,ambiguous
GSM4138162,10,2,Mono_CD16,specific,0.910952528535737,139,0.9689990847188696,-0.05804655618313259,less_pure
GSM4138155,10,5,Ambiguous/Mixed,ambiguous,0.7288368957381659,138,,,ambiguous
GSM4138152,10,2,Mono_CD16,specific,0.9234939884514818,138,0.9413199538988823,-0.01782596544740056,tie
GSM4138150,10,1,Monocyte_family,family,0.9501175358460741,127,0.946407681415232,0.003709854430842041,tie
GSM4138117,10,1,Monocyte_family,family,0.8583848740528922,124,0.8607567303204385,-0.002371856267546324,tie
GSM4138127,10,1,Monocyte_family,family,0.9334078731011674,116,0.839799905947372,0.09360796715379538,purer
GSM4138127,10,5,Ambiguous/Mixed,ambiguous,0.7885673114341214,116,,,ambiguous
GSM4138127,10,6,Ambiguous/Mixed,ambiguous,0.7670468276671203,115,,,ambiguous
GSM4138131,10,5,Ambiguous/Mixed,ambiguous,0.790171517485777,115,,,ambiguous
GSM4138167,10,2,Mono_CD16,specific,0.8903326652121378,112,0.9625303423920475,-0.07219767717990966,less_pure
GSM4138131,10,7,DC_pDC,specific,0.9053547193725107,110,0.9179857890881354,-0.012631069715624776,tie
GSM4138144,10,2,Mono_CD16,specific,0.9578988846245348,110,0.9749122264211482,-0.0170133417966134,tie
GSM4138148,10,1,Monocyte_family,family,0.9468203139209714,109,0.935303562563987,0.01151675135698449,tie
GSM4138124,10,2,Mono_CD16,specific,0.9087122057436673,108,0.969665210227224,-0.06095300448355667,less_pure
GSM4138161,10,7,DC_pDC,specific,0.8669479000470499,107,0.8488491714550629,0.018098728591987023,tie
GSM4138139,10,1,Monocyte_family,family,0.9015484957566525,107,0.8510495085223697,0.05049898723428281,purer
GSM4138135,10,1,Monocyte_family,family,0.9245104343425377,105,0.8944589205248566,0.030051513817681008,tie
GSM4138143,10,3,DC_family,family,0.7687836398699405,102,0.7974127699611427,-0.02862913009120227,tie
GSM4138137,10,1,Monocyte_family,family,0.9134888368831342,102,0.9224120085919152,-0.008923171708780986,tie
GSM4138114,10,2,Mono_CD16,specific,0.8954024980192478,102,0.9638175783207804,-0.06841508030153265,less_pure
GSM4138161,10,3,DC_family,family,0.7538115245275605,101,0.6918033483531927,0.062008176174367824,purer
GSM4138141,10,3,DC_family,family,0.8356393113913131,99,0.7646439714392582,0.07099533995205487,purer
GSM4138161,10,1,Monocyte_family,family,0.8972736526686034,97,0.8112926743286786,0.0859809783399248,purer
GSM4138139,10,4,Macrophage_family,family,0.8331367401380043,97,0.6611390100606357,0.17199773007736863,purer
GSM4138121,10,5,Ambiguous/Mixed,ambiguous,0.7434526981896218,93,,,ambiguous
GSM4138164,10,1,Monocyte_family,family,0.9662427418924303,91,0.9167656535447561,0.04947708834767417,tie
GSM4138125,10,1,Monocyte_family,family,0.9505118449303743,86,0.9443814511936789,0.006130393736695439,tie
GSM4138111,10,6,Ambiguous/Mixed,ambiguous,0.7287151232234346,86,,,ambiguous
GSM4138123,10,6,Ambiguous/Mixed,ambiguous,0.6847617240530787,83,,,ambiguous
GSM4138137,10,8,Macrophage_family,family,0.8344264530037081,81,0.747893468389154,0.08653298461455405,purer
GSM4138126,10,2,Mono_CD16,specific,0.9644699692952327,81,1.0,-0.035530030704767346,tie
GSM4138131,10,6,Ambiguous/Mixed,ambiguous,0.7150458981949486,80,,,ambiguous
GSM4138115,10,3,DC_family,family,0.8243875521290319,80,0.7727754744975728,0.05161207763145914,purer
GSM4138143,10,1,Monocyte_family,family,0.8690310045834176,80,0.886201598540746,-0.01717059395732834,tie
GSM4138133,10,3,DC_family,family,0.8697639261637394,76,0.7773132578349409,0.09245066832879856,purer
GSM4138139,10,8,Macrophage_family,family,0.7785106551726442,74,0.6611390100606357,0.11737164511200848,purer
GSM4138120,10,2,Mono_CD16,specific,0.9175520391918406,74,0.9596757142031672,-0.04212367501132663,tie
GSM4138141,10,7,DC_pDC,specific,0.915848528113676,73,0.9165508686482305,-0.0007023405345545353,tie
GSM4138133,10,4,Macrophage_family,family,0.8312055234390129,71,0.7734595161579602,0.057746007281052725,purer
GSM4138155,10,8,Macrophage_family,family,0.7536387235058393,71,0.6299154299118346,0.12372329359400469,purer
GSM4138129,10,1,Monocyte_family,family,0.9469292228541981,70,0.9392410883358336,0.007688134518364476,tie
GSM4138131,10,2,Mono_CD16,specific,0.9167680901619377,68,,,no_baseline
GSM4138141,10,2,Mono_CD16,specific,0.9458500263333343,67,0.9724074031211091,-0.02655737678777481,tie
GSM4138160,10,2,Mono_CD16,specific,0.9587210442728091,65,0.9900033659049698,-0.031282321632160714,tie
GSM4138111,10,3,DC_family,family,0.8003291879787784,65,0.7139188135165719,0.08641037446220645,purer
GSM4138117,10,4,Macrophage_family,family,0.8404572429924667,64,0.7420397036679759,0.09841753932449082,purer
GSM4138131,10,9,DC_family,family,0.8695062122729617,64,0.7536865945444218,0.11581961772853988,purer
GSM4138111,10,7,DC_pDC,specific,0.8970584604838131,64,0.8980982837036952,-0.0010398232198820523,tie
GSM4138163,10,2,Mono_CD16,specific,0.9460253919609819,63,0.9838436758508947,-0.03781828388991282,tie
GSM4138131,10,1,Monocyte_family,family,0.9296471161541309,63,0.7864517889481842,0.14319532720594663,purer
GSM4138117,10,6,Ambiguous/Mixed,ambiguous,0.7761901128602449,63,,,ambiguous
GSM4138141,10,4,Macrophage_family,family,0.8685347144884038,62,0.8124580686420484,0.05607664584635541,purer
GSM4138150,10,2,Mono_CD16,specific,0.9398843820277918,61,0.9785444665693842,-0.03866008454159242,tie
GSM4138133,10,6,Ambiguous/Mixed,ambiguous,0.7968224087220419,60,,,ambiguous
GSM4138131,10,3,DC_family,family,0.8514923873873103,60,0.7536865945444218,0.09780579284288848,purer
GSM4138139,10,10,Mast,specific,0.966827109414383,59,0.9658315628046693,0.0009955466097136823,tie
GSM4138137,10,6,Ambiguous/Mixed,ambiguous,0.8311732996776743,57,,,ambiguous
GSM4138113,10,1,Monocyte_family,family,0.9244230885146714,56,0.8906473359246847,0.03377575258998666,tie
GSM4138164,10,2,Mono_CD16,specific,0.9396523208726991,55,0.9829393430119403,-0.04328702213924118,tie
GSM4138141,10,9,DC_family,family,0.8827440521678653,53,0.7646439714392582,0.11810008072860712,purer
GSM4138157,10,3,DC_family,family,0.8129768990298566,53,0.8709308666726747,-0.05795396764281813,less_pure
GSM4138111,10,1,Monocyte_family,family,0.9137878662227187,53,0.8259886433998749,0.0877992228228438,purer
GSM4138154,10,2,Mono_CD16,specific,0.9473208759634055,52,0.951042806610867,-0.0037219306474615133,tie
GSM4138148,10,2,Mono_CD16,specific,0.9250748096306702,52,0.9692635348384981,-0.044188725207827906,tie
GSM4138161,10,5,Ambiguous/Mixed,ambiguous,0.8454658928113352,51,,,ambiguous
GSM4138139,10,3,DC_family,family,0.8940364193112427,51,0.8604547296733422,0.033581689637900425,tie
GSM4138155,10,7,DC_pDC,specific,0.9011069531084976,51,0.9062361607604512,-0.005129207651953571,tie
GSM4138123,10,7,DC_pDC,specific,0.9508575041839805,48,0.9383997749472549,0.012457729236725612,tie
GSM4138111,10,2,Mono_CD16,specific,0.8998732598878716,46,0.891739170315181,0.008134089572690573,tie
GSM4138159,10,3,DC_family,family,0.8172620913720567,46,0.774082064685566,0.04318002668649079,tie
GSM4138143,10,7,DC_pDC,specific,0.9295762244202338,46,0.9295762244202338,0.0,tie
GSM4138145,10,7,DC_pDC,specific,0.945258029964264,45,0.9472622152517468,-0.002004185287482807,tie
GSM4138143,10,2,Mono_CD16,specific,0.945674053745517,44,,,no_baseline
GSM4138158,10,2,Mono_CD16,specific,0.9688520387851621,43,0.9852479955603701,-0.016395956775207998,tie
GSM4138119,10,1,Monocyte_family,family,0.8931867386069501,42,0.9283766587096818,-0.0351899201027317,tie
GSM4138129,10,8,Macrophage_family,family,0.875590907808813,42,0.7576685488530968,0.11792235895571623,purer
GSM4138123,10,5,Ambiguous/Mixed,ambiguous,0.8792451259647479,42,,,ambiguous
GSM4138123,10,3,DC_family,family,0.7913500330632482,42,0.7694321137860433,0.02191791927720499,tie
